player_id,player_name,team_id,team_abbreviation,gp,w,l,min,min1,dist_feet,dist_miles,dist_miles_off,dist_miles_def,avg_speed,avg_speed_off,avg_speed_def,date
201936,Tyreke Evans,1610612740,NOP,1,0,1,40.85,40.85,15852,3,1.68,1.32,4.41,4.75,4.02,12/14/2014
2617,Udonis Haslem,1610612748,MIA,1,0,1,3.88,3.88,1318,0.25,0.14,0.11,3.34,2.71,4.34,12/14/2014
201961,Wayne Ellington,1610612747,LAL,1,1,0,11.38,11.38,4417,0.84,0.45,0.39,4.23,4.36,4.11,12/14/2014
202325,Wesley Johnson,1610612747,LAL,1,1,0,29.35,29.35,10407,1.97,1.04,0.93,4.09,4.15,3.63,12/14/2014
201163,Wilson Chandler,1610612743,DEN,1,0,1,36.03,36.03,13082,2.48,1.29,1.18,4.17,4.31,4.03,12/14/2014
203897,Zach LaVine,1610612750,MIN,1,0,1,38.97,38.97,14912,2.82,1.61,1.21,4.31,4.93,3.69,12/14/2014
201166,Aaron Brooks,1610612741,CHI,1,0,1,14.3,14.3,5421,1.03,0.58,0.44,4.21,5.09,3.34,12/15/2014
201143,Al Horford,1610612737,ATL,1,1,0,33.47,33.47,11843,2.24,1.21,1.03,3.96,4.32,3.59,12/15/2014
2744,Al Jefferson,1610612766,CHA,1,0,1,32.25,32.25,11406,2.16,1.15,1.01,4.09,4.23,3.94,12/15/2014
203458,Alex Len,1610612756,PHX,1,0,1,19.13,19.13,6565,1.24,0.67,0.57,3.76,4.15,4,12/15/2014
203144,Alexey Shved,1610612752,NYK,1,0,1,11.53,11.53,4828,0.91,0.57,0.34,4.69,4.86,4.41,12/15/2014
203459,Allen Crabbe,1610612757,POR,1,1,0,13.67,13.67,5143,0.97,0.51,0.46,4.47,4.52,4.4,12/15/2014
101161,Amir Johnson,1610612761,TOR,1,1,0,19.83,19.83,7371,1.4,0.72,0.68,4.24,4.15,4.33,12/15/2014
2760,Anderson Varejao,1610612739,CLE,1,1,0,27.07,27.07,10740,2.03,1.05,0.98,4.43,5.01,4.33,12/15/2014
203083,Andre Drummond,1610612765,DET,1,0,1,36.65,36.65,12185,2.31,1.23,1.08,4.14,4.03,4.26,12/15/2014
201229,Anthony Tolliver,1610612765,DET,1,0,1,9.73,9.73,3927,0.74,0.44,0.31,4.32,4.41,4.21,12/15/2014
203382,Aron Baynes,1610612759,SAS,1,0,1,32.27,32.27,11950,2.26,1.19,1.07,4.29,4.5,4.07,12/15/2014
201948,Austin Daye,1610612737,ATL,1,0,1,6.58,6.58,2357,0.45,0.25,0.19,3.65,5.33,3.76,12/15/2014
202340,Avery Bradley,1610612738,BOS,1,1,0,31.18,31.18,11945,2.26,1.08,1.18,4.44,4.48,4.4,12/15/2014
2732,Ben Gordon,1610612753,ORL,1,0,1,22.7,22.7,7657,1.45,0.76,0.69,3.96,4.59,3.43,12/15/2014
202687,Bismack Biyombo,1610612766,CHA,1,0,1,15.75,15.75,5720,1.08,0.51,0.58,4.19,4.21,4.17,12/15/2014
201933,Blake Griffin,1610612746,LAC,1,1,0,31.97,31.97,10618,2.01,1.04,0.98,3.76,3.98,3.57,12/15/2014
2564,Boris Diaw,1610612759,SAS,1,0,1,35.67,35.67,13408,2.54,1.42,1.12,4.21,4.79,3.64,12/15/2014
101138,Brandon Bass,1610612738,BOS,1,1,0,19.72,19.72,7306,1.38,0.7,0.68,4.27,4.89,3.79,12/15/2014
201943,Brandon Jennings,1610612765,DET,1,0,1,24.48,24.48,9868,1.87,1.07,0.8,4.68,4.99,4.3,12/15/2014
202688,Brandon Knight,1610612756,PHX,1,1,0,38.63,38.63,14483,2.74,1.41,1.34,4.23,4.98,3.63,12/15/2014
203148,Brian Roberts,1610612766,CHA,1,0,1,13.38,13.38,5237,0.99,0.5,0.5,4.49,5.15,3.98,12/15/2014
201228,C.J. Watson,1610612754,IND,1,1,0,22.73,22.73,9305,1.76,0.96,0.8,4.76,5.77,3.9,12/15/2014
101139,CJ Miles,1610612754,IND,1,1,0,26.23,26.23,9241,1.75,0.91,0.84,4.12,4.06,3.72,12/15/2014
2430,Carlos Boozer,1610612747,LAL,1,0,1,25.37,25.37,8694,1.65,0.88,0.77,3.79,4.29,3.76,12/15/2014
2406,Caron Butler,1610612765,DET,1,0,1,20.38,20.38,7185,1.36,0.72,0.64,4.13,4.22,3.45,12/15/2014
101112,Channing Frye,1610612753,ORL,1,0,1,35.12,35.12,11419,2.16,1.22,0.94,3.76,4.23,2.99,12/15/2014
203142,Chris Copeland,1610612754,IND,1,1,0,3.95,3.95,1175,0.22,0.12,0.1,3.04,2.89,3.21,12/15/2014
201604,Chris Douglas-Roberts,1610612746,LAC,1,1,0,22.78,22.78,8231,1.56,0.76,0.79,4.22,4.2,4.22,12/15/2014
2549,Chris Kaman,1610612757,POR,1,1,0,19.6,19.6,6926,1.31,0.67,0.64,3.98,4.62,3.44,12/15/2014
101108,Chris Paul,1610612746,LAC,1,1,0,24.07,24.07,8541,1.62,0.85,0.77,4,4.8,3.76,12/15/2014
203469,Cody Zeller,1610612766,CHA,1,0,1,18.45,18.45,7667,1.45,0.78,0.67,4.89,5.26,4.51,12/15/2014
202709,Cory Joseph,1610612759,SAS,1,0,1,37.4,37.4,15365,2.91,1.59,1.32,4.66,5.13,4.19,12/15/2014
201571,D.J. Augustin,1610612760,OKC,1,0,1,16.7,16.7,5766,1.09,0.61,0.48,4.03,4.24,3.8,12/15/2014
203081,Damian Lillard,1610612757,POR,1,1,0,33.8,33.8,13270,2.51,1.37,1.14,4.45,4.86,4,12/15/2014
204014,Damjan Rudez,1610612754,IND,1,1,0,12,12,4289,0.81,0.47,0.34,4,4.4,3.48,12/15/2014
201980,Danny Green,1610612759,SAS,1,0,1,30.08,30.08,12405,2.35,1.25,1.1,4.59,5.24,4.35,12/15/2014
2561,David West,1610612754,IND,1,1,0,26.05,26.05,8635,1.64,0.83,0.81,3.69,4,3.43,12/15/2014
201599,DeAndre Jordan,1610612746,LAC,1,1,0,32.43,32.43,11414,2.16,1.06,1.1,4.08,4.45,3.76,12/15/2014
201960,DeMarre Carroll,1610612737,ATL,1,1,0,28.18,28.18,10465,1.98,1.02,0.96,4.27,4.23,4.29,12/15/2014
203471,Dennis Schroder,1610612737,ATL,1,1,0,13.32,13.32,5342,1.01,0.52,0.5,4.53,4.45,4.62,12/15/2014
201565,Derrick Rose,1610612741,CHI,1,0,1,31.5,31.5,11579,2.19,1.18,1.02,4.19,4.63,3.77,12/15/2014
203079,Dion Waiters,1610612760,OKC,1,1,0,23.87,23.87,8393,1.59,0.9,0.69,4.03,4.34,3.68,12/15/2014
202388,Donald Sloan,1610612754,IND,1,1,0,25.27,25.27,9589,1.82,1.07,0.74,4.28,4.9,3.57,12/15/2014
203939,Dwight Powell,1610612742,DAL,1,1,0,2.35,2.35,973,0.18,0.08,0.11,5.08,6.46,4.19,12/15/2014
202334,Ed Davis,1610612747,LAL,1,0,1,22.63,22.63,8637,1.64,0.87,0.76,4.25,4.71,4.32,12/15/2014
202327,Ekpe Udoh,1610612746,LAC,1,1,0,4.23,4.23,1341,0.25,0.14,0.11,4.25,2.76,2.93,12/15/2014
203901,Elfrid Payton,1610612753,ORL,1,0,1,13.57,13.57,4910,0.93,0.47,0.46,3.99,4.79,4.12,12/15/2014
1882,Elton Brand,1610612737,ATL,1,1,0,13.5,13.5,4685,0.89,0.47,0.41,4,4.53,3.47,12/15/2014
202339,Eric Bledsoe,1610612756,PHX,1,0,1,36.08,36.08,12563,2.38,1.37,1.01,3.99,4.31,3.64,12/15/2014
203095,Evan Fournier,1610612753,ORL,1,0,1,30.37,30.37,11297,2.14,1.13,1.01,4.15,4.59,3.76,12/15/2014
202323,Evan Turner,1610612738,BOS,1,1,0,27.08,27.08,10231,1.94,1.02,0.92,4.22,4.89,3.66,12/15/2014
203128,Furkan Aldemir,1610612755,PHI,1,0,1,9.53,9.53,3511,0.66,0.34,0.32,4.43,3.8,3.79,12/15/2014
202390,Gary Neal,1610612750,MIN,1,0,1,28.77,28.77,10402,1.97,1.01,0.96,4.17,4.5,3.88,12/15/2014
101123,Gerald Green,1610612756,PHX,1,0,1,39.57,39.57,13899,2.63,1.42,1.21,3.95,3.82,4.12,12/15/2014
201945,Gerald Henderson,1610612766,CHA,1,0,1,21.43,21.43,8328,1.58,0.8,0.77,4.48,4.61,4.36,12/15/2014
2222,Gerald Wallace,1610612738,BOS,1,1,0,11.77,11.77,4204,0.8,0.36,0.44,4.1,5.1,3.43,12/15/2014
203507,Giannis Antetokounmpo,1610612749,MIL,1,1,0,23.6,23.6,8274,1.57,0.84,0.73,4.07,4.28,3.41,12/15/2014
201175,Glen Davis,1610612746,LAC,1,1,0,19.05,19.05,6694,1.27,0.69,0.58,4.11,4.3,3.9,12/15/2014
202328,Greg Monroe,1610612765,DET,1,0,1,19.6,19.6,7654,1.45,0.74,0.71,3.68,3.78,3.58,12/15/2014
202349,Greivis Vasquez,1610612761,TOR,1,1,0,19.55,19.55,6899,1.31,0.78,0.53,3.99,4.37,3.5,12/15/2014
2045,Hedo Turkoglu,1610612746,LAC,1,1,0,7.95,7.95,2689,0.51,0.29,0.22,3.78,3.99,3.5,12/15/2014
203156,Henry Sims,1610612755,PHI,1,0,1,16.23,16.23,6732,1.28,0.75,0.52,4.82,4.73,4.97,12/15/2014
203138,Hollis Thompson,1610612755,PHI,1,0,1,21.42,21.42,9247,1.75,0.94,0.81,5.06,5.11,4.45,12/15/2014
202738,Isaiah Thomas,1610612738,BOS,1,0,1,26.07,26.07,9146,1.73,0.98,0.75,3.93,4.27,4.02,12/15/2014
200755,JJ Redick,1610612746,LAC,1,1,0,18.58,18.58,8074,1.53,0.75,0.78,4.86,4.93,4.79,12/15/2014
203960,JaKarr Sampson,1610612755,PHI,1,0,1,6.65,6.65,2493,0.47,0.25,0.22,4.51,5.7,3.44,12/15/2014
203953,Jabari Parker,1610612749,MIL,1,1,0,14.87,14.87,5957,1.13,0.56,0.56,4.46,5.93,4.12,12/15/2014
2037,Jamal Crawford,1610612746,LAC,1,1,0,27.42,27.42,9491,1.8,0.91,0.89,3.95,3.83,4.07,12/15/2014
201949,James Johnson,1610612761,TOR,1,1,0,21.05,21.05,7071,1.34,0.69,0.65,3.71,3.85,3.54,12/15/2014
203099,Jared Cunningham,1610612746,LAC,1,1,0,2.37,2.37,831,0.16,0.07,0.08,5.08,5.83,4.51,12/15/2014
201162,Jared Dudley,1610612749,MIL,1,1,0,31.38,31.38,10865,2.06,1.07,0.98,4.02,4.63,3.51,12/15/2014
203096,Jared Sullinger,1610612738,BOS,1,1,0,29.48,29.48,10529,1.99,0.99,1.01,4.08,4.34,3.85,12/15/2014
201965,Jeff Ayres,1610612759,SAS,1,0,1,15.73,15.73,5811,1.1,0.59,0.51,4.2,4.53,3.85,12/15/2014
201145,Jeff Green,1610612763,MEM,1,1,0,27.25,27.25,9912,1.88,0.95,0.93,4.19,4.68,3.75,12/15/2014
201952,Jeff Teague,1610612737,ATL,1,1,0,34.58,34.58,11675,2.21,1.23,0.98,3.82,4.26,3.4,12/15/2014
203924,Jerami Grant,1610612755,PHI,1,0,1,10.88,10.88,4451,0.84,0.49,0.35,4.43,5.16,3.58,12/15/2014
202391,Jeremy Lin,1610612747,LAL,1,0,1,16.65,16.65,6436,1.22,0.61,0.61,4.33,4.5,4.16,12/15/2014
201573,Jerryd Bayless,1610612749,MIL,1,1,0,26.33,26.33,9406,1.78,0.93,0.85,4.11,4.3,3.5,12/15/2014
202710,Jimmy Butler,1610612741,CHI,1,0,1,37.63,37.63,14068,2.66,1.42,1.24,4.33,4.45,3.89,12/15/2014
201975,Jodie Meeks,1610612765,DET,1,0,1,29.72,29.72,11482,2.17,1.2,0.98,4.44,5.08,3.86,12/15/2014
203925,Joe Harris,1610612739,CLE,1,1,0,7.62,7.62,2930,0.55,0.31,0.25,4.72,4.47,3.34,12/15/2014
200777,Joel Freeland,1610612757,POR,1,1,0,14.58,14.58,5309,1.01,0.5,0.51,4.12,4.32,3.94,12/15/2014
201973,Jonas Jerebko,1610612738,BOS,1,0,1,12,12,4503,0.85,0.42,0.43,4.51,4.44,3.64,12/15/2014
202685,Jonas Valanciunas,1610612761,TOR,1,1,0,22.65,22.65,8041,1.52,0.83,0.7,3.97,4.02,3.92,12/15/2014
203903,Jordan Clarkson,1610612747,LAL,1,0,1,12.7,12.7,5152,0.98,0.51,0.47,4.73,4.56,4.92,12/15/2014
200770,Jordan Farmar,1610612746,LAC,1,1,0,23.02,23.02,8488,1.61,0.89,0.72,4.17,4.55,3.76,12/15/2014
201941,Jordan Hill,1610612747,LAL,1,0,1,24.62,24.62,8710,1.65,0.91,0.74,3.91,4.17,3.62,12/15/2014
2746,Josh Smith,1610612745,HOU,1,0,1,27.38,27.38,9264,1.75,0.98,0.77,3.96,4.07,3.82,12/15/2014
203909,KJ McDaniels,1610612745,HOU,1,0,1,20.4,20.4,8495,1.61,0.95,0.66,4.71,4.62,4.84,12/15/2014
202695,Kawhi Leonard,1610612759,SAS,1,0,1,32.87,32.87,12933,2.45,1.36,1.09,4.39,5.21,3.94,12/15/2014
203482,Kelly Olynyk,1610612738,BOS,1,1,0,31.1,31.1,11999,2.27,1.16,1.11,4.44,5,3.97,12/15/2014
202689,Kemba Walker,1610612766,CHA,1,0,1,34.62,34.62,13306,2.52,1.47,1.05,4.34,4.91,3.68,12/15/2014
203088,Kendall Marshall,1610612749,MIL,1,1,0,9.37,9.37,3315,0.63,0.35,0.28,3.84,3.82,3.88,12/15/2014
203145,Kent Bazemore,1610612737,ATL,1,1,0,18.18,18.18,7248,1.37,0.77,0.6,4.63,5.09,4.15,12/15/2014
203484,Kentavious Caldwell-Pope,1610612765,DET,1,0,1,26.35,26.35,10303,1.95,1.15,0.8,4.56,5.07,3.96,12/15/2014
201567,Kevin Love,1610612739,CLE,1,1,0,38.78,38.78,13208,2.5,1.27,1.23,3.87,4.15,3.6,12/15/2014
203114,Khris Middleton,1610612749,MIL,1,1,0,28.85,28.85,10500,1.99,0.93,1.05,4.16,4.16,4.16,12/15/2014
2550,Kirk Hinrich,1610612741,CHI,1,0,1,21.73,21.73,8421,1.59,0.87,0.73,4.42,4.94,3.91,12/15/2014
977,Kobe Bryant,1610612747,LAL,1,0,1,30.28,30.28,10479,1.98,1.11,0.87,3.97,4.13,3.8,12/15/2014
203937,Kyle Anderson,1610612759,SAS,1,0,1,20.12,20.12,7956,1.51,0.85,0.66,4.48,5.18,4.35,12/15/2014
2594,Kyle Korver,1610612737,ATL,1,1,0,34.62,34.62,13806,2.61,1.37,1.24,4.5,4.91,4.13,12/15/2014
200768,Kyle Lowry,1610612761,TOR,1,1,0,31.33,31.33,10432,1.98,1.12,0.86,3.83,4.08,3.57,12/15/2014
203124,Kyle O'Quinn,1610612753,ORL,1,0,1,18.97,18.97,6258,1.19,0.6,0.59,3.79,4.22,3.44,12/15/2014
202713,Kyle Singler,1610612760,OKC,1,0,1,17.97,17.97,7692,1.46,0.81,0.65,5.02,4.88,4.45,12/15/2014
202681,Kyrie Irving,1610612739,CLE,1,1,0,39.95,39.95,14061,2.66,1.37,1.3,4.06,4.2,3.91,12/15/2014
200746,LaMarcus Aldridge,1610612757,POR,1,1,0,33.42,33.42,11794,2.23,1.17,1.06,3.96,4.23,4.03,12/15/2014
202362,Lance Stephenson,1610612766,CHA,1,0,1,24.62,24.62,9159,1.73,1.02,0.72,4.16,4.41,3.83,12/15/2014
202361,Landry Fields,1610612761,TOR,1,1,0,22.05,22.05,8759,1.66,0.95,0.71,4.62,4.52,4.15,12/15/2014
202336,Larry Sanders,1610612749,MIL,1,1,0,13.12,13.12,4523,0.86,0.44,0.41,4.14,3.97,3.43,12/15/2014
202730,Lavoy Allen,1610612754,IND,1,1,0,22.58,22.58,8242,1.56,0.82,0.74,4.25,4.09,3.88,12/15/2014
2544,LeBron James,1610612739,CLE,1,1,0,40.3,40.3,14217,2.69,1.42,1.27,4.02,4.29,3.77,12/15/2014
101150,Lou Williams,1610612761,TOR,1,1,0,28.35,28.35,9027,1.71,0.92,0.79,3.6,3.65,3.54,12/15/2014
201601,Luc Mbah a Moute,1610612755,PHI,1,0,1,25.9,25.9,10220,1.94,1.11,0.83,4.42,4.76,4,12/15/2014
2449,Luis Scola,1610612754,IND,1,1,0,18,18,6812,1.29,0.76,0.53,4.34,4.9,3.67,12/15/2014
201158,Marco Belinelli,1610612759,SAS,1,0,1,22.8,22.8,9338,1.77,1,0.76,4.73,5.15,4.3,12/15/2014
202694,Marcus Morris Sr.,1610612756,PHX,1,0,1,14.45,14.45,5369,1.02,0.56,0.45,4.16,4.49,4.69,12/15/2014
202693,Markieff Morris,1610612756,PHX,1,0,1,36.83,36.83,11750,2.23,1.17,1.06,3.59,3.66,3.85,12/15/2014
101107,Marvin Williams,1610612766,CHA,1,0,1,29.55,29.55,11033,2.09,1.2,0.89,4.27,4.8,3.72,12/15/2014
2440,Matt Barnes,1610612746,LAC,1,1,0,23.78,23.78,9933,1.88,0.93,0.95,4.81,4.84,4.29,12/15/2014
2588,Matt Bonner,1610612759,SAS,1,0,1,6.48,6.48,2378,0.45,0.25,0.2,4.63,3.75,3.65,12/15/2014
203521,Matthew Dellavedova,1610612739,CLE,1,1,0,11.55,11.55,4332,0.82,0.46,0.36,4.15,4.95,4.38,12/15/2014
203090,Maurice Harkless,1610612753,ORL,1,0,1,12,12,4202,0.8,0.43,0.37,4,4.12,3.89,12/15/2014
203086,Meyers Leonard,1610612757,POR,1,1,0,0.73,0.73,234,0.04,0.04,0.01,0,0,0,12/15/2014
203487,Michael Carter-Williams,1610612749,MIL,1,0,1,29.37,29.37,12108,2.29,1.25,1.04,4.71,5.17,4.22,12/15/2014
203077,Michael Kidd-Gilchrist,1610612766,CHA,1,0,1,21.18,21.18,8723,1.65,0.9,0.75,4.83,4.96,4.09,12/15/2014
2399,Mike Dunleavy,1610612741,CHI,1,0,1,39.03,39.03,16104,3.05,1.74,1.31,4.77,5.05,4.15,12/15/2014
203118,Mike Scott,1610612737,ATL,1,1,0,12.83,12.83,5173,0.98,0.55,0.43,4.71,4.72,3.76,12/15/2014
203101,Miles Plumlee,1610612749,MIL,1,0,1,18.6,18.6,6484,1.23,0.7,0.53,3.88,4.03,3.69,12/15/2014
203457,Nerlens Noel,1610612755,PHI,1,0,1,29.27,29.27,11041,2.09,1.11,0.98,4.33,4.49,4.17,12/15/2014
201156,Nick Young,1610612747,LAL,1,0,1,22.5,22.5,8100,1.53,0.79,0.75,4,4.48,3.58,12/15/2014
201587,Nicolas Batum,1610612757,POR,1,1,0,34.33,34.33,13474,2.55,1.38,1.17,4.54,4.84,4.25,12/15/2014
202703,Nikola Mirotic,1610612741,CHI,1,0,1,17.55,17.55,6617,1.25,0.66,0.59,4.45,4.74,4.14,12/15/2014
202696,Nikola Vucevic,1610612753,ORL,1,0,1,34.55,34.55,11614,2.2,1.13,1.07,3.82,4.05,3.62,12/15/2014
201564,O.J. Mayo,1610612749,MIL,1,1,0,24.97,24.97,9145,1.73,0.87,0.87,4.09,4.82,3.93,12/15/2014
200782,P.J. Tucker,1610612756,PHX,1,0,1,35.82,35.82,12195,2.31,1.25,1.06,3.86,4.01,4.04,12/15/2014
202335,Patrick Patterson,1610612761,TOR,1,1,0,28.17,28.17,9119,1.73,0.93,0.79,3.62,3.54,3.71,12/15/2014
2200,Pau Gasol,1610612741,CHI,1,0,1,39.93,39.93,13807,2.61,1.36,1.26,3.91,4.14,3.97,12/15/2014
200794,Paul Millsap,1610612737,ATL,1,1,0,36.2,36.2,13242,2.51,1.38,1.12,4.15,4.74,3.57,12/15/2014
203515,Phil Pressey,1610612738,BOS,1,1,0,20.28,20.28,7949,1.51,0.76,0.74,4.44,4.98,3.96,12/15/2014
200765,Rajon Rondo,1610612742,DAL,1,1,0,24.08,24.08,8663,1.64,0.86,0.78,4,4.89,3.69,12/15/2014
203493,Reggie Bullock,1610612756,PHX,1,1,0,2.37,2.37,691,0.13,0.06,0.07,2.54,5.84,4.5,12/15/2014
203496,Robert Covington,1610612755,PHI,1,0,1,29,29,10836,2.05,1.09,0.96,4.36,4.4,4.32,12/15/2014
203135,Robert Sacre,1610612747,LAL,1,0,1,23.38,23.38,8149,1.54,0.78,0.76,3.85,4.33,3.91,12/15/2014
201577,Robin Lopez,1610612757,POR,1,1,0,19.42,19.42,7032,1.33,0.69,0.64,4.02,4.24,3.8,12/15/2014
201155,Rodney Stuckey,1610612754,IND,1,1,0,29.38,29.38,11106,2.1,1.14,0.97,4.29,4.74,3.89,12/15/2014
101179,Ronnie Price,1610612747,LAL,1,0,1,18.65,18.65,8215,1.56,0.78,0.77,5.15,5.05,5.25,12/15/2014
201579,Roy Hibbert,1610612754,IND,1,1,0,21.47,21.47,7628,1.44,0.73,0.72,3.92,4.17,3.69,12/15/2014
1890,Shawn Marion,1610612739,CLE,1,1,0,25.58,25.58,9159,1.73,0.88,0.85,3.99,4.42,4.05,12/15/2014
203963,Shayne Whittington,1610612754,IND,1,1,0,3.95,3.95,1449,0.27,0.15,0.12,4.56,5.77,3.2,12/15/2014
203524,Solomon Hill,1610612754,IND,1,1,0,28.38,28.38,9931,1.88,0.97,0.91,4.02,4.38,3.68,12/15/2014
203915,Spencer Dinwiddie,1610612765,DET,1,0,1,8.77,8.77,3068,0.58,0.3,0.28,4.01,4.66,3.5,12/15/2014
2581,Steve Blake,1610612757,POR,1,1,0,18.12,18.12,7212,1.37,0.79,0.57,4.69,5.52,3.92,12/15/2014
203933,T.J. Warren,1610612756,PHX,1,0,1,3.73,3.73,1393,0.26,0.13,0.13,4.82,3.33,3.11,12/15/2014
201959,Taj Gibson,1610612741,CHI,1,0,1,38.32,38.32,13641,2.58,1.32,1.26,4.06,4.04,4.07,12/15/2014
203082,Terrence Ross,1610612761,TOR,1,1,0,21.67,21.67,8394,1.59,0.91,0.68,4.43,4.78,4.05,12/15/2014
200757,Thabo Sefolosha,1610612737,ATL,1,1,0,15.12,15.12,5863,1.11,0.52,0.59,4.37,4.48,4.28,12/15/2014
203080,Thomas Robinson,1610612755,PHI,1,1,0,8.98,8.98,3735,0.71,0.37,0.33,4.67,4.82,4.49,12/15/2014
202699,Tobias Harris,1610612753,ORL,1,0,1,35.88,35.88,12864,2.44,1.22,1.22,4.01,4.27,3.79,12/15/2014
203100,Tony Wroten,1610612755,PHI,1,0,1,29.82,29.82,10816,2.05,1.21,0.84,4.03,4.27,3.73,12/15/2014
202684,Tristan Thompson,1610612739,CLE,1,1,0,25.28,25.28,9903,1.88,1.02,0.86,4.51,4.63,4.4,12/15/2014
201946,Tyler Hansbrough,1610612761,TOR,1,1,0,25.35,25.35,8216,1.56,0.79,0.77,3.78,3.58,4.03,12/15/2014
203092,Tyler Zeller,1610612738,BOS,1,1,0,15.7,15.7,5717,1.08,0.55,0.53,4.22,4.95,3.57,12/15/2014
203506,Victor Oladipo,1610612753,ORL,1,0,1,36.85,36.85,12838,2.43,1.26,1.17,3.91,4.47,3.72,12/15/2014
201961,Wayne Ellington,1610612747,LAL,1,0,1,19.68,19.68,7244,1.37,0.68,0.69,4.28,4.67,3.94,12/15/2014
202325,Wesley Johnson,1610612747,LAL,1,0,1,23.53,23.53,8901,1.69,0.94,0.75,4.34,4.37,3.77,12/15/2014
202083,Wesley Matthews,1610612757,POR,1,1,0,35.25,35.25,13449,2.55,1.33,1.21,4.26,4.42,4.1,12/15/2014
203115,Will Barton,1610612743,DEN,1,1,0,8.1,8.1,3031,0.57,0.31,0.27,4.57,4.76,4.39,12/15/2014
2585,Zaza Pachulia,1610612749,MIL,1,1,0,28.9,28.9,9348,1.77,0.83,0.94,3.74,3.73,3.38,12/15/2014
202329,Al-Farouq Aminu,1610612742,DAL,1,1,0,25.33,25.33,10321,1.95,1.07,0.89,4.75,5.6,4,12/16/2014
101187,Alan Anderson,1610612751,BKN,1,0,1,17.22,17.22,5867,1.11,0.57,0.54,3.81,4.31,3.35,12/16/2014
202692,Alec Burks,1610612762,UTA,1,0,1,37.25,37.25,14355,2.72,1.58,1.14,4.35,4.63,4.01,12/16/2014
2405,Amar'e Stoudemire,1610612742,DAL,1,0,1,29.2,29.2,10201,1.93,1.07,0.87,3.91,4.26,3.96,12/16/2014
2738,Andre Iguodala,1610612744,GSW,1,0,1,31.93,31.93,12031,2.28,1.17,1.11,4.33,5.09,3.72,12/16/2014
1889,Andre Miller,1610612758,SAC,1,1,0,7.48,7.48,2875,0.54,0.28,0.26,4.01,4.41,5.3,12/16/2014
203460,Andre Roberson,1610612760,OKC,1,1,0,23.33,23.33,8975,1.7,0.81,0.89,4.37,4.47,4.29,12/16/2014
203952,Andrew Wiggins,1610612750,MIN,1,0,1,35.03,35.03,13003,2.46,1.29,1.17,4.28,4.37,4.21,12/16/2014
203461,Anthony Bennett,1610612750,MIN,1,0,1,6.35,6.35,2343,0.44,0.26,0.18,3.79,5.52,3.91,12/16/2014
203076,Anthony Davis,1610612740,NOP,1,1,0,34.9,34.9,12228,2.32,1.21,1.1,3.96,4.39,3.57,12/16/2014
201627,Anthony Morrow,1610612760,OKC,1,1,0,17.88,17.88,6881,1.3,0.68,0.62,4.36,4.66,4.07,12/16/2014
203085,Austin Rivers,1610612746,LAC,1,1,0,26.5,26.5,9799,1.86,0.96,0.89,4.3,4.92,3.77,12/16/2014
203463,Ben McLemore,1610612758,SAC,1,0,1,32.45,32.45,12636,2.39,1.36,1.03,4.44,4.83,4,12/16/2014
2757,Beno Udrih,1610612763,MEM,1,1,0,15.78,15.78,6531,1.24,0.67,0.57,4.57,5.52,4.42,12/16/2014
202711,Bojan Bogdanovic,1610612751,BKN,1,0,1,15.65,15.65,5725,1.08,0.52,0.57,4.31,4.31,4.31,12/16/2014
203078,Bradley Beal,1610612764,WAS,1,1,0,37.7,37.7,14293,2.71,1.47,1.24,4.3,4.98,3.68,12/16/2014
201148,Brandan Wright,1610612756,PHX,1,1,0,18.08,18.08,6133,1.16,0.59,0.57,3.99,4.16,3.83,12/16/2014
201171,Carl Landry,1610612758,SAC,1,0,1,21.8,21.8,7791,1.48,0.73,0.74,4.13,4.15,3.6,12/16/2014
2546,Carmelo Anthony,1610612752,NYK,1,0,1,37.43,37.43,13032,2.47,1.37,1.1,4.01,4.21,3.78,12/16/2014
202718,Chandler Parsons,1610612742,DAL,1,1,0,23.27,23.27,8708,1.65,0.82,0.83,4.13,4.6,3.75,12/16/2014
101111,Charlie Villanueva,1610612742,DAL,1,1,0,4.08,4.08,1354,0.26,0.13,0.13,4.4,3.02,2.86,12/16/2014
2365,Chris Andersen,1610612748,MIA,1,1,0,19.55,19.55,6954,1.32,0.72,0.59,4.01,4.09,3.91,12/16/2014
201147,Corey Brewer,1610612745,HOU,1,0,1,30.42,30.42,11554,2.19,1.17,1.02,4.34,4.4,4.27,12/16/2014
203928,Cory Jefferson,1610612751,BKN,1,0,1,10.03,10.03,4157,0.79,0.4,0.39,4.84,5,4.69,12/16/2014
201584,Courtney Lee,1610612763,MEM,1,1,0,30.6,30.6,12028,2.28,1.31,0.96,4.48,4.38,4.61,12/16/2014
201967,Dante Cunningham,1610612740,NOP,1,1,0,29.73,29.73,12213,2.31,1.2,1.11,4.64,5.02,4.29,12/16/2014
203957,Dante Exum,1610612762,UTA,1,0,1,20.62,20.62,8252,1.56,0.88,0.68,4.66,4.89,4.4,12/16/2014
202721,Darius Morris,1610612751,BKN,1,0,1,0.07,0.07,30,0.01,0,0,0,0,0,12/16/2014
201954,Darren Collison,1610612758,SAC,1,0,1,25.57,25.57,9106,1.72,1.02,0.7,3.99,4.44,3.49,12/16/2014
201971,DeJuan Blair,1610612764,WAS,1,1,0,2.13,2.13,706,0.13,0.08,0.06,2.8,4.49,7.48,12/16/2014
