Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2020-08-13,New Orleans Pelicans,2019-20,Aug,33,Orlando Magic,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901312,NOP @ ORL,-6,FALSE,FALSE,-5,-1,30,42,0.417,115.8,117.1,0.452,-0.03500000000000003
2020-08-13,Orlando Magic,2019-20,Aug,33,New Orleans Pelicans,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901312,ORL vs. NOP,6,FALSE,FALSE,-7.2,13.2,33,40,0.452,107.3,108.3,0.417,0.03500000000000003
2020-08-13,Phoenix Suns,2019-20,Aug,33,Dallas Mavericks,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21901313,PHX vs. DAL,26,FALSE,FALSE,17.6,8.399999999999999,34,39,0.466,113.6,113.4,0.573,-0.10699999999999993
2020-08-13,Portland Trail Blazers,2019-20,Aug,33,Brooklyn Nets,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901309,POR @ BKN,1,FALSE,FALSE,-4.1,5.1,35,39,0.473,115,116.1,0.486,-0.013000000000000012
2020-08-13,Sacramento Kings,2019-20,Aug,33,Los Angeles Lakers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901310,SAC @ LAL,14,FALSE,FALSE,1,13,31,41,0.431,110.1,112.1,0.732,-0.301
2020-08-13,San Antonio Spurs,2019-20,Aug,33,Utah Jazz,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901314,SAS @ UTA,-6,FALSE,FALSE,4.6,-10.6,32,39,0.451,114.1,115.2,0.611,-0.15999999999999998
2020-08-13,Utah Jazz,2019-20,Aug,33,San Antonio Spurs,FALSE,Orlando,TRUE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901314,UTA vs. SAS,6,FALSE,FALSE,1.75,4.25,44,28,0.611,111.3,108.8,0.451,0.15999999999999998
2020-08-13,Washington Wizards,2019-20,Aug,33,Boston Celtics,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901308,WAS @ BOS,6,FALSE,FALSE,-9,15,25,47,0.347,114.4,119.1,0.667,-0.32000000000000006
2020-08-14,Denver Nuggets,2019-20,Aug,33,Toronto Raptors,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901318,DEN @ TOR,-8,FALSE,FALSE,-2.76,-5.24,46,27,0.63,111.3,109.2,0.736,-0.10599999999999998
2020-08-14,Houston Rockets,2019-20,Aug,33,Philadelphia 76ers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21901315,HOU vs. PHI,-38,FALSE,FALSE,-1.0588235294117647,-36.94117647058823,44,28,0.611,117.8,114.8,0.589,0.02200000000000002
2020-08-14,Indiana Pacers,2019-20,Aug,33,Miami Heat,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901316,IND vs. MIA,17,FALSE,FALSE,-5.888888888888889,22.88888888888889,45,28,0.616,109.4,107.5,0.603,0.013000000000000012
2020-08-14,Miami Heat,2019-20,Aug,33,Indiana Pacers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901316,MIA @ IND,-17,FALSE,FALSE,0.9615384615384616,-17.96153846153846,44,29,0.603,112,109.1,0.616,-0.013000000000000012
2020-08-14,Oklahoma City Thunder,2019-20,Aug,33,Los Angeles Clippers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901317,OKC @ LAC,-4,FALSE,FALSE,-5.153846153846154,1.1538461538461542,44,28,0.611,110.4,108.4,0.681,-0.07000000000000006
2020-08-14,Philadelphia 76ers,2019-20,Aug,33,Houston Rockets,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21901315,PHI @ HOU,38,FALSE,FALSE,-1.3,39.3,43,30,0.589,110.7,108.4,0.611,-0.02200000000000002
2020-08-14,Toronto Raptors,2019-20,Aug,33,Denver Nuggets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21901318,TOR vs. DEN,8,FALSE,FALSE,3.6470588235294117,4.352941176470589,53,19,0.736,112.8,106.5,0.63,0.10599999999999998
2020-08-17,Boston Celtics,2019-20,Aug,33,Philadelphia 76ers,FALSE,Orlando,TRUE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900121,BOS vs. PHI,8,FALSE,FALSE,6.954545454545454,1.0454545454545459,48,24,0.667,113.7,107.3,0.589,0.07800000000000007
2020-08-17,Brooklyn Nets,2019-20,Aug,33,Toronto Raptors,TRUE,Orlando,FALSE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900111,BKN @ TOR,-24,FALSE,FALSE,-9.222222222222221,-14.777777777777779,35,37,0.486,111.8,112.3,0.736,-0.25
2020-08-17,Dallas Mavericks,2019-20,Aug,33,Los Angeles Clippers,TRUE,Orlando,FALSE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900151,DAL @ LAC,-8,FALSE,FALSE,-8.181818181818182,0.18181818181818166,43,32,0.573,117,112.1,0.681,-0.1080000000000001
2020-08-17,Denver Nuggets,2019-20,Aug,33,Utah Jazz,FALSE,Orlando,TRUE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900161,DEN vs. UTA,10,FALSE,FALSE,-2.76,12.76,46,27,0.63,111.3,109.2,0.611,0.019000000000000017
2020-08-17,Philadelphia 76ers,2019-20,Aug,33,Boston Celtics,TRUE,Orlando,FALSE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900121,PHI @ BOS,-8,FALSE,FALSE,-1.3,-6.7,43,30,0.589,110.7,108.4,0.667,-0.07800000000000007
2020-08-17,Toronto Raptors,2019-20,Aug,33,Brooklyn Nets,FALSE,Orlando,TRUE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900111,TOR vs. BKN,24,FALSE,FALSE,3.6470588235294117,20.352941176470587,53,19,0.736,112.8,106.5,0.486,0.25
2020-08-17,Utah Jazz,2019-20,Aug,33,Denver Nuggets,TRUE,Orlando,FALSE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900161,UTA @ DEN,-10,FALSE,FALSE,1.75,-11.75,44,28,0.611,111.3,108.8,0.63,-0.019000000000000017
2020-08-18,Houston Rockets,2019-20,Aug,33,Oklahoma City Thunder,FALSE,Orlando,TRUE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900171,HOU vs. OKC,15,FALSE,FALSE,-1.0588235294117647,16.058823529411764,44,28,0.611,117.8,114.8,0.611,0
2020-08-18,Indiana Pacers,2019-20,Aug,33,Miami Heat,FALSE,Orlando,FALSE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900131,IND vs. MIA,-12,FALSE,FALSE,-5.888888888888889,-6.111111111111111,45,28,0.616,109.4,107.5,0.603,0.013000000000000012
2020-08-18,Miami Heat,2019-20,Aug,33,Indiana Pacers,TRUE,Orlando,TRUE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900131,MIA @ IND,12,FALSE,FALSE,0.9615384615384616,11.038461538461538,44,29,0.603,112,109.1,0.616,-0.013000000000000012
2020-08-18,Oklahoma City Thunder,2019-20,Aug,33,Houston Rockets,TRUE,Orlando,FALSE,0,No Travel,3,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900171,OKC @ HOU,-15,FALSE,FALSE,-5.153846153846154,-9.846153846153847,44,28,0.611,110.4,108.4,0.611,0
2020-08-19,Boston Celtics,2019-20,Aug,34,Philadelphia 76ers,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900122,BOS vs. PHI,27,FALSE,FALSE,6.954545454545454,20.045454545454547,48,24,0.667,113.7,107.3,0.589,0.07800000000000007
2020-08-19,Brooklyn Nets,2019-20,Aug,34,Toronto Raptors,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900112,BKN @ TOR,-5,FALSE,FALSE,-9.222222222222221,4.222222222222221,35,37,0.486,111.8,112.3,0.736,-0.25
2020-08-19,Dallas Mavericks,2019-20,Aug,34,Los Angeles Clippers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900152,DAL @ LAC,13,FALSE,FALSE,-8.181818181818182,21.18181818181818,43,32,0.573,117,112.1,0.681,-0.1080000000000001
2020-08-19,Denver Nuggets,2019-20,Aug,34,Utah Jazz,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900162,DEN vs. UTA,-19,FALSE,FALSE,-2.76,-16.240000000000002,46,27,0.63,111.3,109.2,0.611,0.019000000000000017
2020-08-19,Philadelphia 76ers,2019-20,Aug,34,Boston Celtics,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900122,PHI @ BOS,-27,FALSE,FALSE,-1.3,-25.7,43,30,0.589,110.7,108.4,0.667,-0.07800000000000007
2020-08-19,Toronto Raptors,2019-20,Aug,34,Brooklyn Nets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900112,TOR vs. BKN,5,FALSE,FALSE,3.6470588235294117,1.3529411764705883,53,19,0.736,112.8,106.5,0.486,0.25
2020-08-19,Utah Jazz,2019-20,Aug,34,Denver Nuggets,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900162,UTA @ DEN,19,FALSE,FALSE,1.75,17.25,44,28,0.611,111.3,108.8,0.63,-0.019000000000000017
2020-08-20,Houston Rockets,2019-20,Aug,34,Oklahoma City Thunder,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900172,HOU vs. OKC,13,FALSE,FALSE,-1.0588235294117647,14.058823529411764,44,28,0.611,117.8,114.8,0.611,0
2020-08-20,Indiana Pacers,2019-20,Aug,34,Miami Heat,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900132,IND vs. MIA,-9,FALSE,FALSE,-5.888888888888889,-3.1111111111111107,45,28,0.616,109.4,107.5,0.603,0.013000000000000012
2020-08-20,Los Angeles Lakers,2019-20,Aug,34,Portland Trail Blazers,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900142,LAL vs. POR,23,FALSE,FALSE,3.576923076923077,19.423076923076923,52,19,0.732,113.4,107.6,0.473,0.259
2020-08-20,Miami Heat,2019-20,Aug,34,Indiana Pacers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900132,MIA @ IND,9,FALSE,FALSE,0.9615384615384616,8.038461538461538,44,29,0.603,112,109.1,0.616,-0.013000000000000012
2020-08-20,Milwaukee Bucks,2019-20,Aug,34,Orlando Magic,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900102,MIL vs. ORL,15,FALSE,FALSE,0.9333333333333333,14.066666666666666,56,17,0.767,118.7,108.6,0.452,0.315
2020-08-20,Oklahoma City Thunder,2019-20,Aug,34,Houston Rockets,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900172,OKC @ HOU,-13,FALSE,FALSE,-5.153846153846154,-7.846153846153846,44,28,0.611,110.4,108.4,0.611,0
2020-08-20,Orlando Magic,2019-20,Aug,34,Milwaukee Bucks,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900102,ORL @ MIL,-15,FALSE,FALSE,-7.2,-7.8,33,40,0.452,107.3,108.3,0.767,-0.315
2020-08-20,Portland Trail Blazers,2019-20,Aug,34,Los Angeles Lakers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900142,POR @ LAL,-23,FALSE,FALSE,-4.1,-18.9,35,39,0.473,115,116.1,0.732,-0.259
2020-08-21,Boston Celtics,2019-20,Aug,34,Philadelphia 76ers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900123,BOS @ PHI,8,FALSE,FALSE,6.954545454545454,1.0454545454545459,48,24,0.667,113.7,107.3,0.589,0.07800000000000007
2020-08-21,Brooklyn Nets,2019-20,Aug,34,Toronto Raptors,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900113,BKN vs. TOR,-25,FALSE,FALSE,-9.222222222222221,-15.777777777777779,35,37,0.486,111.8,112.3,0.736,-0.25
2020-08-21,Dallas Mavericks,2019-20,Aug,34,Los Angeles Clippers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900153,DAL vs. LAC,-8,FALSE,FALSE,-8.181818181818182,0.18181818181818166,43,32,0.573,117,112.1,0.681,-0.1080000000000001
2020-08-21,Denver Nuggets,2019-20,Aug,34,Utah Jazz,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900163,DEN @ UTA,-37,FALSE,FALSE,-2.76,-34.24,46,27,0.63,111.3,109.2,0.611,0.019000000000000017
2020-08-21,Philadelphia 76ers,2019-20,Aug,34,Boston Celtics,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900123,PHI vs. BOS,-8,FALSE,FALSE,-1.3,-6.7,43,30,0.589,110.7,108.4,0.667,-0.07800000000000007
2020-08-21,Toronto Raptors,2019-20,Aug,34,Brooklyn Nets,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900113,TOR @ BKN,25,FALSE,FALSE,3.6470588235294117,21.352941176470587,53,19,0.736,112.8,106.5,0.486,0.25
2020-08-21,Utah Jazz,2019-20,Aug,34,Denver Nuggets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900163,UTA vs. DEN,37,FALSE,FALSE,1.75,35.25,44,28,0.611,111.3,108.8,0.63,-0.019000000000000017
2020-08-22,Houston Rockets,2019-20,Aug,34,Oklahoma City Thunder,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900173,HOU @ OKC,-12,FALSE,FALSE,-1.0588235294117647,-10.941176470588236,44,28,0.611,117.8,114.8,0.611,0
2020-08-22,Indiana Pacers,2019-20,Aug,34,Miami Heat,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900133,IND @ MIA,-9,FALSE,FALSE,-5.888888888888889,-3.1111111111111107,45,28,0.616,109.4,107.5,0.603,0.013000000000000012
2020-08-22,Los Angeles Lakers,2019-20,Aug,34,Portland Trail Blazers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900143,LAL @ POR,8,FALSE,FALSE,3.576923076923077,4.423076923076923,52,19,0.732,113.4,107.6,0.473,0.259
2020-08-22,Miami Heat,2019-20,Aug,34,Indiana Pacers,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900133,MIA vs. IND,9,FALSE,FALSE,0.9615384615384616,8.038461538461538,44,29,0.603,112,109.1,0.616,-0.013000000000000012
2020-08-22,Milwaukee Bucks,2019-20,Aug,34,Orlando Magic,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900103,MIL @ ORL,14,FALSE,FALSE,0.9333333333333333,13.066666666666666,56,17,0.767,118.7,108.6,0.452,0.315
2020-08-22,Oklahoma City Thunder,2019-20,Aug,34,Houston Rockets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900173,OKC vs. HOU,12,FALSE,FALSE,-5.153846153846154,17.153846153846153,44,28,0.611,110.4,108.4,0.611,0
2020-08-22,Orlando Magic,2019-20,Aug,34,Milwaukee Bucks,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900103,ORL vs. MIL,-14,FALSE,FALSE,-7.2,-6.8,33,40,0.452,107.3,108.3,0.767,-0.315
2020-08-22,Portland Trail Blazers,2019-20,Aug,34,Los Angeles Lakers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900143,POR vs. LAL,-8,FALSE,FALSE,-4.1,-3.9000000000000004,35,39,0.473,115,116.1,0.732,-0.259
2020-08-23,Boston Celtics,2019-20,Aug,34,Philadelphia 76ers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900124,BOS @ PHI,4,FALSE,FALSE,6.954545454545454,-2.954545454545454,48,24,0.667,113.7,107.3,0.589,0.07800000000000007
2020-08-23,Brooklyn Nets,2019-20,Aug,34,Toronto Raptors,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900114,BKN vs. TOR,-28,FALSE,FALSE,-9.222222222222221,-18.77777777777778,35,37,0.486,111.8,112.3,0.736,-0.25
2020-08-23,Dallas Mavericks,2019-20,Aug,34,Los Angeles Clippers,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900154,DAL vs. LAC,2,FALSE,FALSE,-8.181818181818182,10.181818181818182,43,32,0.573,117,112.1,0.681,-0.1080000000000001
2020-08-23,Denver Nuggets,2019-20,Aug,34,Utah Jazz,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900164,DEN @ UTA,-2,FALSE,FALSE,-2.76,0.7599999999999998,46,27,0.63,111.3,109.2,0.611,0.019000000000000017
2020-08-23,Philadelphia 76ers,2019-20,Aug,34,Boston Celtics,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900124,PHI vs. BOS,-4,FALSE,FALSE,-1.3,-2.7,43,30,0.589,110.7,108.4,0.667,-0.07800000000000007
2020-08-23,Toronto Raptors,2019-20,Aug,34,Brooklyn Nets,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900114,TOR @ BKN,28,FALSE,FALSE,3.6470588235294117,24.352941176470587,53,19,0.736,112.8,106.5,0.486,0.25
2020-08-23,Utah Jazz,2019-20,Aug,34,Denver Nuggets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900164,UTA vs. DEN,2,FALSE,FALSE,1.75,0.25,44,28,0.611,111.3,108.8,0.63,-0.019000000000000017
2020-08-24,Houston Rockets,2019-20,Aug,34,Oklahoma City Thunder,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900174,HOU @ OKC,-3,FALSE,FALSE,-1.0588235294117647,-1.9411764705882353,44,28,0.611,117.8,114.8,0.611,0
2020-08-24,Indiana Pacers,2019-20,Aug,34,Miami Heat,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900134,IND @ MIA,-12,FALSE,FALSE,-5.888888888888889,-6.111111111111111,45,28,0.616,109.4,107.5,0.603,0.013000000000000012
2020-08-24,Los Angeles Lakers,2019-20,Aug,34,Portland Trail Blazers,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900144,LAL @ POR,20,FALSE,FALSE,3.576923076923077,16.423076923076923,52,19,0.732,113.4,107.6,0.473,0.259
2020-08-24,Miami Heat,2019-20,Aug,34,Indiana Pacers,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900134,MIA vs. IND,12,FALSE,FALSE,0.9615384615384616,11.038461538461538,44,29,0.603,112,109.1,0.616,-0.013000000000000012
2020-08-24,Milwaukee Bucks,2019-20,Aug,34,Orlando Magic,TRUE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900104,MIL @ ORL,15,FALSE,FALSE,0.9333333333333333,14.066666666666666,56,17,0.767,118.7,108.6,0.452,0.315
2020-08-24,Oklahoma City Thunder,2019-20,Aug,34,Houston Rockets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900174,OKC vs. HOU,3,FALSE,FALSE,-5.153846153846154,8.153846153846153,44,28,0.611,110.4,108.4,0.611,0
2020-08-24,Orlando Magic,2019-20,Aug,34,Milwaukee Bucks,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900104,ORL vs. MIL,-15,FALSE,FALSE,-7.2,-7.8,33,40,0.452,107.3,108.3,0.767,-0.315
2020-08-24,Portland Trail Blazers,2019-20,Aug,34,Los Angeles Lakers,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900144,POR vs. LAL,-20,FALSE,FALSE,-4.1,-15.9,35,39,0.473,115,116.1,0.732,-0.259
2020-08-25,Dallas Mavericks,2019-20,Aug,34,Los Angeles Clippers,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900155,DAL @ LAC,-43,FALSE,FALSE,-8.181818181818182,-34.81818181818182,43,32,0.573,117,112.1,0.681,-0.1080000000000001
2020-08-25,Denver Nuggets,2019-20,Aug,34,Utah Jazz,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900165,DEN vs. UTA,10,FALSE,FALSE,-2.76,12.76,46,27,0.63,111.3,109.2,0.611,0.019000000000000017
2020-08-25,Utah Jazz,2019-20,Aug,34,Denver Nuggets,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900165,UTA @ DEN,-10,FALSE,FALSE,1.75,-11.75,44,28,0.611,111.3,108.8,0.63,-0.019000000000000017
2020-08-31,Houston Rockets,2019-20,Aug,35,Oklahoma City Thunder,TRUE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900176,HOU @ OKC,-4,FALSE,FALSE,-1.0588235294117647,-2.9411764705882355,44,28,0.611,117.8,114.8,0.611,0
2020-08-31,Milwaukee Bucks,2019-20,Aug,35,Miami Heat,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900201,MIL vs. MIA,-11,FALSE,FALSE,0.9333333333333333,-11.933333333333334,56,17,0.767,118.7,108.6,0.603,0.16400000000000003
2020-08-31,Oklahoma City Thunder,2019-20,Aug,35,Houston Rockets,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,41900176,OKC vs. HOU,4,FALSE,FALSE,-5.153846153846154,9.153846153846153,44,28,0.611,110.4,108.4,0.611,0
