"","idGame","slugTeam","namePlayer","groupStartPosition","idTeam","idPlayer","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","fg2m","fg2a","pctFG2","cityTeam","teamName","isStarter","minExact","ftm","fta","oreb","dreb","treb","ast","stl","blk","tov","pf","pts","plusminus","pctAST","pctOREB","pctDREB","pctTREB","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE","pctFG2MasAssisted","pctFG2MasUnassisted","pctFG3MasAssisted","pctFG3MasUnassisted","pctFGMasAssisted","pctFGMasUnassisted","pctFGAasFG2","pctFGAasFG3","pctPTSasFG2","pctPTSasFG2asMR","pctsPTSasFG3","pctPTSasFB","pctPTSasFT","pctPTSasOffTOV","pctPTSasPaint","ptsOffTOV","ptsSecondChance","ptsFastBreak","ptsPaint","ptsOffTOVOpponent","ptsSecondChanceOpponent","ptsFastBreakOpponent","ptsPaintOpponent","blka","pfd","pctFGMOfTeam","pctFGAOfTeam","pctFG3MOfTeam","pctFG3AOfTeam","pctFTMOfTeam","pctFTAOfTeam","pctOREBOfTeam","pctDREBOfTeam","pctREBOfTeam","pctASTOfTeam","pctTOVOfTeam","pctSTLOfTeam","pctBLKOfTeam","pctBLKAOfTeam","pctPFOfTeam","pctPFDOfTeam","pctPTSOfTeam","pctEFGOpponent","pctTOVOpponent","pctOREBOpponent","rateFTA","rateFTAOpponent","fgContested","fg2Contested","fg3Contested","boxOutsPlayerTeamRebound","screenAssist","ptsScreenAssist","deflections","chargesDrawn","looseBallsRecoveredOffense","looseBallsRecoveredDefense","looseBallsRecovered","boxOutsOffense","boxOutsDefense","boxOutsPlayerTREB","boxOuts","passes","fgmContested","fgaContested","pctFGContested","fgmUncontested","fgaUncontested","pctFGUncontested","fgmRimDefended","fgaRimDefended","pctFGRimDefended","distMiles","mphMean","orebChances","drebChances","trebChances","touches","astSecondary","ftAST"
"11",21800001,"PHI","Furkan Korkmaz",NA,1610612755,1627788,0,0,0,0,0,0,0,0,0,0,"Philadelphia","Furkan",TRUE,1.45,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,66.7,50,-66.7,-50,0,0,99.31,132.41,110.34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,4.36,0,0,0,1,0,0
"12",21800001,"BOS","Jayson Tatum","F",1610612738,1628369,9,17,0.529,1,5,0.2,0.8,8,12,0.666666666666667,"Boston","Jayson",TRUE,28.9333333333333,4,5,2,7,9,3,1,0,1,2,23,6,0.25,0.061,0.179,0.125,4.3,0.559,0.599,0.29,0.294,84.3,84.4,71.8,73.8,12.5,10.5,3,13,108.6,107,89.17,64,0.336,0.25,0.75,1,0,0.333,0.667,0.706,0.294,0.696,0.261,0.13,0.174,0.174,0.174,0.435,4,2,4,10,7,5,10,28,0,3,0.429,0.315,0.167,0.25,0.667,0.714,0.5,0.269,0.3,0.3,0.091,0.25,0,0,0.167,0.231,0.426,0.36,0.15,0.161,0.13,0.193,5,0,5,"1",2,5,0,0,0,0,0,0,1,0,1,38,2,5,0.4,7,12,0.583,0,0,0,2.23,4.25,2,12,14,59,1,0
"13",21800001,"BOS","Gordon Hayward","F",1610612738,202330,4,12,0.333,1,3,0.333333333333333,0.5,3,9,0.333333333333333,"Boston","Gordon",TRUE,24.6166666666667,1,2,2,3,5,0,4,0,0,1,10,10,0,0.065,0.097,0.081,0,0.375,0.388,0.206,0.209,96.2,96.3,76.6,77.8,19.6,18.5,0,0,106.19,105.29,87.75,54,0.123,0,1,1,0,0.25,0.75,0.75,0.25,0.6,0.6,0.3,0,0.1,0.2,0,2,3,0,0,3,2,6,24,1,5,0.19,0.235,0.2,0.176,0.2,0.286,0.25,0.143,0.172,0,0,0.667,0,0.5,0.111,0.385,0.192,0.389,0.182,0.192,0.137,0.244,5,3,2,"1",0,0,0,0,0,0,0,0,3,0,3,21,1,4,0.25,3,8,0.375,0,3,0,1.82,4.08,5,8,12,38,1,0
"14",21800001,"BOS","Al Horford","C",1610612738,201143,4,7,0.571,0,1,0,1,4,6,0.666666666666667,"Boston","Al",TRUE,29.95,1,1,0,4,4,2,0,4,3,1,9,9,0.095,0,0.103,0.056,25,0.571,0.605,0.137,0.136,96.7,98.5,83.2,85.3,13.5,13.2,0.67,16.7,111.39,108.98,90.82,68,0.093,1,0,0,0,1,0,0.857,0.143,0.889,0.222,0,0,0.111,0,0.667,0,0,0,6,6,5,10,32,0,2,0.16,0.121,0,0.042,0.111,0.083,0,0.138,0.121,0.118,0.3,0,1,0,0.091,0.143,0.134,0.417,0.115,0.121,0.207,0.217,19,15,4,"3",2,4,0,0,0,0,0,0,5,0,5,39,3,3,1,1,4,0.25,7,12,0.583,2.15,4,0,12,12,52,0,1
"15",21800001,"BOS","Jaylen Brown","G",1610612738,1627759,5,13,0.385,1,3,0.333333333333333,0.5,4,10,0.4,"Boston","Jaylen",TRUE,28.3833333333333,1,2,3,2,5,2,0,0,2,4,12,11,0.091,0.094,0.063,0.078,11.1,0.423,0.432,0.229,0.227,107,109.4,89.6,92.2,17.4,17.2,1,11.1,110.97,108.23,90.19,64,0.021,0.5,0.5,1,0,0.6,0.4,0.769,0.231,0.667,0.167,0.25,0,0.083,0.167,0.5,2,2,0,6,7,5,10,34,2,1,0.185,0.22,0.125,0.12,0.125,0.2,0.6,0.083,0.172,0.105,0.286,0,0,0.667,0.364,0.077,0.171,0.473,0.137,0.111,0.169,0.2,3,0,3,"0",0,0,0,0,0,0,0,0,0,0,0,13,2,6,0.333,3,7,0.429,0,0,0,2.28,4.51,5,6,11,29,1,0
"16",21800001,"BOS","Kyrie Irving","G",1610612738,202681,2,14,0.143,1,8,0.125,1,1,6,0.166666666666667,"Boston","Kyrie",TRUE,29,2,2,0,4,4,7,0,0,3,1,7,9,0.292,0,0.118,0.059,12,0.179,0.235,0.247,0.245,99.4,103,87.3,89.4,12.1,13.6,2.33,28,112.55,109.24,91.03,66,0.018,1,0,1,0,1,0,0.429,0.571,0.286,0,0.429,0,0.286,0,0.286,0,0,0,2,8,5,10,34,1,2,0.077,0.233,0.125,0.308,0.25,0.2,0,0.154,0.129,0.389,0.333,0,0,0.25,0.077,0.143,0.103,0.445,0.133,0.103,0.167,0.273,1,0,1,"0",0,0,0,0,0,0,0,1,0,0,1,63,0,2,0,2,12,0.167,1,1,1,2.25,4.34,1,7,8,81,1,0
"17",21800001,"BOS","Marcus Morris Sr.",NA,1610612738,202694,7,12,0.583,2,7,0.285714285714286,0,5,5,1,"Boston","Marcus",TRUE,20.5,0,0,2,8,10,0,2,0,1,5,16,3,0,0.074,0.533,0.238,7.7,0.667,0.667,0.241,0.24,106.3,108.9,104.2,100,2.2,8.9,0,0,105.65,106.54,88.78,45,0.193,0,1,1,0,0.286,0.714,0.417,0.583,0.625,0.375,0.375,0,0,0.25,0.25,4,4,0,4,7,0,10,28,0,1,0.35,0.261,0.4,0.368,0,0,0.25,0.571,0.455,0,0.2,0.667,0,0,0.5,0.143,0.327,0.613,0.181,0.067,0.152,0.452,2,2,0,"2",0,0,0,0,0,0,0,1,1,2,3,38,1,1,1,6,11,0.545,5,5,1,1.6,4.38,5,9,11,52,0,0
"18",21800001,"BOS","Terry Rozier",NA,1610612738,1626179,5,10,0.5,1,2,0.5,0,4,8,0.5,"Boston","Terry",TRUE,26.5166666666667,0,0,0,8,8,1,0,1,1,0,11,22,0.048,0,0.258,0.133,8.3,0.55,0.55,0.167,0.174,110.7,107,70.7,69.6,40,37.4,1,8.3,99.78,102.28,85.23,57,0.212,0.25,0.75,0,1,0.2,0.8,0.8,0.2,0.727,0.545,0.273,0.182,0,0.182,0.182,2,0,2,2,3,0,8,20,0,1,0.192,0.185,0.2,0.105,0,0,0,0.333,0.25,0.143,0.167,0,0.333,0,0,0.111,0.18,0.364,0.145,0.111,0.13,0.318,2,2,0,"1",0,0,0,0,0,0,0,0,1,1,1,38,0,3,0,5,7,0.714,1,2,0.5,2.15,4.44,1,10,11,51,1,0
"19",21800001,"BOS","Marcus Smart",NA,1610612738,203935,2,4,0.5,2,4,0.5,0.5,0,0,0,"Boston","Marcus",TRUE,25,1,2,0,3,3,3,0,0,2,2,7,3,0.176,0,0.103,0.048,20,0.75,0.717,0.109,0.11,85.8,86.8,80.2,78.2,5.5,8.6,1.5,30,102.94,103.67,86.39,53,0.094,0,0,1,0,1,0,0,1,0,0,0.857,0,0.143,0,0,0,3,0,0,6,0,8,24,0,1,0.105,0.078,0.4,0.222,0.333,0.333,0,0.13,0.091,0.429,0.2,0,0,0,0.182,0.125,0.152,0.415,0.168,0.115,0.118,0.366,3,2,1,"2",0,0,0,0,0,0,0,0,3,0,3,30,0,0,0,2,4,0.5,2,2,1,1.81,4.03,0,7,7,36,0,0
"20",21800001,"BOS","Aron Baynes",NA,1610612738,203382,3,7,0.429,2,4,0.5,0,1,3,0.333333333333333,"Boston","Aron",TRUE,19.2333333333333,0,0,3,1,4,3,0,0,1,3,8,8,0.214,0.136,0.05,0.095,9.1,0.571,0.571,0.163,0.175,105.6,100,82.8,81,22.9,19,3,27.3,100.87,104.82,87.35,42,0.101,1,0,1,0,1,0,0.429,0.571,0.25,0,0.75,0,0,0,0.25,0,0,0,2,8,3,8,22,1,4,0.176,0.184,0.4,0.235,0,0,0.5,0.077,0.211,0.375,0.167,0,0,0.5,0.375,0.444,0.19,0.455,0.195,0.188,0.105,0.212,8,8,0,"6",3,6,0,1,0,0,0,5,5,2,10,22,0,2,0,3,5,0.6,2,3,0.667,1.37,3.96,4,3,7,29,0,1
"21",21800001,"BOS","Daniel Theis",NA,1610612738,1628464,0,0,0,0,0,0,0,0,0,0,"Boston","Daniel",TRUE,4.13333333333333,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0.2,0.111,0,0,0,0,0,125,111.1,79.9,70,45.1,41.1,0,0,97.32,110.32,91.94,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.2,0.143,0,0,0,0,0,0.333,0,0,0.333,0.114,0,0,0.667,1,1,0,"2",1,2,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,1,1,1,0.32,4.23,2,3,4,3,0,0
"22",21800001,"BOS","Semi Ojeleye",NA,1610612738,1628400,0,0,0,0,0,0,0,0,0,0,"Boston","Semi",TRUE,1.45,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0.25,0.2,0,0,0,0,0,66.7,50,0,0,66.7,50,0,0,99.31,132.41,110.34,4,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13,4.75,0,1,1,2,0,0
"23",21800001,"BOS","Guerschon Yabusele",NA,1610612738,1627824,0,0,0,0,0,0,0,0,0,0,"Boston","Guerschon",TRUE,1.45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,66.7,50,0,0,66.7,50,0,0,99.31,132.41,110.34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.13,4.76,0,0,0,1,0,0
"24",21800001,"BOS","Brad Wanamaker",NA,1610612738,202954,1,1,1,0,0,0,0,1,1,1,"Boston","Brad",TRUE,0.833333333333333,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0.5,0.5,0,1,1,0.5,1,200,100,0,0,200,100,0,0,86.57,115.43,96.19,2,1.5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0.06,3.83,0,1,1,3,0,0
"25",21800002,"OKC","Paul George","F",1610612760,202331,9,23,0.391,4,12,0.333333333333333,0.625,5,11,0.454545454545455,"Oklahoma City","Paul",TRUE,37.4,5,8,0,2,2,5,4,0,5,3,27,-16,0.333,0,0.048,0.021,13.5,0.478,0.509,0.327,0.341,90.4,91.4,107.5,109.8,-17.1,-18.4,1,13.5,106.27,104.6,87.17,81,0.098,0.2,0.8,1,0,0.556,0.444,0.478,0.522,0.37,0.148,0.444,0,0.185,0.037,0.222,1,4,0,6,16,18,10,52,0,6,0.375,0.333,0.5,0.414,0.278,0.296,0,0.087,0.057,0.333,0.385,0.444,0,0,0.2,0.273,0.365,0.5,0.179,0.395,0.391,0.167,12,7,5,"2",0,0,0,0,0,0,0,1,4,1,5,40,3,7,0.429,6,16,0.375,4,4,1,2.68,4.02,1,8,9,76,0,1
"26",21800002,"OKC","Patrick Patterson","F",1610612760,202335,2,9,0.222,1,4,0.25,0.667,1,5,0.2,"Oklahoma City","Patrick",TRUE,18.9,2,3,3,2,5,0,1,1,1,0,7,3,0,0.125,0.133,0.128,9.1,0.278,0.339,0.2,0.209,107.5,108.9,106,104.5,1.5,4.3,0,0,113.04,113.04,94.2,45,0.036,1,0,1,0,1,0,0.556,0.444,0.286,0,0.429,0,0.286,0.429,0.286,3,1,0,2,13,4,5,24,0,2,0.125,0.237,0.167,0.25,0.182,0.2,0.429,0.2,0.294,0,0.125,0.125,1,0,0,0.182,0.143,0.578,0.23,0.231,0.395,0.313,5,5,0,"1",2,5,0,0,0,0,0,0,3,1,3,27,1,4,0.25,1,5,0.2,2,3,0.667,1.51,4.5,4,7,11,38,0,1
"27",21800002,"OKC","Steven Adams","C",1610612760,203500,6,12,0.5,0,0,0,0.625,6,12,0.5,"Oklahoma City","Steven",TRUE,35.6,5,8,4,7,11,4,2,0,2,3,17,-6,0.2,0.082,0.189,0.128,9.1,0.5,0.548,0.189,0.196,98.7,100,106.5,106.3,-7.8,-6.3,2,18.2,106.41,105.84,88.2,78,0.138,0.5,0.5,0,0,0.5,0.5,1,0,0.706,0,0,0.059,0.294,0.176,0.706,3,9,1,12,16,16,8,46,4,5,0.231,0.174,0,0,0.294,0.32,0.308,0.368,0.344,0.267,0.167,0.2,0,0.667,0.214,0.238,0.218,0.521,0.203,0.406,0.362,0.155,17,14,3,"9",7,17,0,0,0,0,0,8,11,4,19,40,6,12,0.5,0,0,0,7,10,0.7,2.71,4.26,14,13,27,57,0,0
"28",21800002,"OKC","Terrance Ferguson","G",1610612760,1628390,0,2,0,0,2,0,0,0,0,0,"Oklahoma City","Terrance",TRUE,26.5,0,0,2,2,4,1,0,0,1,3,0,0,0.053,0.057,0.08,0.067,25,0,0,0.042,0.044,101.1,101.7,100.1,105.3,1,-3.6,1,25,108.05,105.04,87.54,59,-0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,9,5,34,0,0,0,0.039,0,0.091,0,0,0.222,0.143,0.174,0.071,0.111,0,0,0,0.3,0,0,0.531,0.233,0.333,0.373,0.184,4,3,1,"0",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,1,1,1,2.24,4.7,3,4,7,10,0,0
"29",21800002,"OKC","Dennis Schroder","G",1610612760,203471,7,19,0.368,2,6,0.333333333333333,0.833,5,13,0.384615384615385,"Oklahoma City","Dennis",TRUE,34.0833333333333,5,6,2,6,8,6,3,1,3,4,21,-7,0.333,0.043,0.171,0.099,9.7,0.421,0.485,0.278,0.284,100,101.4,108.1,107.9,-8.1,-6.5,2,19.4,106.21,105.62,88.02,74,0.139,0.2,0.8,1,0,0.429,0.571,0.684,0.316,0.476,0.286,0.286,0.238,0.238,0.143,0.19,3,0,5,4,16,16,8,44,1,5,0.28,0.292,0.25,0.261,0.294,0.24,0.154,0.333,0.258,0.429,0.25,0.3,0.25,0.167,0.286,0.238,0.28,0.529,0.211,0.419,0.385,0.162,3,2,1,"1",1,3,0,0,0,0,0,0,2,1,2,57,2,5,0.4,5,14,0.357,0,2,0,2.7,4.44,3,11,14,86,0,1
"30",21800002,"OKC","Jerami Grant",NA,1610612760,203924,2,7,0.286,1,4,0.25,0.5,1,3,0.333333333333333,"Oklahoma City","Jerami",TRUE,29.1,2,4,2,0,2,2,0,3,0,1,7,-11,0.133,0.048,0,0.025,0,0.357,0.4,0.123,0.129,84,85,97.6,105.1,-13.6,-20.1,0,18.2,102.42,98.13,81.78,60,0.047,1,0,1,0,1,0,0.429,0.571,0.286,0,0.429,0,0.286,0.286,0.286,2,0,0,2,3,16,8,34,1,4,0.118,0.132,0.25,0.19,0.154,0.182,0.222,0,0.071,0.2,0,0,0.6,0.25,0.071,0.222,0.137,0.429,0.173,0.424,0.415,0.127,10,8,2,"1",0,0,0,0,0,0,0,1,2,1,3,26,1,3,0.333,1,4,0.25,4,6,0.667,2.3,4.42,2,3,5,35,0,0
"31",21800002,"OKC","Alex Abrines",NA,1610612760,203518,3,8,0.375,2,6,0.333333333333333,0,1,2,0.5,"Oklahoma City","Alex",TRUE,23.4833333333333,0,0,0,2,2,0,0,0,0,2,8,-5,0,0,0.067,0.031,0,0.5,0.5,0.125,0.136,86.7,86.5,98.1,100,-11.4,-13.5,0,0,105.16,104.26,86.88,52,0.047,1,0,1,0,1,0,0.25,0.75,0.25,0,0.75,0.25,0,0.375,0.25,3,3,2,2,5,11,8,26,0,2,0.188,0.178,0.667,0.353,0,0,0,0.125,0.087,0,0,0,0,0,0.182,0.154,0.178,0.418,0.157,0.385,0.4,0.184,8,4,4,"2",0,0,0,0,0,0,0,0,4,1,4,12,1,2,0.5,2,6,0.333,3,4,0.75,1.88,4.51,1,6,7,21,0,0
"32",21800002,"OKC","Raymond Felton",NA,1610612760,101109,1,5,0.2,0,3,0,0.8,1,2,0.5,"Oklahoma City","Raymond",TRUE,13.9166666666667,4,5,0,3,3,1,0,0,2,0,6,-1,0.143,0,0.167,0.079,20,0.2,0.417,0.237,0.263,79.9,80.6,83.7,89.7,-3.7,-9,0.5,10,107.54,103.47,86.23,31,0.094,1,0,0,0,1,0,0.4,0.6,0.333,0,0,0.333,0.667,0.667,0.333,4,0,2,2,0,4,5,14,0,2,0.125,0.192,0,0.214,0.571,0.417,0,0.273,0.214,0.143,0.667,0,0,0,0,0.25,0.24,0.352,0.161,0.267,0.462,0.259,0,0,0,"2",0,0,0,0,0,0,0,0,2,1,2,23,1,2,0.5,0,3,0,0,1,0,1.04,4.18,0,3,3,33,0,1
"33",21800002,"OKC","Nerlens Noel",NA,1610612760,203457,1,2,0.5,0,0,0,0.5,1,2,0.5,"Oklahoma City","Nerlens",TRUE,12.4,1,2,3,4,7,1,1,1,0,3,3,-2,0.167,0.176,0.25,0.212,0,0.5,0.521,0.091,0.099,80.6,81.5,85.5,92.3,-4.8,-10.8,0,25,107.15,102.58,85.48,27,0.214,0,1,0,0,0,1,1,0,0.667,0,0,0,0.333,0,0.667,0,2,0,2,0,4,5,12,0,1,0.143,0.091,0,0,0.143,0.167,1,0.4,0.538,0.167,0,0.5,0.5,0,0.429,0.125,0.136,0.354,0.178,0.286,0.545,0.292,6,4,2,"0",1,2,0,0,0,0,0,1,2,0,3,23,1,1,1,0,1,0,2,3,0.667,0.99,4.47,4,8,11,26,1,0
"34",21800002,"OKC","Hamidou Diallo",NA,1610612760,1628977,2,4,0.5,0,0,0,0,2,4,0.5,"Oklahoma City","Hamidou",TRUE,8.61666666666667,0,1,0,1,1,1,1,0,0,2,4,5,0.2,0,0.111,0.05,0,0.5,0.45,0.174,0.171,108.2,116.7,83.3,88.9,24.9,27.8,0,20,107.51,100.27,83.56,18,0.095,1,0,0,0,1,0,1,0,1,0.5,0,0,0,0.5,0.5,2,0,0,2,0,2,3,4,1,2,0.286,0.235,0,0,0,0.1,0,0.2,0.111,0.2,0,0.333,0,1,0.333,0.286,0.19,0.393,0.26,0.286,0.588,0.357,3,2,1,"0",0,0,0,0,0,0,0,0,0,0,0,5,1,3,0.333,1,1,1,0,2,0,0.74,4.78,0,2,2,9,0,0
"35",21800002,"GSW","Kevin Durant","F",1610612744,201142,9,21,0.429,0,5,0,0.9,9,16,0.5625,"Golden State","Kevin",TRUE,37.7166666666667,9,10,1,7,8,6,1,1,3,4,27,14,0.24,0.025,0.14,0.089,8.6,0.429,0.531,0.296,0.3,105.3,107.3,90.2,90.2,15,17.1,2,17.1,105.38,104.36,86.96,82,0.171,0.667,0.333,0,0,0.667,0.333,0.762,0.238,0.667,0.222,0,0,0.333,0.185,0.444,5,2,0,12,11,12,8,24,0,8,0.265,0.284,0,0.238,0.643,0.667,0.077,0.219,0.178,0.25,0.188,0.2,0.167,0,0.2,0.533,0.307,0.42,0.159,0.256,0.203,0.362,7,3,4,"1",1,3,0,0,1,1,2,0,2,1,2,39,3,9,0.333,6,12,0.5,0,0,0,2.74,4.07,3,11,12,71,0,0
"36",21800002,"GSW","Draymond Green","F",1610612744,203110,1,6,0.167,0,1,0,0,1,5,0.2,"Golden State","Draymond",TRUE,32.75,0,0,1,12,13,5,3,0,6,3,2,2,0.185,0.033,0.279,0.178,35.3,0.167,0.167,0.143,0.148,101.1,100,97.9,94.8,3.2,5.2,0.83,29.4,108.99,111.39,92.82,75,0.071,0,1,0,0,0,1,0.833,0.167,1,0,0,0,0,0,1,0,0,0,2,14,10,8,20,1,1,0.036,0.103,0,0.059,0,0,0.143,0.414,0.361,0.263,0.353,0.5,0,1,0.158,0.071,0.027,0.467,0.161,0.237,0.241,0.393,7,5,2,"12",0,0,0,0,0,0,0,0,21,6,21,62,1,4,0.25,0,2,0,2,3,0.667,2.37,4.05,6,20,22,79,1,1
"37",21800002,"GSW","Damian Jones","C",1610612744,1627745,6,7,0.857,0,0,0,0,6,7,0.857142857142857,"Golden State","Damian",TRUE,26.55,0,0,2,1,3,2,0,3,2,4,12,-1,0.118,0.071,0.029,0.048,18.2,0.857,0.857,0.134,0.133,95.8,100,96.1,98.3,-0.3,1.7,1,18.2,108.37,104.87,87.39,57,0.112,0.833,0.167,0,0,0.833,0.167,1,0,1,0,0,0,0,0,1,0,2,0,12,11,8,6,12,1,1,0.261,0.137,0,0,0,0,0.25,0.048,0.103,0.125,0.154,0,0.6,0.5,0.267,0.125,0.211,0.44,0.166,0.276,0.157,0.38,20,13,7,"7",3,9,0,0,0,0,0,1,12,0,13,22,4,5,0.8,2,2,1,3,5,0.6,2.06,4.37,6,8,14,31,0,0
"38",21800002,"GSW","Klay Thompson","G",1610612744,202691,5,20,0.25,1,8,0.125,1,4,12,0.333333333333333,"Golden State","Klay",TRUE,34.9833333333333,3,3,1,3,4,0,0,0,2,3,14,2,0,0.026,0.067,0.048,8.7,0.275,0.328,0.25,0.252,101.1,106.7,99.2,102.6,1.9,4,0,0,108.26,103.59,86.33,75,-0.021,0.5,0.5,1,0,0.6,0.4,0.6,0.4,0.571,0.286,0.214,0,0.214,0.214,0.286,3,2,0,4,18,14,8,26,2,3,0.161,0.29,0.2,0.381,0.231,0.214,0.083,0.115,0.105,0,0.125,0,0,0.4,0.13,0.2,0.175,0.425,0.153,0.35,0.203,0.463,7,5,2,"1",1,2,0,0,0,0,0,0,2,0,2,22,0,6,0,5,14,0.357,2,2,1,2.72,4.35,3,5,8,45,0,0
"39",21800002,"GSW","Stephen Curry","G",1610612744,201939,11,20,0.55,5,9,0.555555555555556,1,6,11,0.545454545454545,"Golden State","Stephen",TRUE,36.6166666666667,5,5,0,8,8,9,1,0,3,4,32,15,0.346,0,0.16,0.088,9.1,0.675,0.721,0.24,0.245,108.6,109.8,92.7,92.6,15.9,17.2,3,27.3,107.32,106.85,89.04,82,0.252,0.667,0.333,0.8,0.2,0.727,0.273,0.55,0.45,0.375,0.063,0.469,0.313,0.156,0.25,0.313,8,6,10,10,11,13,6,20,0,4,0.297,0.256,0.833,0.45,0.5,0.455,0,0.242,0.167,0.36,0.2,0.167,0,0,0.182,0.308,0.356,0.425,0.161,0.25,0.141,0.403,4,1,3,"0",1,2,0,0,0,0,0,0,1,0,1,59,6,11,0.545,5,9,0.556,0,0,0,2.92,4.48,3,14,17,86,0,0
"40",21800002,"GSW","Kevon Looney",NA,1610612744,1626172,5,11,0.455,0,0,0,0,5,11,0.454545454545455,"Golden State","Kevon",TRUE,18.0666666666667,0,0,8,2,10,2,1,2,1,4,10,23,0.133,0.348,0.074,0.2,7.1,0.455,0.455,0.235,0.244,122.4,123.1,67.1,65.8,55.4,57.3,2,14.3,101.6,102.29,85.24,39,0.164,0.4,0.6,0,0,0.4,0.6,1,0,1,0,0,0,0,0,1,0,6,0,10,1,7,4,14,2,2,0.25,0.256,0,0,0,0,0.8,0.118,0.37,0.143,0.25,0.5,0.5,0.4,0.4,0.25,0.208,0.281,0.134,0.227,0.116,0.375,9,8,1,"5",3,6,0,0,0,0,0,0,10,1,10,26,3,8,0.375,2,3,0.667,3,5,0.6,1.38,4.28,14,7,20,39,0,0
"41",21800002,"GSW","Andre Iguodala",NA,1610612744,2738,1,2,0.5,0,1,0,0,1,1,1,"Golden State","Andre",TRUE,10.3833333333333,0,0,0,2,2,2,0,0,0,0,2,2,0.286,0,0.133,0.074,0,0.5,0.5,0.077,0.076,103.6,109.5,91,91.3,12.6,18.2,0,50,104.66,101.7,84.75,21,0.164,1,0,0,0,1,0,0.5,0.5,1,0,0,0,0,0,1,0,0,0,2,6,6,4,12,0,0,0.125,0.1,0,0.2,0,0,0,0.222,0.154,0.4,0,0,0,0,0,0,0.087,0.386,0.087,0.308,0.25,0.318,1,0,1,"3",1,2,0,0,0,0,0,1,3,2,4,17,1,2,0.5,0,0,0,0,0,0,0.79,4.27,1,2,3,19,0,0
"42",21800002,"GSW","Quinn Cook",NA,1610612744,1626188,1,2,0.5,1,1,1,0,0,1,0,"Golden State","Quinn",TRUE,13.2,0,0,1,1,2,1,0,0,2,2,3,-7,0.167,0.063,0.05,0.056,40,0.75,0.75,0.121,0.125,78.3,81.5,95.8,100,-17.4,-18.5,0.5,20,106.07,101.78,84.82,27,0.017,0,0,1,0,1,0,0.5,0.5,0,0,1,1,0,0,0,0,0,3,0,10,9,4,14,0,0,0.143,0.087,1,0.143,0,0,0.25,0.1,0.143,0.25,0.333,0,0,0,0.25,0,0.136,0.393,0.099,0.375,0.304,0.429,2,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,2,0.5,2,2,1,1.12,4.76,1,1,2,29,0,0
"43",21800002,"GSW","Shaun Livingston",NA,1610612744,2733,3,5,0.6,0,0,0,0,3,5,0.6,"Golden State","Shaun",TRUE,14.5666666666667,0,0,2,1,3,1,1,0,1,2,6,-3,0.111,0.118,0.043,0.075,14.3,0.6,0.6,0.158,0.157,87,93.5,96.5,97,-9.5,-3.4,1,14.3,109.53,105.45,87.87,31,0.128,0.667,0.333,0,0,0.667,0.333,1,0,1,0,0,0,0,0,1,0,2,0,6,10,7,2,10,0,0,0.25,0.172,0,0,0,0,0.4,0.063,0.143,0.167,0.125,0.5,0,0,0.154,0,0.207,0.397,0.09,0.238,0.103,0.483,5,3,2,"1",0,0,0,0,0,0,0,0,2,0,2,21,2,3,0.667,1,2,0.5,0,0,0,1.17,4.52,2,1,3,28,0,0
