"player_id","player_name","team_id","team_abbreviation","gp","w","l","min","min1","dist_feet","dist_miles","dist_miles_off","dist_miles_def","avg_speed","avg_speed_off","avg_speed_def","date"
201588,"George Hill",1610612754,"IND",1,0,1,32.23,32.23,11622,2.2,1.15,1.05,4.11,4.79,3.51,"12/12/2015"
201945,"Gerald Henderson",1610612757,"POR",1,0,1,7.33,7.33,2827,0.54,0.28,0.26,4.09,5.35,4.54,"12/12/2015"
203507,"Giannis Antetokounmpo",1610612749,"MIL",1,1,0,42.97,42.97,15934,3.02,1.63,1.38,4.2,4.31,4.07,"12/12/2015"
203922,"Glenn Robinson III",1610612754,"IND",1,0,1,11.82,11.82,4698,0.89,0.46,0.43,4.57,5.16,4.01,"12/12/2015"
202328,"Greg Monroe",1610612749,"MIL",1,1,0,35.53,35.53,12371,2.34,1.22,1.12,3.89,3.89,3.88,"12/12/2015"
203546,"Ian Clark",1610612744,"GSW",1,0,1,1.03,1.03,389,0.07,0.05,0.03,5.93,0,0,"12/12/2015"
101133,"Ian Mahinmi",1610612754,"IND",1,0,1,22.25,22.25,8226,1.56,0.79,0.76,4.34,4.58,4.14,"12/12/2015"
202738,"Isaiah Thomas",1610612738,"BOS",1,1,0,38.52,38.52,13882,2.63,1.44,1.19,4.06,4.68,3.52,"12/12/2015"
202397,"Ish Smith",1610612755,"PHI",1,0,1,13.22,13.22,5328,1.01,0.54,0.47,4.55,4.65,4.47,"12/12/2015"
200826,"J.J. Barea",1610612742,"DAL",1,0,1,28.58,28.58,10695,2.03,1.13,0.9,4.2,4.75,3.68,"12/12/2015"
200755,"JJ Redick",1610612746,"LAC",1,1,0,27.32,27.32,11095,2.1,1.17,0.94,4.63,5.35,3.91,"12/12/2015"
203953,"Jabari Parker",1610612749,"MIL",1,1,0,28.47,28.47,11771,2.23,1.21,1.02,4.65,4.83,4.46,"12/12/2015"
203109,"Jae Crowder",1610612738,"BOS",1,1,0,31.73,31.73,11501,2.18,1.03,1.15,4.18,4.2,4.17,"12/12/2015"
2037,"Jamal Crawford",1610612746,"LAC",1,1,0,25.38,25.38,9114,1.73,0.89,0.84,4.03,4.21,3.83,"12/12/2015"
201935,"James Harden",1610612745,"HOU",1,1,0,31.65,31.65,10968,2.08,1.09,0.98,3.98,4.35,3.65,"12/12/2015"
203949,"James Michael McAdoo",1610612744,"GSW",1,0,1,1.03,1.03,301,0.06,0.04,0.02,5.81,0,0,"12/12/2015"
203923,"James Young",1610612738,"BOS",1,1,0,13.38,13.38,5139,0.97,0.49,0.49,4.49,4.6,4.39,"12/12/2015"
201162,"Jared Dudley",1610612764,"WAS",1,1,0,33.25,33.25,13153,2.49,1.3,1.19,4.53,4.79,4.27,"12/12/2015"
203096,"Jared Sullinger",1610612738,"BOS",1,1,0,17.12,17.12,5925,1.12,0.54,0.58,3.88,3.89,3.87,"12/12/2015"
101127,"Jarrett Jack",1610612751,"BKN",1,0,1,37.22,37.22,13346,2.53,1.38,1.14,4.05,4.6,3.49,"12/12/2015"
201574,"Jason Thompson",1610612761,"TOR",1,0,1,5.05,5.05,1731,0.33,0.17,0.16,3.61,4.93,4.69,"12/12/2015"
201952,"Jeff Teague",1610612737,"ATL",1,0,1,23.7,23.7,8225,1.56,0.77,0.78,4.06,4.4,3.77,"12/12/2015"
203087,"Jeremy Lamb",1610612766,"CHA",1,0,1,15.4,15.4,5827,1.1,0.57,0.53,4.29,4.89,3.73,"12/12/2015"
202391,"Jeremy Lin",1610612766,"CHA",1,0,1,31.92,31.92,11756,2.23,1.24,0.98,4.15,4.38,3.9,"12/12/2015"
202710,"Jimmy Butler",1610612741,"CHI",1,1,0,38.35,38.35,15211,2.88,1.54,1.34,4.54,4.51,4.24,"12/12/2015"
201149,"Joakim Noah",1610612741,"CHI",1,1,0,29.55,29.55,11237,2.13,1.16,0.97,4.26,4.63,4.29,"12/12/2015"
2207,"Joe Johnson",1610612748,"MIA",1,0,1,35.63,35.63,12789,2.42,1.33,1.09,4.05,4.48,3.65,"12/12/2015"
201202,"Joel Anthony",1610612765,"DET",1,1,0,3.38,3.38,1231,0.23,0.14,0.09,3.54,3.21,3.96,"12/12/2015"
203089,"John Henson",1610612749,"MIL",1,1,0,12.47,12.47,4475,0.85,0.44,0.41,3.85,3.74,3.98,"12/12/2015"
202322,"John Wall",1610612764,"WAS",1,1,0,38.42,38.42,13102,2.48,1.27,1.21,3.91,4.36,3.51,"12/12/2015"
203948,"Johnny O'Bryant III",1610612749,"MIL",1,1,0,14.35,14.35,5178,0.98,0.51,0.47,4.2,4.46,3.97,"12/12/2015"
201973,"Jonas Jerebko",1610612738,"BOS",1,1,0,5.4,5.4,1969,0.37,0.21,0.16,4.45,3.74,5.49,"12/12/2015"
203613,"Jonathon Simmons",1610612759,"SAS",1,1,0,19.02,19.02,7619,1.44,0.83,0.61,4.43,4.74,4.08,"12/12/2015"
201941,"Jordan Hill",1610612754,"IND",1,0,1,25.75,25.75,9153,1.73,0.89,0.84,3.97,4.27,3.68,"12/12/2015"
101181,"Jose Calderon",1610612752,"NYK",1,1,0,19.7,19.7,7414,1.4,0.84,0.56,4.27,4.32,4.21,"12/12/2015"
2746,"Josh Smith",1610612745,"HOU",1,1,0,12.18,12.18,4363,0.83,0.47,0.35,3.94,4.59,4.26,"12/12/2015"
203944,"Julius Randle",1610612747,"LAL",1,0,1,22.95,22.95,8691,1.65,0.94,0.71,4.19,4.01,4.46,"12/12/2015"
203200,"Justin Holiday",1610612741,"CHI",1,0,1,7.25,7.25,2492,0.47,0.22,0.25,4.14,4.3,4.05,"12/12/2015"
203909,"KJ McDaniels",1610612745,"HOU",1,1,0,2.75,2.75,987,0.19,0.09,0.1,4.38,5.88,3.48,"12/12/2015"
202695,"Kawhi Leonard",1610612759,"SAS",1,1,0,32.43,32.43,12802,2.42,1.39,1.04,4.44,4.79,4.05,"12/12/2015"
203482,"Kelly Olynyk",1610612738,"BOS",1,1,0,23.05,23.05,8700,1.65,0.94,0.71,4.18,4.38,3.94,"12/12/2015"
1626162,"Kelly Oubre Jr.",1610612764,"WAS",1,1,0,8.97,8.97,3457,0.65,0.35,0.3,4.69,5.67,3.82,"12/12/2015"
202689,"Kemba Walker",1610612766,"CHA",1,0,1,33.82,33.82,12058,2.28,1.31,0.97,4.09,4.39,3.76,"12/12/2015"
2570,"Kendrick Perkins",1610612740,"NOP",1,0,1,0.78,0.78,280,0.05,0.03,0.02,7.69,0,0,"12/12/2015"
203145,"Kent Bazemore",1610612737,"ATL",1,0,1,24.62,24.62,10026,1.9,0.91,0.98,4.64,4.73,4.56,"12/12/2015"
203484,"Kentavious Caldwell-Pope",1610612765,"DET",1,1,0,37.4,37.4,13745,2.6,1.43,1.18,4.18,4.34,4.01,"12/12/2015"
203114,"Khris Middleton",1610612749,"MIL",1,1,0,38.43,38.43,14192,2.69,1.47,1.22,4.22,4.33,4.08,"12/12/2015"
2550,"Kirk Hinrich",1610612737,"ATL",1,1,0,14.53,14.53,5828,1.1,0.61,0.49,4.55,4.62,4.47,"12/12/2015"
202691,"Klay Thompson",1610612744,"GSW",1,0,1,30.45,30.45,10561,2,1.06,0.94,4.17,4.94,3.5,"12/12/2015"
977,"Kobe Bryant",1610612747,"LAL",1,0,1,31.15,31.15,11111,2.1,1.17,0.93,4.05,4.49,3.58,"12/12/2015"
204001,"Kristaps Porzingis",1610612752,"NYK",1,1,0,19.2,19.2,6865,1.3,0.72,0.58,4.07,4.18,3.96,"12/12/2015"
203937,"Kyle Anderson",1610612759,"SAS",1,1,0,5,5,1740,0.33,0.22,0.11,3.6,3.73,3.36,"12/12/2015"
2594,"Kyle Korver",1610612737,"ATL",1,0,1,25.18,25.18,9652,1.83,0.9,0.93,4.3,4.78,3.92,"12/12/2015"
203124,"Kyle O'Quinn",1610612752,"NYK",1,1,0,18.88,18.88,6210,1.18,0.61,0.56,3.83,4.08,3.6,"12/12/2015"
200746,"LaMarcus Aldridge",1610612759,"SAS",1,1,0,27.4,27.4,9935,1.88,1.08,0.8,4.17,4.36,3.93,"12/12/2015"
203934,"Lamar Patterson",1610612737,"ATL",1,0,1,16.93,16.93,6525,1.24,0.62,0.61,4.26,4.62,3.96,"12/12/2015"
202362,"Lance Stephenson",1610612763,"MEM",1,1,0,11.55,11.55,3973,0.75,0.4,0.36,4.17,4.04,4.29,"12/12/2015"
202498,"Lance Thomas",1610612752,"NYK",1,1,0,25.02,25.02,9502,1.8,0.96,0.84,4.32,4.95,3.74,"12/12/2015"
204038,"Langston Galloway",1610612752,"NYK",1,1,0,30.42,30.42,11435,2.17,1.12,1.05,4.35,4.5,4.21,"12/12/2015"
1626204,"Larry Nance Jr.",1610612747,"LAL",1,0,1,25.05,25.05,10582,2,1.07,0.94,4.8,5.28,4.32,"12/12/2015"
202730,"Lavoy Allen",1610612754,"IND",1,0,1,22.15,22.15,8146,1.54,0.8,0.75,4.07,4.42,3.74,"12/12/2015"
2571,"Leandro Barbosa",1610612744,"GSW",1,0,1,12.77,12.77,4645,0.88,0.49,0.39,4.25,4.53,3.94,"12/12/2015"
101150,"Lou Williams",1610612747,"LAL",1,0,1,28.53,28.53,10465,1.98,1.09,0.89,4.22,4.41,4,"12/12/2015"
201601,"Luc Mbah a Moute",1610612746,"LAC",1,1,0,16.17,16.17,6343,1.2,0.63,0.57,4.49,4.4,4.57,"12/12/2015"
1938,"Manu Ginobili",1610612759,"SAS",1,1,0,18.58,18.58,6996,1.33,0.77,0.55,4.21,4.86,4.14,"12/12/2015"
1626273,"Marcelo Huertas",1610612747,"LAL",1,0,1,17.1,17.1,6982,1.32,0.78,0.55,4.57,4.86,4.18,"12/12/2015"
101162,"Marcin Gortat",1610612764,"WAS",1,1,0,32.05,32.05,11623,2.2,1.05,1.15,4.13,4.82,3.94,"12/12/2015"
202694,"Marcus Morris Sr.",1610612765,"DET",1,1,0,29.75,29.75,10778,2.04,1.11,0.93,4.05,4.3,3.78,"12/12/2015"
201977,"Marcus Thornton",1610612764,"WAS",1,1,0,16.48,16.48,6075,1.15,0.56,0.59,4.38,5.27,3.75,"12/12/2015"
203900,"Markel Brown",1610612751,"BKN",1,0,1,17.53,17.53,6965,1.32,0.7,0.62,4.45,4.87,4.05,"12/12/2015"
201578,"Marreese Speights",1610612744,"GSW",1,0,1,5.5,5.5,1892,0.36,0.21,0.15,4.36,3.93,4.92,"12/12/2015"
101107,"Marvin Williams",1610612766,"CHA",1,0,1,28.77,28.77,10625,2.01,1.18,0.83,4.19,4.65,3.65,"12/12/2015"
203486,"Mason Plumlee",1610612757,"POR",1,0,1,27.55,27.55,9420,1.78,0.94,0.85,3.92,4.3,3.21,"12/12/2015"
2588,"Matt Bonner",1610612759,"SAS",1,1,0,5,5,1841,0.35,0.23,0.11,3.6,3.72,3.37,"12/12/2015"
203090,"Maurice Harkless",1610612757,"POR",1,0,1,15.13,15.13,5665,1.07,0.55,0.52,4.37,4.83,3.92,"12/12/2015"
203086,"Meyers Leonard",1610612757,"POR",1,0,1,19.33,19.33,6651,1.26,0.67,0.59,4.05,4.1,3.98,"12/12/2015"
203487,"Michael Carter-Williams",1610612749,"MIL",1,1,0,30.02,30.02,12336,2.34,1.25,1.09,4.6,4.66,4.53,"12/12/2015"
203488,"Mike Muscala",1610612737,"ATL",1,0,1,19.52,19.52,7522,1.42,0.71,0.72,4.31,4.78,3.94,"12/12/2015"
101145,"Monta Ellis",1610612754,"IND",1,0,1,24.37,24.37,8936,1.69,0.9,0.79,4.2,4.47,3.93,"12/12/2015"
201156,"Nick Young",1610612747,"LAL",1,0,1,27.35,27.35,9870,1.87,1.09,0.78,4.18,4.17,4.19,"12/12/2015"
201587,"Nicolas Batum",1610612766,"CHA",1,0,1,37.87,37.87,13807,2.61,1.48,1.13,4.13,4.57,3.66,"12/12/2015"
202703,"Nikola Mirotic",1610612741,"CHI",1,1,0,18.1,18.1,6894,1.31,0.75,0.56,4.31,4.44,4.15,"12/12/2015"
203943,"Noah Vonleh",1610612757,"POR",1,0,1,17.42,17.42,6198,1.17,0.62,0.55,4.16,4.53,3.86,"12/12/2015"
202708,"Norris Cole",1610612740,"NOP",1,0,1,20.68,20.68,8270,1.57,0.85,0.71,4.65,5.44,3.91,"12/12/2015"
201564,"O.J. Mayo",1610612749,"MIL",1,1,0,28.55,28.55,10566,2,1.04,0.96,4.22,3.85,4.67,"12/12/2015"
201600,"Omer Asik",1610612740,"NOP",1,0,1,12.53,12.53,4590,0.87,0.44,0.43,4.32,4.52,3.32,"12/12/2015"
203490,"Otto Porter Jr.",1610612764,"WAS",1,1,0,39.48,39.48,15104,2.86,1.42,1.44,4.41,4.64,3.93,"12/12/2015"
203798,"PJ Hairston",1610612763,"MEM",1,0,1,21.58,21.58,8142,1.54,0.83,0.71,4.18,4.3,4.05,"12/12/2015"
201976,"Patrick Beverley",1610612745,"HOU",1,1,0,22.18,22.18,9012,1.71,0.86,0.85,4.6,5.06,4.19,"12/12/2015"
201988,"Patty Mills",1610612759,"SAS",1,1,0,23.9,23.9,9748,1.85,1.06,0.78,4.52,5.04,4.46,"12/12/2015"
2200,"Pau Gasol",1610612741,"CHI",1,1,0,31.18,31.18,11099,2.1,1.19,0.91,4.05,4.37,3.67,"12/12/2015"
202331,"Paul George",1610612754,"IND",1,0,1,34.28,34.28,12616,2.39,1.26,1.13,4.22,4.74,3.72,"12/12/2015"
200794,"Paul Millsap",1610612737,"ATL",1,0,1,29.25,29.25,10802,2.05,1.01,1.03,4.12,4.48,3.8,"12/12/2015"
1718,"Paul Pierce",1610612746,"LAC",1,1,0,12.72,12.72,4351,0.82,0.43,0.4,3.78,3.96,3.62,"12/12/2015"
201196,"Ramon Sessions",1610612764,"WAS",1,1,0,29.87,29.87,10778,2.04,1.1,0.94,4.02,4.38,3.66,"12/12/2015"
1626173,"Rashad Vaughn",1610612749,"MIL",1,1,0,9.22,9.22,3693,0.7,0.31,0.39,4.55,4.66,4.49,"12/12/2015"
2446,"Rasual Butler",1610612759,"SAS",1,1,0,7.25,7.25,2421,0.46,0.25,0.21,4.14,2.7,4.29,"12/12/2015"
101109,"Raymond Felton",1610612742,"DAL",1,0,1,38.28,38.28,14044,2.66,1.48,1.18,4.25,4.53,3.95,"12/12/2015"
203493,"Reggie Bullock",1610612765,"DET",1,1,0,3.38,3.38,1325,0.25,0.15,0.1,5.32,6.42,3.96,"12/12/2015"
202704,"Reggie Jackson",1610612765,"DET",1,1,0,25.63,25.63,9208,1.74,0.96,0.79,4,4.47,3.98,"12/12/2015"
203135,"Robert Sacre",1610612747,"LAL",1,0,1,22.78,22.78,7918,1.5,0.84,0.66,3.96,3.61,4.45,"12/12/2015"
201577,"Robin Lopez",1610612752,"NYK",1,1,0,28.72,28.72,10303,1.95,1.07,0.88,4.18,4.18,4.2,"12/12/2015"
201155,"Rodney Stuckey",1610612754,"IND",1,0,1,23.08,23.08,8106,1.54,0.8,0.73,3.91,4.19,3.63,"12/12/2015"
201579,"Roy Hibbert",1610612747,"LAL",1,0,1,25.22,25.22,9147,1.73,0.95,0.78,4.05,4.74,3.84,"12/12/2015"
2756,"Sasha Vujacic",1610612752,"NYK",1,1,0,5.97,5.97,2464,0.47,0.25,0.22,5.04,6.28,3.89,"12/12/2015"
203499,"Shane Larkin",1610612751,"BKN",1,0,1,6.07,6.07,2394,0.45,0.24,0.22,4.96,4.04,3.9,"12/12/2015"
2733,"Shaun Livingston",1610612744,"GSW",1,0,1,24.42,24.42,9749,1.85,0.98,0.86,4.16,4.94,3.91,"12/12/2015"
202714,"Shelvin Mack",1610612762,"UTA",1,0,1,7.15,7.15,2581,0.49,0.24,0.25,4.19,4.44,4.05,"12/12/2015"
203524,"Solomon Hill",1610612754,"IND",1,0,1,5.5,5.5,1730,0.33,0.16,0.17,3.28,5.09,3.83,"12/12/2015"
203915,"Spencer Dinwiddie",1610612741,"CHI",1,1,0,3.38,3.38,1159,0.22,0.13,0.09,3.54,3.21,3.96,"12/12/2015"
201150,"Spencer Hawes",1610612766,"CHA",1,0,1,20.6,20.6,7461,1.41,0.79,0.62,4.08,4.68,3.48,"12/12/2015"
1626169,"Stanley Johnson",1610612765,"DET",1,1,0,25.47,25.47,10112,1.92,1.02,0.89,4.48,4.72,4.26,"12/12/2015"
201939,"Stephen Curry",1610612744,"GSW",1,0,1,35.23,35.23,13509,2.56,1.39,1.17,4.43,5.13,3.82,"12/12/2015"
2581,"Steve Blake",1610612765,"DET",1,1,0,18.98,18.98,7269,1.38,0.75,0.63,4.43,4.49,3.75,"12/12/2015"
201959,"Taj Gibson",1610612741,"CHI",1,1,0,17.17,17.17,6510,1.23,0.63,0.6,4.2,4.21,4.19,"12/12/2015"
203093,"Terrence Jones",1610612745,"HOU",1,1,0,23.43,23.43,9005,1.71,0.88,0.82,4.36,5.03,3.79,"12/12/2015"
200757,"Thabo Sefolosha",1610612737,"ATL",1,0,1,19.87,19.87,7588,1.44,0.7,0.74,4.25,4.53,3.99,"12/12/2015"
201152,"Thaddeus Young",1610612751,"BKN",1,0,1,35.72,35.72,13791,2.61,1.39,1.22,4.38,4.7,4.05,"12/12/2015"
203080,"Thomas Robinson",1610612751,"BKN",1,0,1,0.08,0.08,39,0.01,NA,0.01,0,0,0,"12/12/2015"
201168,"Tiago Splitter",1610612737,"ATL",1,0,1,14.12,14.12,5335,1.01,0.54,0.47,4.28,4.27,4.27,"12/12/2015"
1495,"Tim Duncan",1610612759,"SAS",1,1,0,30.82,30.82,10363,1.96,1.06,0.9,3.9,3.97,3.83,"12/12/2015"
2225,"Tony Parker",1610612759,"SAS",1,1,0,24.1,24.1,9587,1.82,1.09,0.73,4.49,5.07,3.82,"12/12/2015"
203503,"Tony Snell",1610612741,"CHI",1,1,0,16,16,6077,1.15,0.62,0.53,4.5,4.67,3.62,"12/12/2015"
2772,"Trevor Ariza",1610612745,"HOU",1,1,0,28.13,28.13,10153,1.92,0.96,0.97,4.06,4.42,4.14,"12/12/2015"
201951,"Ty Lawson",1610612754,"IND",1,1,0,25.82,25.82,9710,1.84,0.87,0.97,4.19,4.8,4.14,"12/12/2015"
201936,"Tyreke Evans",1610612740,"NOP",1,0,1,36.03,36.03,13050,2.47,1.36,1.11,4.17,4.73,3.62,"12/12/2015"
201961,"Wayne Ellington",1610612751,"BKN",1,0,1,9.97,9.97,3925,0.74,0.39,0.35,4.23,5.05,4.63,"12/12/2015"
202325,"Wesley Johnson",1610612746,"LAC",1,1,0,18.02,18.02,6751,1.28,0.66,0.61,4.34,4.51,4.17,"12/12/2015"
202083,"Wesley Matthews",1610612742,"DAL",1,0,1,35.02,35.02,12943,2.45,1.43,1.02,4.3,4.62,3.6,"12/12/2015"
203186,"Willie Reed",1610612751,"BKN",1,0,1,7.32,7.32,2798,0.53,0.28,0.25,4.1,5.01,3.22,"12/12/2015"
2585,"Zaza Pachulia",1610612742,"DAL",1,0,1,23.07,23.07,8401,1.59,0.86,0.73,4.2,4.13,4.31,"12/12/2015"
203940,"Adreian Payne",1610612750,"MIN",1,0,1,0.72,0.72,285,0.05,0.03,0.03,8.37,0,0,"12/13/2015"
202692,"Alec Burks",1610612762,"UTA",1,0,1,37.03,37.03,13306,2.52,1.49,1.03,4.06,4.49,3.54,"12/13/2015"
203458,"Alex Len",1610612756,"PHX",1,1,0,24.6,24.6,8546,1.62,0.88,0.74,3.91,4.34,3.46,"12/13/2015"
1889,"Andre Miller",1610612759,"SAS",1,0,1,13.08,13.08,4192,0.79,0.38,0.41,3.68,4.36,3.18,"12/13/2015"
203460,"Andre Roberson",1610612760,"OKC",1,1,0,15.47,15.47,6050,1.15,0.53,0.61,4.28,4.63,4.02,"12/13/2015"
203952,"Andrew Wiggins",1610612750,"MIN",1,0,1,27.45,27.45,10223,1.94,1.06,0.87,4.16,4.69,4.05,"12/13/2015"
203461,"Anthony Bennett",1610612761,"TOR",1,1,0,1.5,1.5,596,0.11,0.05,0.06,4.01,9.09,7.18,"12/13/2015"
201627,"Anthony Morrow",1610612760,"OKC",1,1,0,13.35,13.35,4513,0.85,0.48,0.38,4.07,4.63,3.54,"12/13/2015"
2757,"Beno Udrih",1610612763,"MEM",1,1,0,10.52,10.52,5039,0.95,0.52,0.43,4.72,4.67,3.82,"12/13/2015"
202687,"Bismack Biyombo",1610612761,"TOR",1,1,0,26.58,26.58,9026,1.71,0.89,0.82,3.85,4.04,3.65,"12/13/2015"
202688,"Brandon Knight",1610612756,"PHX",1,1,0,34.65,34.65,12934,2.45,1.29,1.16,4.16,4.51,4.16,"12/13/2015"
2547,"Chris Bosh",1610612748,"MIA",1,1,0,34.67,34.67,11892,2.25,1.24,1.01,3.99,4.12,3.52,"12/13/2015"
202709,"Cory Joseph",1610612761,"TOR",1,1,0,29.97,29.97,11390,2.16,1.21,0.95,4.41,4.8,4.02,"12/13/2015"
201584,"Courtney Lee",1610612766,"CHA",1,0,1,38.45,38.45,14050,2.66,1.35,1.31,4.23,4.64,3.88,"12/13/2015"
201571,"D.J. Augustin",1610612743,"DEN",1,1,0,12.63,12.63,4267,0.81,0.41,0.4,3.81,3.77,3.85,"12/13/2015"
204014,"Damjan Rudez",1610612750,"MIN",1,0,1,21.85,21.85,8201,1.55,0.82,0.74,4.4,4.97,3.45,"12/13/2015"
201942,"DeMar DeRozan",1610612761,"TOR",1,1,0,33.73,33.73,12074,2.29,1.23,1.06,4.09,4.4,3.8,"12/13/2015"
202324,"Derrick Favors",1610612762,"UTA",1,0,1,41.55,41.55,14574,2.76,1.57,1.19,4.05,4.19,3.87,"12/13/2015"
1626164,"Devin Booker",1610612756,"PHX",1,1,0,14.4,14.4,5087,0.96,0.54,0.43,4.18,3.66,3.9,"12/13/2015"
203079,"Dion Waiters",1610612760,"OKC",1,1,0,39.28,39.28,12976,2.46,1.33,1.13,3.82,4.07,3.29,"12/13/2015"
2548,"Dwyane Wade",1610612748,"MIA",1,1,0,30.22,30.22,11004,2.08,1.22,0.86,4.18,4.41,3.92,"12/13/2015"
202407,"Elijah Millsap",1610612762,"UTA",1,0,1,22.75,22.75,8613,1.63,0.9,0.73,4.24,4.29,4.17,"12/13/2015"
202683,"Enes Kanter",1610612760,"OKC",1,1,0,15.85,15.85,5548,1.05,0.57,0.48,4.19,4.64,3.75,"12/13/2015"
202339,"Eric Bledsoe",1610612756,"PHX",1,1,0,35.93,35.93,13235,2.51,1.42,1.09,4.19,4.61,3.74,"12/13/2015"
101123,"Gerald Green",1610612748,"MIA",1,1,0,33.27,33.27,11657,2.21,1.18,1.03,3.98,4.39,3.58,"12/13/2015"
201609,"Goran Dragic",1610612748,"MIA",1,1,0,34.88,34.88,13598,2.58,1.45,1.12,4.49,4.87,4.05,"12/13/2015"
202330,"Gordon Hayward",1610612762,"UTA",1,0,1,41.2,41.2,15384,2.91,1.64,1.27,4.23,4.31,4.14,"12/13/2015"
203476,"Gorgui Dieng",1610612750,"MIN",1,0,1,28.82,28.82,9766,1.85,0.96,0.89,3.76,4.43,3.54,"12/13/2015"
202355,"Hassan Whiteside",1610612748,"MIA",1,1,0,28,28,9667,1.83,1.03,0.8,3.87,3.9,3.84,"12/13/2015"
203138,"Hollis Thompson",1610612755,"PHI",1,0,1,15.28,15.28,5954,1.13,0.64,0.48,4.32,4.47,4.15,"12/13/2015"
203477,"Isaiah Canaan",1610612755,"PHI",1,0,1,36.03,36.03,12806,2.43,1.29,1.14,4.01,4.42,3.61,"12/13/2015"
203960,"JaKarr Sampson",1610612743,"DEN",1,0,1,5.77,5.77,2362,0.45,0.23,0.22,4.21,4.43,4.01,"12/13/2015"
203210,"JaMychal Green",1610612763,"MEM",1,0,1,9.05,9.05,3348,0.63,0.32,0.32,3.98,4.21,3.78,"12/13/2015"
1626143,"Jahlil Okafor",1610612755,"PHI",1,0,1,35.35,35.35,11938,2.26,1.18,1.09,3.91,4.06,3.76,"12/13/2015"
201949,"James Johnson",1610612761,"TOR",1,1,0,15.1,15.1,5734,1.09,0.6,0.49,4.38,4.26,4.52,"12/13/2015"
201145,"Jeff Green",1610612746,"LAC",1,0,1,44.67,44.67,15489,2.93,1.51,1.43,3.9,4.23,3.62,"12/13/2015"
203481,"Jeff Withey",1610612762,"UTA",1,0,1,10.42,10.42,3782,0.72,0.37,0.35,4.04,5.06,3.19,"12/13/2015"
203924,"Jerami Grant",1610612755,"PHI",1,0,1,24.57,24.57,10076,1.91,1.08,0.82,4.66,5.29,4.01,"12/13/2015"
204060,"Joe Ingles",1610612762,"UTA",1,0,1,6.55,6.55,2380,0.45,0.22,0.23,4.59,4.04,3.37,"12/13/2015"
202720,"Jon Leuer",1610612756,"PHX",1,1,0,27.78,27.78,10653,2.02,1.08,0.93,4.32,4.83,3.82,"12/13/2015"
1626159,"Justise Winslow",1610612748,"MIA",1,1,0,25.67,25.67,8826,1.67,0.88,0.79,3.99,4.23,3.74,"12/13/2015"
1626157,"Karl-Anthony Towns",1610612750,"MIN",1,0,1,18.4,18.4,6393,1.21,0.6,0.61,3.92,3.97,3.87,"12/13/2015"
203088,"Kendall Marshall",1610612755,"PHI",1,0,1,20.12,20.12,7407,1.4,0.77,0.64,4.18,5,3.42,"12/13/2015"
201142,"Kevin Durant",1610612760,"OKC",1,1,0,42.62,42.62,14189,2.69,1.35,1.34,3.81,4.33,3.37,"12/13/2015"
708,"Kevin Garnett",1610612750,"MIN",1,0,1,11.42,11.42,4259,0.81,0.43,0.37,4.22,4.33,4.12,"12/13/2015"
2755,"Kevin Martin",1610612759,"SAS",1,0,1,24.78,24.78,9164,1.74,0.97,0.77,4.12,4.66,4.05,"12/13/2015"
200768,"Kyle Lowry",1610612761,"TOR",1,1,0,34.98,34.98,12108,2.29,1.24,1.06,3.95,4.23,3.68,"12/13/2015"
203512,"Lucas Nogueira",1610612761,"TOR",1,1,0,14.92,14.92,5637,1.07,0.58,0.49,4.43,4.49,4.37,"12/13/2015"
2449,"Luis Scola",1610612761,"TOR",1,1,0,27.15,27.15,10380,1.97,1.02,0.94,4.43,4.64,3.8,"12/13/2015"
2736,"Luol Deng",1610612748,"MIA",1,1,0,35.93,35.93,12422,2.35,1.28,1.07,4.28,4.36,4.2,"12/13/2015"
201188,"Marc Gasol",1610612763,"MEM",1,0,1,36.87,36.87,11612,2.2,1.13,1.07,3.59,3.74,3.45,"12/13/2015"
201596,"Mario Chalmers",1610612748,"MIA",1,0,1,22,22,8048,1.52,0.83,0.69,4.1,4.47,3.75,"12/13/2015"
2440,"Matt Barnes",1610612763,"MEM",1,0,1,36.67,36.67,14259,2.7,1.44,1.26,4.42,4.78,4.09,"12/13/2015"
201144,"Mike Conley",1610612763,"MEM",1,0,1,26,26,10219,1.94,1.01,0.93,4.4,4.91,3.94,"12/13/2015"
203141,"Mirza Teletovic",1610612756,"PHX",1,1,0,20.22,20.22,7367,1.4,0.8,0.59,4.16,4.26,4.04,"12/13/2015"
202357,"Nemanja Bjelica",1610612750,"MIN",1,0,1,14.73,14.73,5437,1.03,0.6,0.43,4.08,4.61,3.48,"12/13/2015"
203457,"Nerlens Noel",1610612755,"PHI",1,0,1,18.17,18.17,5993,1.14,0.6,0.53,3.65,3.99,3.31,"12/13/2015"
2555,"Nick Collison",1610612760,"OKC",1,1,0,13,13,4494,0.85,0.42,0.43,4.17,3.73,3.68,"12/13/2015"
203917,"Nik Stauskas",1610612755,"PHI",1,0,1,34.62,34.62,13215,2.5,1.33,1.18,4.34,4.44,4.23,"12/13/2015"
1626181,"Norman Powell",1610612761,"TOR",1,1,0,1.5,1.5,615,0.12,0.06,0.05,4.01,9.11,7.16,"12/13/2015"
200782,"P.J. Tucker",1610612756,"PHX",1,1,0,33.83,33.83,11906,2.25,1.16,1.1,4.08,4.19,3.98,"12/13/2015"
