Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2019-10-25,Dallas Mavericks,2019-20,Oct,43,New Orleans Pelicans,TRUE,New Orleans,TRUE,445,Dallas - New Orleans,1,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21900021,DAL @ NOP,7,FALSE,FALSE,4.894736842105263,5,2,2,0,1,115.5,108,0,1
2019-10-25,Denver Nuggets,2019-20,Oct,43,Phoenix Suns,FALSE,Denver,TRUE,986,Portland - Denver,1,America/Denver,1,East,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.79,21900023,DEN vs. PHX,1,FALSE,TRUE,4.243243243243243,-0.08333333333333333,-3.243243243243243,2,0,1,108,103.5,0.5,0.5
2019-10-25,Los Angeles Lakers,2019-20,Oct,43,Utah Jazz,FALSE,Los Angeles,TRUE,0,No Travel,2,America/Los_Angeles,0,-,34.11,-118.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21900025,LAL vs. UTA,9,FALSE,FALSE,7.457142857142857,4.166666666666667,1.5428571428571427,1,1,0.5,98.5,99,0.5,0
2019-10-25,Memphis Grizzlies,2019-20,Oct,43,Chicago Bulls,FALSE,Memphis,FALSE,869,Miami - Memphis,1,America/Chicago,-1,West,35.11,-90.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.58,21900020,MEM vs. CHI,-8,TRUE,FALSE,1.2162162162162162,-3.4166666666666665,-9.216216216216216,0,2,0,101.5,115,0.5,-0.5
2019-10-25,Minnesota Timberwolves,2019-20,Oct,43,Charlotte Hornets,TRUE,Charlotte,TRUE,533,New York - Charlotte,1,America/New_York,0,-,35.2,-80.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21900018,MIN @ CHA,22,FALSE,FALSE,-4.65625,-3.9375,25.9375,2,0,1,124,112.5,0.5,0.5
2019-10-25,New Orleans Pelicans,2019-20,Oct,43,Dallas Mavericks,FALSE,New Orleans,FALSE,1103,Toronto - New Orleans,2,America/Chicago,-1,West,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.01,21900021,NOP vs. DAL,-7,TRUE,FALSE,1.2777777777777777,-3.861111111111111,-8.277777777777779,0,2,0,119,126.5,1,-1
2019-10-25,New York Knicks,2019-20,Oct,43,Brooklyn Nets,TRUE,New York,FALSE,1584,San Antonio - New York,1,America/New_York,1,East,40.67,-73.94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.88,21900019,NYK @ BKN,-4,FALSE,TRUE,-5.090909090909091,-7.818181818181818,3.8181818181818183,0,2,0,110,116.5,0.5,-0.5
2019-10-25,Oklahoma City Thunder,2019-20,Oct,43,Washington Wizards,FALSE,Oklahoma City,FALSE,864,Salt Lake City - Oklahoma City,1,America/Chicago,1,East,35.47,-97.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.57,21900022,OKC vs. WAS,-12,FALSE,TRUE,4.216216216216216,-0.37142857142857144,-16.216216216216218,0,2,0,90,98.5,0.5,-0.5
2019-10-25,Phoenix Suns,2019-20,Oct,43,Denver Nuggets,TRUE,Denver,FALSE,587,Phoenix - Denver,1,America/Denver,0,-,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.07,21900023,PHX @ DEN,-1,FALSE,FALSE,1.8717948717948718,-1.6764705882352942,0.6764705882352942,1,1,0.5,115.5,101.5,1,-0.5
2019-10-25,Portland Trail Blazers,2019-20,Oct,43,Sacramento Kings,TRUE,Sacramento,TRUE,486,Portland - Sacramento,1,America/Los_Angeles,0,-,38.57,-121.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21900024,POR @ SAC,10,FALSE,FALSE,2,-4.131578947368421,14.131578947368421,1,1,0.5,111,110,0,0.5
2019-10-25,Sacramento Kings,2019-20,Oct,43,Portland Trail Blazers,FALSE,Sacramento,FALSE,629,Phoenix - Sacramento,1,America/Los_Angeles,-1,West,38.57,-121.47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.14,21900024,SAC vs. POR,-10,TRUE,FALSE,-1.8571428571428572,-2.2162162162162162,-8.142857142857142,0,2,0,103.5,123,0.5,-0.5
2019-10-25,Toronto Raptors,2019-20,Oct,43,Boston Celtics,TRUE,Boston,FALSE,432,Toronto - Boston,2,America/New_York,0,-,42.34,-71.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21900017,TOR @ BOS,-6,FALSE,FALSE,8,4.472222222222222,-10.472222222222221,1,1,0.5,118,117,0.5,0
2019-10-25,Utah Jazz,2019-20,Oct,43,Los Angeles Lakers,TRUE,Los Angeles,FALSE,582,Salt Lake City - Los Angeles,1,America/Los_Angeles,-1,West,34.11,-118.41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.06,21900025,UTA @ LAL,-9,TRUE,FALSE,3.8857142857142857,1.135135135135135,-10.135135135135135,1,1,0.5,93,95,0.5,0
