Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff
2011-12-26,Dallas Mavericks,2011-12,Dec,52,Denver Nuggets,FALSE,Dallas,FALSE,0,No Travel,0,America/Chicago,0,-,32.79,-96.77,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,21100012,DAL vs. DEN,-22,FALSE,FALSE,4.545454545454546,-2.6363636363636362,-26.545454545454547,0,2,0,93.5,110,1,-1
2011-12-26,Denver Nuggets,2011-12,Dec,52,Dallas Mavericks,TRUE,Dallas,TRUE,660,Denver - Dallas,15,America/Chicago,1,East,32.79,-96.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2,21100012,DEN @ DAL,22,FALSE,TRUE,3.8484848484848486,1.9090909090909092,20.09090909090909,1,0,1,115,93,0,1
2011-12-26,Detroit Pistons,2011-12,Dec,52,Indiana Pacers,TRUE,Indianapolis,FALSE,240,Detroit - Indianapolis,15,America/Indiana/Indianapolis,0,-,39.78,-86.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100010,DET @ IND,-12,FALSE,FALSE,-0.5454545454545454,-9.030303030303031,-2.969696969696969,0,1,0,79,91,1,-1
2011-12-26,Golden State Warriors,2011-12,Dec,52,Chicago Bulls,FALSE,San Francisco,TRUE,0,No Travel,0,America/Los_Angeles,0,-,37.77,-122.45,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,21100017,GSW vs. CHI,8,FALSE,FALSE,-2.1818181818181817,-4.636363636363637,10.181818181818182,1,1,0.5,92.5,98,0.5,0
2011-12-26,Houston Rockets,2011-12,Dec,52,Orlando Magic,TRUE,Orlando,FALSE,851,Houston - Orlando,15,America/New_York,1,East,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.55,21100008,HOU @ ORL,-9,FALSE,TRUE,4.787878787878788,-4.333333333333333,-4.666666666666667,0,1,0,95,104,0.5,-0.5
2011-12-26,Indiana Pacers,2011-12,Dec,52,Detroit Pistons,FALSE,Indianapolis,TRUE,0,No Travel,15,America/Indiana/Indianapolis,0,-,39.78,-86.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100010,IND vs. DET,12,FALSE,FALSE,6.303030303030303,0.30303030303030304,5.696969696969697,1,0,1,91,79,0,1
2011-12-26,Los Angeles Lakers,2011-12,Dec,52,Sacramento Kings,TRUE,Sacramento,FALSE,352,Los Angeles - Sacramento,0,America/Los_Angeles,0,-,38.57,-121.47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21100015,LAL @ SAC,-9,FALSE,FALSE,6.03030303030303,-3.1818181818181817,-5.818181818181818,0,2,0,89,94,1,-1
2011-12-26,Memphis Grizzlies,2011-12,Dec,52,San Antonio Spurs,TRUE,San Antonio,FALSE,631,Memphis - San Antonio,15,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,21100013,MEM @ SAS,-13,FALSE,FALSE,6.454545454545454,-2.4242424242424243,-10.575757575757576,0,1,0,82,95,1,-1
2011-12-26,Milwaukee Bucks,2011-12,Dec,52,Charlotte Bobcats,TRUE,Charlotte,FALSE,664,Milwaukee - Charlotte,15,America/New_York,1,East,35.2,-80.83,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.21,21100007,MIL @ CHA,-1,FALSE,TRUE,0.48484848484848486,0.06060606060606061,-1.0606060606060606,0,1,0,95,96,1,-1
2011-12-26,Minnesota Timberwolves,2011-12,Dec,52,Oklahoma City Thunder,FALSE,Minneapolis,FALSE,0,No Travel,15,America/Chicago,0,-,44.96,-93.27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21100011,MIN vs. OKC,-4,FALSE,FALSE,-2.272727272727273,-2.121212121212121,-1.727272727272727,0,1,0,100,104,1,-1
2011-12-26,New Jersey Nets,2011-12,Dec,52,Washington Wizards,TRUE,Washington,TRUE,196,Newark - Washington,15,America/New_York,0,-,38.91,-77.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21100006,NJN @ WAS,6,FALSE,FALSE,-6.545454545454546,-5.424242424242424,11.424242424242424,1,0,1,90,84,0,1
2011-12-26,New Orleans Hornets,2011-12,Dec,52,Phoenix Suns,TRUE,Phoenix,TRUE,1320,New Orleans - Phoenix,15,America/Phoenix,-1,West,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4,21100014,NOH @ PHX,1,TRUE,FALSE,-2.757575757575758,-4.757575757575758,5.757575757575758,1,0,1,85,84,0,1
2011-12-26,Oklahoma City Thunder,2011-12,Dec,52,Minnesota Timberwolves,TRUE,Minneapolis,TRUE,693,Oklahoma City - Minneapolis,0,America/Chicago,0,-,44.96,-93.27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.26,21100011,OKC @ MIN,4,FALSE,FALSE,9.696969696969697,2.5454545454545454,1.4545454545454546,2,0,1,100.5,94.5,0,1
2011-12-26,Orlando Magic,2011-12,Dec,52,Houston Rockets,FALSE,Orlando,TRUE,1060,Oklahoma City - Orlando,0,America/New_York,1,East,28.5,-81.37,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.93,21100008,ORL vs. HOU,9,FALSE,TRUE,3.8484848484848486,-2.272727272727273,5.151515151515151,1,1,0.5,96.5,96,0,0.5
2011-12-26,Philadelphia 76ers,2011-12,Dec,52,Portland Trail Blazers,TRUE,Portland,FALSE,2406,Philadelphia - Portland,15,America/Los_Angeles,-3,West,45.54,-122.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.37,21100016,PHI @ POR,-4,TRUE,FALSE,7.090909090909091,1.393939393939394,-5.3939393939393945,0,1,0,103,107,1,-1
2011-12-26,Phoenix Suns,2011-12,Dec,52,New Orleans Hornets,FALSE,Phoenix,FALSE,0,No Travel,15,America/Phoenix,0,-,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100014,PHX vs. NOH,-1,FALSE,FALSE,2.787878787878788,-3.272727272727273,-3.787878787878788,0,1,0,84,85,1,-1
2011-12-26,Portland Trail Blazers,2011-12,Dec,52,Philadelphia 76ers,FALSE,Portland,TRUE,0,No Travel,15,America/Los_Angeles,0,-,45.54,-122.66,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21100016,POR vs. PHI,4,FALSE,FALSE,5.606060606060606,-6.848484848484849,-1.6060606060606064,1,0,1,107,103,0,1
2011-12-26,Sacramento Kings,2011-12,Dec,52,Los Angeles Lakers,FALSE,Sacramento,TRUE,0,No Travel,15,America/Los_Angeles,0,-,38.57,-121.47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21100015,SAC vs. LAL,9,FALSE,FALSE,-2.3636363636363638,-9,11.363636363636363,1,0,1,100,91,0,1
2011-12-26,San Antonio Spurs,2011-12,Dec,52,Memphis Grizzlies,FALSE,San Antonio,TRUE,0,No Travel,15,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100013,SAS vs. MEM,13,FALSE,FALSE,11.909090909090908,2.4242424242424243,1.0909090909090917,1,0,1,95,82,0,1
2011-12-26,Toronto Raptors,2011-12,Dec,52,Cleveland Cavaliers,TRUE,Cleveland,TRUE,190,Toronto - Cleveland,15,America/New_York,0,-,41.48,-81.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100009,TOR @ CLE,8,FALSE,FALSE,-0.6060606060606061,-6,14,1,0,1,104,96,0,1
2011-12-26,Washington Wizards,2011-12,Dec,52,New Jersey Nets,FALSE,Washington,FALSE,0,No Travel,15,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100006,WAS vs. NJN,-6,FALSE,FALSE,-2.393939393939394,-7.212121212121212,-3.606060606060606,0,1,0,84,90,1,-1
2011-12-27,Atlanta Hawks,2011-12,Dec,52,New Jersey Nets,TRUE,Newark,TRUE,740,Atlanta - Newark,15,America/New_York,0,-,40.72,-74.17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.35,21100018,ATL @ NJN,36,FALSE,FALSE,4.878787878787879,2,34,1,0,1,106,70,0.5,0.5
2011-12-27,Boston Celtics,2011-12,Dec,52,Miami Heat,TRUE,Miami,FALSE,1091,New York - Miami,1,America/New_York,0,-,25.78,-80.21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.98,21100019,BOS @ MIA,-8,FALSE,FALSE,7.757575757575758,-2.727272727272727,-5.272727272727273,0,2,0,105.5,110.5,1,-1
2011-12-27,Los Angeles Lakers,2011-12,Dec,52,Utah Jazz,FALSE,Los Angeles,TRUE,352,Sacramento - Los Angeles,0,America/Los_Angeles,0,-,34.11,-118.41,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21100022,LAL vs. UTA,25,FALSE,FALSE,6.03030303030303,-3.1818181818181817,18.96969696969697,1,2,0.333,91.3,86.3,0,0.333
2011-12-27,Miami Heat,2011-12,Dec,52,Boston Celtics,FALSE,Miami,TRUE,1108,Dallas - Miami,1,America/New_York,1,East,25.78,-80.21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.01,21100019,MIA vs. BOS,8,FALSE,TRUE,10.909090909090908,1.0606060606060606,-2.9090909090909083,2,0,1,110,100.5,0,1
2011-12-27,Milwaukee Bucks,2011-12,Dec,52,Minnesota Timberwolves,FALSE,Milwaukee,TRUE,664,Charlotte - Milwaukee,0,America/Chicago,-1,West,43.06,-87.97,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.21,21100020,MIL vs. MIN,3,TRUE,FALSE,0.48484848484848486,0.06060606060606061,2.515151515151515,1,1,0.5,96.5,95.5,0,0.5
2011-12-27,Minnesota Timberwolves,2011-12,Dec,52,Milwaukee Bucks,TRUE,Milwaukee,FALSE,294,Minneapolis - Milwaukee,0,America/Chicago,0,-,43.06,-87.97,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21100020,MIN @ MIL,-3,FALSE,FALSE,-2.272727272727273,-2.121212121212121,-0.8787878787878789,0,2,0,97.5,101,0.5,-0.5
2011-12-27,New Jersey Nets,2011-12,Dec,52,Atlanta Hawks,FALSE,Newark,FALSE,196,Washington - Newark,0,America/New_York,0,-,40.72,-74.17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21100018,NJN vs. ATL,-36,FALSE,FALSE,-6.545454545454546,-5.424242424242424,-29.454545454545453,1,1,0.5,80,95,1,-0.5
2011-12-27,Portland Trail Blazers,2011-12,Dec,52,Sacramento Kings,FALSE,Portland,TRUE,0,No Travel,0,America/Los_Angeles,0,-,45.54,-122.66,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,21100021,POR vs. SAC,22,FALSE,FALSE,5.606060606060606,-6.848484848484849,16.393939393939394,2,0,1,104,91,0.5,0.5
2011-12-27,Sacramento Kings,2011-12,Dec,52,Portland Trail Blazers,TRUE,Portland,FALSE,486,Sacramento - Portland,0,America/Los_Angeles,0,-,45.54,-122.66,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21100021,SAC @ POR,-22,FALSE,FALSE,-2.3636363636363638,-9,-13,1,1,0.5,89.5,96,1,-0.5
2011-12-27,Utah Jazz,2011-12,Dec,52,Los Angeles Lakers,TRUE,Los Angeles,FALSE,582,Salt Lake City - Los Angeles,15,America/Los_Angeles,-1,West,34.11,-118.41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.06,21100022,UTA @ LAL,-25,TRUE,FALSE,6.03030303030303,-4.787878787878788,-20.21212121212121,0,1,0,71,96,0.333,-0.333
2011-12-28,Atlanta Hawks,2011-12,Dec,52,Washington Wizards,FALSE,Atlanta,TRUE,740,Newark - Atlanta,0,America/New_York,0,-,33.76,-84.42,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.35,21100025,ATL vs. WAS,18,FALSE,FALSE,4.878787878787879,2,13.121212121212121,2,0,1,103.5,76.5,0,1
2011-12-28,Boston Celtics,2011-12,Dec,52,New Orleans Hornets,TRUE,New Orleans,FALSE,663,Miami - New Orleans,0,America/Chicago,-1,West,30.07,-89.93,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.21,21100028,BOS @ NOH,-19,TRUE,FALSE,7.757575757575758,-2.727272727272727,-16.272727272727273,0,3,0,96.3,106,1,-1
2011-12-28,Charlotte Bobcats,2011-12,Dec,52,Miami Heat,FALSE,Charlotte,FALSE,0,No Travel,1,America/New_York,0,-,35.2,-80.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100024,CHA vs. MIA,-1,FALSE,FALSE,-12.363636363636363,-15.454545454545455,11.363636363636363,1,1,0.5,95.5,95.5,1,-0.5
2011-12-28,Cleveland Cavaliers,2011-12,Dec,52,Detroit Pistons,TRUE,Detroit,TRUE,96,Cleveland - Detroit,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100026,CLE @ DET,16,FALSE,FALSE,-6.909090909090909,-7.484848484848484,23.484848484848484,1,1,0.5,100.5,96.5,0,0.5
2011-12-28,Denver Nuggets,2011-12,Dec,52,Utah Jazz,FALSE,Denver,TRUE,660,Dallas - Denver,1,America/Denver,-1,West,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.2,21100030,DEN vs. UTA,17,TRUE,FALSE,3.8484848484848486,1.9090909090909092,13.151515151515152,2,0,1,116,96.5,0,1
2011-12-28,Detroit Pistons,2011-12,Dec,52,Cleveland Cavaliers,FALSE,Detroit,FALSE,240,Indianapolis - Detroit,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100026,DET vs. CLE,-16,FALSE,FALSE,-0.5454545454545454,-9.030303030303031,-15.454545454545455,0,2,0,84,98,0.5,-0.5
2011-12-28,Golden State Warriors,2011-12,Dec,52,New York Knicks,FALSE,San Francisco,TRUE,0,No Travel,1,America/Los_Angeles,0,-,37.77,-122.45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21100032,GSW vs. NYK,14,FALSE,FALSE,-2.1818181818181817,-4.636363636363637,16.18181818181818,2,1,0.667,92.3,91.3,0.5,0.16700000000000004
2011-12-28,Indiana Pacers,2011-12,Dec,52,Toronto Raptors,TRUE,Toronto,TRUE,440,Indianapolis - Toronto,1,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100023,IND @ TOR,5,FALSE,FALSE,6.303030303030303,0.30303030303030304,4.696969696969697,2,0,1,90.5,82,0.5,0.5
2011-12-28,Los Angeles Clippers,2011-12,Dec,52,San Antonio Spurs,TRUE,San Antonio,FALSE,1488,San Francisco - San Antonio,2,America/Chicago,2,East,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.71,21100029,LAC @ SAS,-25,FALSE,TRUE,5.212121212121212,-0.09090909090909091,-24.90909090909091,1,1,0.5,97.5,100.5,1,-0.5
2011-12-28,Memphis Grizzlies,2011-12,Dec,52,Oklahoma City Thunder,FALSE,Memphis,FALSE,631,San Antonio - Memphis,1,America/Chicago,0,-,35.11,-90.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,21100027,MEM vs. OKC,-3,FALSE,FALSE,6.454545454545454,-2.4242424242424243,-9.454545454545453,0,2,0,88.5,96.5,1,-1
2011-12-28,Miami Heat,2011-12,Dec,52,Charlotte Bobcats,TRUE,Charlotte,TRUE,652,Miami - Charlotte,0,America/New_York,0,-,35.2,-80.83,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.19,21100024,MIA @ CHA,1,FALSE,FALSE,10.909090909090908,1.0606060606060606,-0.06060606060606055,3,0,1,105.3,98.7,0.5,0.5
2011-12-28,New Orleans Hornets,2011-12,Dec,52,Boston Celtics,FALSE,New Orleans,TRUE,1320,Phoenix - New Orleans,1,America/Chicago,1,East,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4,21100028,NOH vs. BOS,19,FALSE,TRUE,-2.757575757575758,-4.757575757575758,21.757575757575758,2,0,1,91,81,0,1
2011-12-28,New York Knicks,2011-12,Dec,52,Golden State Warriors,TRUE,San Francisco,FALSE,2573,New York - San Francisco,2,America/Los_Angeles,-3,West,37.77,-122.45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.68,21100032,NYK @ GSW,-14,TRUE,FALSE,7.242424242424242,-0.8484848484848485,-13.151515151515152,1,1,0.5,92,98,0.667,-0.16700000000000004
2011-12-28,Oklahoma City Thunder,2011-12,Dec,52,Memphis Grizzlies,TRUE,Memphis,TRUE,702,Minneapolis - Memphis,1,America/Chicago,0,-,35.11,-90.01,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.28,21100027,OKC @ MEM,3,FALSE,FALSE,9.696969696969697,2.5454545454545454,0.4545454545454546,3,0,1,99.7,94.7,0,1
2011-12-28,Philadelphia 76ers,2011-12,Dec,52,Phoenix Suns,TRUE,Phoenix,TRUE,1001,Portland - Phoenix,1,America/Phoenix,1,East,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.82,21100031,PHI @ PHX,20,FALSE,TRUE,7.090909090909091,1.393939393939394,18.606060606060606,1,1,0.5,103,95,0,0.5
2011-12-28,Phoenix Suns,2011-12,Dec,52,Philadelphia 76ers,FALSE,Phoenix,FALSE,0,No Travel,1,America/Phoenix,0,-,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21100031,PHX vs. PHI,-20,FALSE,FALSE,2.787878787878788,-3.272727272727273,-22.78787878787879,0,2,0,83.5,94,0.5,-0.5
2011-12-28,San Antonio Spurs,2011-12,Dec,52,Los Angeles Clippers,FALSE,San Antonio,TRUE,0,No Travel,1,America/Chicago,0,-,29.46,-98.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21100029,SAS vs. LAC,25,FALSE,FALSE,11.909090909090908,2.4242424242424243,13.090909090909092,2,0,1,105,86,0.5,0.5
2011-12-28,Toronto Raptors,2011-12,Dec,52,Indiana Pacers,FALSE,Toronto,FALSE,190,Cleveland - Toronto,1,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100023,TOR vs. IND,-5,FALSE,FALSE,-0.6060606060606061,-6,-4.393939393939394,1,1,0.5,94.5,93,1,-0.5
2011-12-28,Utah Jazz,2011-12,Dec,52,Denver Nuggets,TRUE,Denver,FALSE,843,Los Angeles - Denver,0,America/Denver,1,East,39.77,-104.87,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.53,21100030,UTA @ DEN,-17,FALSE,TRUE,6.03030303030303,-4.787878787878788,-12.212121212121211,0,2,0,85.5,106.5,1,-1
2011-12-28,Washington Wizards,2011-12,Dec,52,Atlanta Hawks,TRUE,Atlanta,FALSE,544,Washington - Atlanta,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21100025,WAS @ ATL,-18,FALSE,FALSE,-2.393939393939394,-7.212121212121212,-10.787878787878789,0,2,0,83.5,95.5,1,-1
2011-12-29,Chicago Bulls,2011-12,Dec,52,Sacramento Kings,TRUE,Sacramento,TRUE,77,San Francisco - Sacramento,2,America/Los_Angeles,0,-,38.57,-121.47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21100036,CHI @ SAC,10,FALSE,FALSE,8.121212121212121,8.242424242424242,1.7575757575757578,2,1,0.667,95.7,94.7,0.333,0.334
2011-12-29,Dallas Mavericks,2011-12,Dec,52,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,190,Dallas - Oklahoma City,2,America/Chicago,0,-,35.47,-97.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21100035,DAL @ OKC,-2,FALSE,FALSE,4.545454545454546,-2.6363636363636362,0.6363636363636362,0,3,0,96.3,108,1,-1
2011-12-29,Denver Nuggets,2011-12,Dec,52,Portland Trail Blazers,TRUE,Portland,FALSE,986,Denver - Portland,0,America/Los_Angeles,-1,West,45.54,-122.66,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.79,21100037,DEN @ POR,-9,TRUE,FALSE,3.8484848484848486,1.9090909090909092,-10.90909090909091,2,1,0.667,111.3,101.3,1,-0.33299999999999996
2011-12-29,Houston Rockets,2011-12,Dec,52,San Antonio Spurs,FALSE,Houston,TRUE,851,Orlando - Houston,2,America/Chicago,-1,West,29.77,-95.39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.55,21100034,HOU vs. SAS,20,TRUE,FALSE,4.787878787878788,-4.333333333333333,15.212121212121211,1,1,0.5,100,94.5,0.667,-0.16700000000000004
2011-12-29,Los Angeles Lakers,2011-12,Dec,52,New York Knicks,FALSE,Los Angeles,TRUE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,21100038,LAL vs. NYK,17,FALSE,FALSE,6.03030303030303,-3.1818181818181817,10.969696969696969,2,2,0.5,93.3,85.3,0.333,0.16699999999999998
2011-12-29,New Jersey Nets,2011-12,Dec,52,Orlando Magic,TRUE,Orlando,FALSE,938,Newark - Orlando,1,America/New_York,0,-,28.5,-81.37,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.71,21100033,NJN @ ORL,-16,FALSE,FALSE,-6.545454545454546,-5.424242424242424,-10.575757575757576,1,2,0.333,79.3,94.7,0.667,-0.334
2011-12-29,New York Knicks,2011-12,Dec,52,Los Angeles Lakers,TRUE,Los Angeles,FALSE,339,San Francisco - Los Angeles,0,America/Los_Angeles,0,-,34.11,-118.41,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21100038,NYK @ LAL,-17,FALSE,FALSE,7.242424242424242,-0.8484848484848485,-16.151515151515152,1,2,0.333,88.7,98.3,0.5,-0.16699999999999998
