"player_id","date","player_name","team_id","team_abbreviation","gp","w","l","min.x","drives","drive_fgm","drive_fga","drive_fg_pct","drive_ftm","drive_fta","drive_ft_pct","drive_pts","drive_pts_pct","drive_passes","drive_passes_pct","drive_ast","drive_ast_pct","drive_tov","drive_tov_pct","drive_pf","drive_pf_pct","min.y","min1","dist_feet","dist_miles","dist_miles_off","dist_miles_def","avg_speed","avg_speed_off","avg_speed_def"
101107,"3/2/2020","Marvin Williams",1610612749,"MIL",1,0,1,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.53,15.53,5883,1.11,0.62,0.5,3.89,4.17,3.6
101107,"3/4/2020","Marvin Williams",1610612749,"MIL",1,1,0,19.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,19.5,8032,1.52,0.82,0.7,4.34,4.67,4.01
101107,"3/6/2020","Marvin Williams",1610612749,"MIL",1,0,1,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.33,20.33,8428,1.6,0.85,0.74,4.31,4.99,3.66
101107,"3/8/2020","Marvin Williams",1610612749,"MIL",1,0,1,25.9,4,0,1,0,2,2,1,2,0.5,2,0.5,1,0.25,0,0,1,0.25,25.85,25.85,10453,1.98,1.07,0.91,4.29,5.01,3.66
101108,"1/11/2020","Chris Paul",1610612760,"OKC",1,0,1,31.8,13,4,6,0.667,0,0,0,9,0.692,7,0.538,1,0.077,0,0,0,0,31.75,31.75,10794,2.04,1.13,0.91,3.54,3.87,3.21
101108,"1/13/2020","Chris Paul",1610612760,"OKC",1,1,0,30.5,15,3,4,0.75,0,0,0,6,0.4,11,0.733,1,0.067,0,0,0,0,30.47,30.47,10367,1.96,1.09,0.87,3.68,3.91,3.43
101108,"1/15/2020","Chris Paul",1610612760,"OKC",1,0,1,34,11,2,4,0.5,2,2,1,6,0.545,6,0.545,0,0,0,0,1,0.091,34,34,11834,2.24,1.21,1.03,3.59,4.15,3.08
101108,"1/17/2020","Chris Paul",1610612760,"OKC",1,0,1,34.3,9,3,3,1,0,0,0,6,0.667,5,0.556,1,0.111,1,0.111,0,0,34.32,34.32,11475,2.17,1.11,1.06,3.58,3.76,3.42
101108,"1/18/2020","Chris Paul",1610612760,"OKC",1,1,0,27.5,13,3,3,1,0,0,0,6,0.462,9,0.692,3,0.231,1,0.077,0,0,27.5,27.5,9642,1.83,1.04,0.79,3.6,4.3,2.99
101108,"1/2/2020","Chris Paul",1610612760,"OKC",1,1,0,32.3,12,3,6,0.5,0,0,0,6,0.5,6,0.5,3,0.25,0,0,0,0,32.27,32.27,11417,2.16,1.2,0.97,3.85,4.08,3.6
101108,"1/20/2020","Chris Paul",1610612760,"OKC",1,1,0,32.6,6,2,4,0.5,0,0,0,4,0.667,2,0.333,1,0.167,0,0,0,0,32.55,32.55,11020,2.09,1.17,0.91,3.59,3.98,3.18
101108,"1/22/2020","Chris Paul",1610612760,"OKC",1,1,0,29.2,22,5,8,0.625,0,0,0,10,0.455,11,0.5,2,0.091,2,0.091,0,0,29.2,29.2,10552,2,1.15,0.85,3.81,4.12,3.49
101108,"1/24/2020","Chris Paul",1610612760,"OKC",1,1,0,28.2,11,2,4,0.5,0,0,0,4,0.364,7,0.636,1,0.091,0,0,0,0,28.23,28.23,10044,1.9,1.01,0.89,3.78,4.03,3.52
101108,"1/25/2020","Chris Paul",1610612760,"OKC",1,1,0,31.7,11,6,7,0.857,0,0,0,13,1.182,4,0.364,2,0.182,0,0,0,0,31.72,31.72,11460,2.17,1.15,1.03,3.85,3.99,3.38
101108,"1/29/2020","Chris Paul",1610612760,"OKC",1,1,0,26.3,12,3,6,0.5,0,0,0,6,0.5,5,0.417,0,0,0,0,0,0,26.32,26.32,9801,1.86,1.04,0.82,4.1,4.39,3.4
101108,"1/31/2020","Chris Paul",1610612760,"OKC",1,1,0,34.4,8,3,3,1,0,0,0,6,0.75,5,0.625,2,0.25,0,0,0,0,34.37,34.37,11655,2.21,1.3,0.91,3.53,4,3.02
