"player_id","player_name","team_id","team_abbreviation","gp","w","l","min","drives","drive_fgm","drive_fga","drive_fg_pct","drive_ftm","drive_fta","drive_ft_pct","drive_pts","drive_pts_pct","drive_passes","drive_passes_pct","drive_ast","drive_ast_pct","drive_tov","drive_tov_pct","drive_pf","drive_pf_pct","date"
203145,"Kent Bazemore",1610612737,"ATL",1,1,0,18.2,5,1,3,0.333,2,2,1,5,1,1,0.2,0,0,0,0,1,0.2,"12/15/2014"
203484,"Kentavious Caldwell-Pope",1610612765,"DET",1,0,1,26.4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,"12/15/2014"
201567,"Kevin Love",1610612739,"CLE",1,1,0,38.8,2,0,1,0,2,2,1,2,1,0,0,0,0,0,0,1,0.5,"12/15/2014"
203114,"Khris Middleton",1610612749,"MIL",1,1,0,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
2550,"Kirk Hinrich",1610612741,"CHI",1,0,1,21.7,3,0,0,0,0,0,0,0,0,2,0.667,1,0.333,0,0,0,0,"12/15/2014"
977,"Kobe Bryant",1610612747,"LAL",1,0,1,30.3,9,2,6,0.333,0,0,0,4,0.444,2,0.222,1,0.111,0,0,0,0,"12/15/2014"
203937,"Kyle Anderson",1610612759,"SAS",1,0,1,20.1,5,1,2,0.5,2,4,0.5,4,0.8,1,0.2,0,0,0,0,2,0.4,"12/15/2014"
2594,"Kyle Korver",1610612737,"ATL",1,1,0,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
200768,"Kyle Lowry",1610612761,"TOR",1,1,0,31.3,8,1,1,1,1,2,0.5,3,0.375,3,0.375,2,0.25,0,0,1,0.125,"12/15/2014"
203124,"Kyle O'Quinn",1610612753,"ORL",1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
202713,"Kyle Singler",1610612760,"OKC",1,0,1,18,2,0,1,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,"12/15/2014"
202681,"Kyrie Irving",1610612739,"CLE",1,1,0,40,11,0,4,0,1,2,0.5,1,0.091,6,0.545,0,0,0,0,1,0.091,"12/15/2014"
200746,"LaMarcus Aldridge",1610612757,"POR",1,1,0,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
202362,"Lance Stephenson",1610612766,"CHA",1,0,1,24.6,7,2,2,1,0,2,0,4,0.571,2,0.286,2,0.286,0,0,1,0.143,"12/15/2014"
202361,"Landry Fields",1610612761,"TOR",1,1,0,22.1,5,0,3,0,1,2,0.5,1,0.2,0,0,1,0.2,0,0,1,0.2,"12/15/2014"
202336,"Larry Sanders",1610612749,"MIL",1,1,0,13.1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/15/2014"
202730,"Lavoy Allen",1610612754,"IND",1,1,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
2544,"LeBron James",1610612739,"CLE",1,1,0,40.3,13,1,3,0.333,1,2,0.5,3,0.231,5,0.385,2,0.154,2,0.154,1,0.077,"12/15/2014"
101150,"Lou Williams",1610612761,"TOR",1,1,0,28.4,6,1,2,0.5,2,2,1,4,0.667,3,0.5,0,0,0,0,1,0.167,"12/15/2014"
201601,"Luc Mbah a Moute",1610612755,"PHI",1,0,1,25.9,4,0,1,0,0,0,0,0,0,2,0.5,1,0.25,0,0,0,0,"12/15/2014"
2449,"Luis Scola",1610612754,"IND",1,1,0,18,1,0,0,0,2,2,1,2,2,0,0,0,0,0,0,1,1,"12/15/2014"
201158,"Marco Belinelli",1610612759,"SAS",1,0,1,22.8,5,1,3,0.333,0,0,0,2,0.4,1,0.2,0,0,1,0.2,0,0,"12/15/2014"
202694,"Marcus Morris Sr.",1610612756,"PHX",1,0,1,14.5,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,"12/15/2014"
202693,"Markieff Morris",1610612756,"PHX",1,0,1,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
101107,"Marvin Williams",1610612766,"CHA",1,0,1,29.6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/15/2014"
2440,"Matt Barnes",1610612746,"LAC",1,1,0,23.8,2,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,"12/15/2014"
2588,"Matt Bonner",1610612759,"SAS",1,0,1,6.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203521,"Matthew Dellavedova",1610612739,"CLE",1,1,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203090,"Maurice Harkless",1610612753,"ORL",1,0,1,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/15/2014"
203086,"Meyers Leonard",1610612757,"POR",1,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203487,"Michael Carter-Williams",1610612749,"MIL",1,0,1,29.4,17,2,3,0.667,2,4,0.5,6,0.353,6,0.353,4,0.235,2,0.118,2,0.118,"12/15/2014"
203077,"Michael Kidd-Gilchrist",1610612766,"CHA",1,0,1,21.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
2399,"Mike Dunleavy",1610612741,"CHI",1,0,1,39,5,1,1,1,1,2,0.5,3,0.6,2,0.4,0,0,0,0,2,0.4,"12/15/2014"
203118,"Mike Scott",1610612737,"ATL",1,1,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203101,"Miles Plumlee",1610612749,"MIL",1,0,1,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203457,"Nerlens Noel",1610612755,"PHI",1,0,1,29.3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/15/2014"
201156,"Nick Young",1610612747,"LAL",1,0,1,22.5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,"12/15/2014"
201587,"Nicolas Batum",1610612757,"POR",1,1,0,34.3,2,0,0,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,"12/15/2014"
202703,"Nikola Mirotic",1610612741,"CHI",1,0,1,17.6,3,1,2,0.5,0,0,0,2,0.667,0,0,1,0.333,0,0,0,0,"12/15/2014"
202696,"Nikola Vucevic",1610612753,"ORL",1,0,1,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
201564,"O.J. Mayo",1610612749,"MIL",1,1,0,25,4,0,0,0,2,2,1,2,0.5,1,0.25,0,0,2,0.5,1,0.25,"12/15/2014"
200782,"P.J. Tucker",1610612756,"PHX",1,0,1,35.8,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,"12/15/2014"
202335,"Patrick Patterson",1610612761,"TOR",1,1,0,28.2,3,0,0,0,0,0,0,0,0,1,0.333,2,0.667,0,0,0,0,"12/15/2014"
2200,"Pau Gasol",1610612741,"CHI",1,0,1,39.9,4,0,3,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,"12/15/2014"
200794,"Paul Millsap",1610612737,"ATL",1,1,0,36.2,14,2,8,0.25,0,0,0,4,0.286,4,0.286,1,0.071,0,0,0,0,"12/15/2014"
203515,"Phil Pressey",1610612738,"BOS",1,1,0,20.3,3,0,0,0,2,2,1,2,0.667,0,0,2,0.667,0,0,1,0.333,"12/15/2014"
200765,"Rajon Rondo",1610612742,"DAL",1,1,0,24.1,5,1,2,0.5,0,0,0,2,0.4,2,0.4,1,0.2,0,0,0,0,"12/15/2014"
203493,"Reggie Bullock",1610612756,"PHX",1,1,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203496,"Robert Covington",1610612755,"PHI",1,0,1,29,5,0,1,0,0,0,0,0,0,2,0.4,1,0.2,1,0.2,0,0,"12/15/2014"
203135,"Robert Sacre",1610612747,"LAL",1,0,1,23.4,1,0,0,0,2,2,1,2,2,0,0,0,0,0,0,1,1,"12/15/2014"
201577,"Robin Lopez",1610612757,"POR",1,1,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
201155,"Rodney Stuckey",1610612754,"IND",1,1,0,29.4,9,2,4,0.5,1,2,0.5,5,0.556,2,0.222,2,0.222,0,0,1,0.111,"12/15/2014"
101179,"Ronnie Price",1610612747,"LAL",1,0,1,18.7,4,1,2,0.5,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,"12/15/2014"
201579,"Roy Hibbert",1610612754,"IND",1,1,0,21.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/15/2014"
1890,"Shawn Marion",1610612739,"CLE",1,1,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203963,"Shayne Whittington",1610612754,"IND",1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203524,"Solomon Hill",1610612754,"IND",1,1,0,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203915,"Spencer Dinwiddie",1610612765,"DET",1,0,1,8.8,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,"12/15/2014"
2581,"Steve Blake",1610612757,"POR",1,1,0,18.1,6,0,0,0,0,0,0,0,0,4,0.667,1,0.167,0,0,0,0,"12/15/2014"
203933,"T.J. Warren",1610612756,"PHX",1,0,1,3.7,1,0,0,0,2,2,1,2,2,0,0,0,0,0,0,1,1,"12/15/2014"
201959,"Taj Gibson",1610612741,"CHI",1,0,1,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203082,"Terrence Ross",1610612761,"TOR",1,1,0,21.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
200757,"Thabo Sefolosha",1610612737,"ATL",1,1,0,15.1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"12/15/2014"
203080,"Thomas Robinson",1610612755,"PHI",1,1,0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/15/2014"
202699,"Tobias Harris",1610612753,"ORL",1,0,1,35.9,7,3,4,0.75,0,0,0,6,0.857,2,0.286,0,0,1,0.143,0,0,"12/15/2014"
203100,"Tony Wroten",1610612755,"PHI",1,0,1,29.8,5,0,1,0,0,0,0,0,0,1,0.2,1,0.2,1,0.2,0,0,"12/15/2014"
202684,"Tristan Thompson",1610612739,"CLE",1,1,0,25.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
201946,"Tyler Hansbrough",1610612761,"TOR",1,1,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203092,"Tyler Zeller",1610612738,"BOS",1,1,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203506,"Victor Oladipo",1610612753,"ORL",1,0,1,36.9,12,2,6,0.333,0,0,0,4,0.333,4,0.333,1,0.083,1,0.083,0,0,"12/15/2014"
201961,"Wayne Ellington",1610612747,"LAL",1,0,1,19.7,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,"12/15/2014"
202325,"Wesley Johnson",1610612747,"LAL",1,0,1,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
202083,"Wesley Matthews",1610612757,"POR",1,1,0,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/15/2014"
203115,"Will Barton",1610612743,"DEN",1,1,0,8.1,4,0,2,0,0,0,0,0,0,1,0.25,0,0,1,0.25,0,0,"12/15/2014"
2585,"Zaza Pachulia",1610612749,"MIL",1,1,0,28.9,2,1,2,0.5,0,0,0,2,1,0,0,0,0,0,0,0,0,"12/15/2014"
202329,"Al-Farouq Aminu",1610612742,"DAL",1,1,0,25.3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,"12/16/2014"
101187,"Alan Anderson",1610612751,"BKN",1,0,1,17.2,4,0,1,0,2,2,1,2,0.5,1,0.25,0,0,1,0.25,1,0.25,"12/16/2014"
202692,"Alec Burks",1610612762,"UTA",1,0,1,37.3,13,0,8,0,1,2,0.5,1,0.077,3,0.231,0,0,1,0.077,1,0.077,"12/16/2014"
2405,"Amar'e Stoudemire",1610612742,"DAL",1,0,1,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
2738,"Andre Iguodala",1610612744,"GSW",1,0,1,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
1889,"Andre Miller",1610612758,"SAC",1,1,0,7.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/16/2014"
203460,"Andre Roberson",1610612760,"OKC",1,1,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203952,"Andrew Wiggins",1610612750,"MIN",1,0,1,35,4,1,2,0.5,0,0,0,2,0.5,0,0,1,0.25,1,0.25,0,0,"12/16/2014"
203461,"Anthony Bennett",1610612750,"MIN",1,0,1,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203076,"Anthony Davis",1610612740,"NOP",1,1,0,34.9,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,"12/16/2014"
201627,"Anthony Morrow",1610612760,"OKC",1,1,0,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203085,"Austin Rivers",1610612746,"LAC",1,1,0,26.5,9,1,5,0.2,0,0,0,3,0.333,3,0.333,0,0,0,0,0,0,"12/16/2014"
203463,"Ben McLemore",1610612758,"SAC",1,0,1,32.5,3,0,1,0,0,0,0,0,0,1,0.333,0,0,0,0,0,0,"12/16/2014"
2757,"Beno Udrih",1610612763,"MEM",1,1,0,15.8,2,1,1,1,0,0,0,2,1,0,0,1,0.5,0,0,0,0,"12/16/2014"
202711,"Bojan Bogdanovic",1610612751,"BKN",1,0,1,15.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"12/16/2014"
203078,"Bradley Beal",1610612764,"WAS",1,1,0,37.7,4,0,1,0,0,0,0,0,0,1,0.25,0,0,2,0.5,0,0,"12/16/2014"
201148,"Brandan Wright",1610612756,"PHX",1,1,0,18.1,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,"12/16/2014"
201171,"Carl Landry",1610612758,"SAC",1,0,1,21.8,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,"12/16/2014"
2546,"Carmelo Anthony",1610612752,"NYK",1,0,1,37.4,3,0,2,0,0,0,0,0,0,1,0.333,0,0,0,0,0,0,"12/16/2014"
202718,"Chandler Parsons",1610612742,"DAL",1,1,0,23.3,8,1,2,0.5,0,0,0,2,0.25,4,0.5,2,0.25,0,0,0,0,"12/16/2014"
101111,"Charlie Villanueva",1610612742,"DAL",1,1,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
2365,"Chris Andersen",1610612748,"MIA",1,1,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
201147,"Corey Brewer",1610612745,"HOU",1,0,1,30.4,2,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,"12/16/2014"
203928,"Cory Jefferson",1610612751,"BKN",1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
201584,"Courtney Lee",1610612763,"MEM",1,1,0,30.6,2,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,"12/16/2014"
201967,"Dante Cunningham",1610612740,"NOP",1,1,0,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203957,"Dante Exum",1610612762,"UTA",1,0,1,20.6,4,1,2,0.5,0,0,0,3,0.75,0,0,0,0,1,0.25,0,0,"12/16/2014"
202721,"Darius Morris",1610612751,"BKN",1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
201954,"Darren Collison",1610612758,"SAC",1,0,1,25.6,3,0,1,0,2,2,1,2,0.667,0,0,0,0,1,0.333,1,0.333,"12/16/2014"
201971,"DeJuan Blair",1610612764,"WAS",1,1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
101114,"Deron Williams",1610612751,"BKN",1,0,1,38.6,17,1,3,0.333,2,2,1,4,0.235,9,0.529,3,0.176,1,0.059,1,0.059,"12/16/2014"
202682,"Derrick Williams",1610612758,"SAC",1,0,1,17.2,2,0,0,0,4,4,1,4,2,0,0,0,0,0,0,2,1,"12/16/2014"
2734,"Devin Harris",1610612742,"DAL",1,1,0,18,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,"12/16/2014"
1717,"Dirk Nowitzki",1610612742,"DAL",1,1,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203110,"Draymond Green",1610612744,"GSW",1,0,1,36.2,2,1,1,1,0,0,0,2,1,0,0,0,0,1,0.5,0,0,"12/16/2014"
2400,"Drew Gooden",1610612764,"WAS",1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
2548,"Dwyane Wade",1610612748,"MIA",1,1,0,36.1,8,1,2,0.5,0,0,0,2,0.25,5,0.625,1,0.125,0,0,0,0,"12/16/2014"
202683,"Enes Kanter",1610612760,"OKC",1,0,1,36.5,6,1,4,0.25,3,4,0.75,5,0.833,0,0,0,0,0,0,2,0.333,"12/16/2014"
203105,"Festus Ezeli",1610612744,"GSW",1,0,1,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202066,"Garrett Temple",1610612764,"WAS",1,1,0,10.3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/16/2014"
203922,"Glenn Robinson III",1610612755,"PHI",1,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202330,"Gordon Hayward",1610612762,"UTA",1,0,1,35.1,16,3,8,0.375,3,4,0.75,9,0.563,2,0.125,2,0.125,2,0.125,2,0.125,"12/16/2014"
203476,"Gorgui Dieng",1610612750,"MIN",1,0,1,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202962,"Greg Smith",1610612742,"DAL",1,1,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203084,"Harrison Barnes",1610612744,"GSW",1,0,1,30.8,4,1,2,0.5,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,"12/16/2014"
202397,"Ish Smith",1610612755,"PHI",1,1,0,1.2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/16/2014"
200826,"J.J. Barea",1610612742,"DAL",1,1,0,17.1,7,1,3,0.333,0,0,0,2,0.286,1,0.143,3,0.429,0,0,0,0,"12/16/2014"
203109,"Jae Crowder",1610612738,"BOS",1,1,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
2749,"Jameer Nelson",1610612743,"DEN",1,1,0,23.6,4,0,0,0,0,0,0,0,0,3,0.75,1,0.25,0,0,0,0,"12/16/2014"
203516,"James Ennis III",1610612748,"MIA",1,1,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
101127,"Jarrett Jack",1610612751,"BKN",1,0,1,28.8,9,1,3,0.333,0,0,0,2,0.222,3,0.333,1,0.111,2,0.222,0,0,"12/16/2014"
201160,"Jason Smith",1610612752,"NYK",1,0,1,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
201574,"Jason Thompson",1610612758,"SAC",1,0,1,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202399,"Jeff Adrien",1610612745,"HOU",1,0,1,10.7,2,1,1,1,0,0,0,2,1,0,0,1,0.5,0,0,0,0,"12/16/2014"
203481,"Jeff Withey",1610612740,"NOP",1,1,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202379,"Jeremy Evans",1610612762,"UTA",1,0,1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203087,"Jeremy Lamb",1610612760,"OKC",1,1,0,15.4,3,1,1,1,0,0,0,2,0.667,2,0.667,0,0,0,0,0,0,"12/16/2014"
202366,"Jerome Jordan",1610612751,"BKN",1,0,1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202690,"Jimmer Fredette",1610612740,"NOP",1,1,0,12.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
204060,"Joe Ingles",1610612762,"UTA",1,0,1,12.3,3,0,0,0,0,0,0,0,0,2,0.667,1,0.333,0,0,0,0,"12/16/2014"
2207,"Joe Johnson",1610612751,"BKN",1,0,1,37.2,8,1,2,0.5,0,0,0,2,0.25,2,0.25,2,0.25,1,0.125,0,0,"12/16/2014"
202322,"John Wall",1610612764,"WAS",1,1,0,38.4,9,2,4,0.5,0,0,0,4,0.444,2,0.222,1,0.111,2,0.222,0,0,"12/16/2014"
202720,"Jon Leuer",1610612763,"MEM",1,1,0,19.3,2,0,1,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,"12/16/2014"
101181,"Jose Calderon",1610612752,"NYK",1,0,1,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
201950,"Jrue Holiday",1610612740,"NOP",1,1,0,31.9,12,1,5,0.2,0,0,0,2,0.167,4,0.333,1,0.083,2,0.167,0,0,"12/16/2014"
203120,"Justin Hamilton",1610612750,"MIN",1,1,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
2570,"Kendrick Perkins",1610612739,"CLE",1,1,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
201142,"Kevin Durant",1610612760,"OKC",1,1,0,35.3,8,2,4,0.5,0,0,0,5,0.625,3,0.375,0,0,1,0.125,0,0,"12/16/2014"
708,"Kevin Garnett",1610612750,"MIN",1,0,1,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202338,"Kevin Seraphin",1610612764,"WAS",1,1,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202691,"Klay Thompson",1610612744,"GSW",1,0,1,40.3,5,1,5,0.2,0,0,0,2,0.4,0,0,0,0,0,0,0,0,"12/16/2014"
201585,"Kosta Koufos",1610612763,"MEM",1,1,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
2743,"Kris Humphries",1610612764,"WAS",1,1,0,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202337,"Luke Babbitt",1610612740,"NOP",1,1,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
2736,"Luol Deng",1610612748,"MIA",1,1,0,40.7,7,0,1,0,1,2,0.5,1,0.143,3,0.429,1,0.143,1,0.143,1,0.143,"12/16/2014"
201188,"Marc Gasol",1610612763,"MEM",1,1,0,34.6,3,1,2,0.5,0,0,0,2,0.667,1,0.333,0,0,0,0,0,0,"12/16/2014"
101162,"Marcin Gortat",1610612764,"WAS",1,1,0,28.2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"12/16/2014"
201596,"Mario Chalmers",1610612748,"MIA",1,1,0,31.2,11,2,2,1,2,2,1,6,0.545,4,0.364,2,0.182,2,0.182,1,0.091,"12/16/2014"
201578,"Marreese Speights",1610612744,"GSW",1,0,1,25.8,2,1,1,1,0,0,0,2,1,1,0.5,0,0,0,0,0,0,"12/16/2014"
203486,"Mason Plumlee",1610612751,"BKN",1,0,1,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
201144,"Mike Conley",1610612763,"MEM",1,1,0,32.2,9,3,6,0.5,0,0,0,7,0.778,0,0,1,0.111,1,0.111,0,0,"12/16/2014"
203141,"Mirza Teletovic",1610612751,"BKN",1,0,1,11.4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,"12/16/2014"
2590,"Mo Williams",1610612766,"CHA",1,0,1,14.4,5,1,2,0.5,0,0,0,2,0.4,3,0.6,0,0,0,0,0,0,"12/16/2014"
101145,"Monta Ellis",1610612742,"DAL",1,1,0,32,9,2,5,0.4,2,2,1,6,0.667,1,0.111,2,0.222,0,0,1,0.111,"12/16/2014"
2403,"Nene",1610612764,"WAS",1,1,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
2555,"Nick Collison",1610612760,"OKC",1,1,0,12.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"12/16/2014"
203917,"Nik Stauskas",1610612758,"SAC",1,0,1,15.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202708,"Norris Cole",1610612740,"NOP",1,1,0,31,5,1,1,1,0,0,0,2,0.4,4,0.8,0,0,0,0,0,0,"12/16/2014"
201600,"Omer Asik",1610612740,"NOP",1,1,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203490,"Otto Porter Jr.",1610612764,"WAS",1,1,0,22.6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"12/16/2014"
203143,"Pablo Prigioni",1610612745,"HOU",1,0,1,21.5,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,"12/16/2014"
203103,"Perry Jones III",1610612760,"OKC",1,1,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203112,"Quincy Acy",1610612752,"NYK",1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
201196,"Ramon Sessions",1610612764,"WAS",1,0,1,22.4,5,1,3,0.333,0,0,0,2,0.4,0,0,2,0.4,0,0,0,0,"12/16/2014"
2446,"Rasual Butler",1610612764,"WAS",1,1,0,27.7,4,1,3,0.333,1,2,0.5,3,0.75,0,0,0,0,0,0,1,0.25,"12/16/2014"
2501,"Reggie Evans",1610612758,"SAC",1,0,1,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
202704,"Reggie Jackson",1610612765,"DET",1,1,0,20,6,3,4,0.75,0,0,0,8,1.333,2,0.333,0,0,0,0,0,0,"12/16/2014"
2210,"Richard Jefferson",1610612742,"DAL",1,1,0,19.5,3,0,1,0,0,0,0,0,0,1,0.333,0,0,1,0.333,0,0,"12/16/2014"
203133,"Robbie Hummel",1610612750,"MIN",1,0,1,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/16/2014"
203918,"Rodney Hood",1610612762,"UTA",1,0,1,11.6,2,1,2,0.5,0,0,0,2,1,0,0,0,0,0,0,0,0,"12/16/2014"
200752,"Rudy Gay",1610612758,"SAC",1,0,1,35.2,8,2,3,0.667,2,2,1,7,0.875,3,0.375,1,0.125,0,0,1,0.125,"12/16/2014"
