"typeSeason","slugSeason","idGame","dateGame","slugMatchup","slugTeamWinner","slugTeamLoser","numberGameDay"
"Regular Season","2011-12",21100101,2012-01-06,"CHA vs. ATL","ATL","CHA",4
"Regular Season","2011-12",21100102,2012-01-06,"IND @ BOS","IND","BOS",5
"Regular Season","2011-12",21100103,2012-01-06,"CHI @ ORL","CHI","ORL",6
"Regular Season","2011-12",21100104,2012-01-06,"DEN @ NOH","DEN","NOH",7
"Regular Season","2011-12",21100105,2012-01-06,"HOU @ OKC","OKC","HOU",8
"Regular Season","2011-12",21100106,2012-01-06,"CLE @ MIN","CLE","MIN",9
"Regular Season","2011-12",21100107,2012-01-06,"UTA vs. MEM","UTA","MEM",10
"Regular Season","2011-12",21100108,2012-01-06,"POR @ PHX","PHX","POR",11
"Regular Season","2011-12",21100109,2012-01-06,"LAL vs. GSW","LAL","GSW",12
"Regular Season","2011-12",21100110,2012-01-07,"CHI @ ATL","ATL","CHI",1
"Regular Season","2011-12",21100111,2012-01-07,"CHA @ IND","IND","CHA",2
"Regular Season","2011-12",21100112,2012-01-07,"NJN vs. MIA","MIA","NJN",3
"Regular Season","2011-12",21100113,2012-01-07,"DET vs. NYK","NYK","DET",4
"Regular Season","2011-12",21100114,2012-01-07,"TOR @ PHI","PHI","TOR",5
"Regular Season","2011-12",21100115,2012-01-07,"HOU vs. OKC","OKC","HOU",6
"Regular Season","2011-12",21100116,2012-01-07,"DEN @ SAS","SAS","DEN",7
"Regular Season","2011-12",21100117,2012-01-07,"DAL vs. NOH","DAL","NOH",8
"Regular Season","2011-12",21100118,2012-01-07,"MIL @ LAC","LAC","MIL",9
"Regular Season","2011-12",21100119,2012-01-07,"GSW vs. UTA","UTA","GSW",10
"Regular Season","2011-12",21100120,2012-01-08,"MIN @ WAS","MIN","WAS",1
"Regular Season","2011-12",21100121,2012-01-08,"ORL @ SAC","ORL","SAC",2
"Regular Season","2011-12",21100122,2012-01-08,"SAS @ OKC","OKC","SAS",3
"Regular Season","2011-12",21100123,2012-01-08,"MIL @ PHX","PHX","MIL",4
"Regular Season","2011-12",21100124,2012-01-08,"POR vs. CLE","POR","CLE",5
"Regular Season","2011-12",21100125,2012-01-08,"MEM @ LAL","LAL","MEM",6
"Regular Season","2011-12",21100126,2012-01-09,"TOR vs. MIN","TOR","MIN",1
"Regular Season","2011-12",21100127,2012-01-09,"IND @ PHI","PHI","IND",2
"Regular Season","2011-12",21100128,2012-01-09,"NJN vs. ATL","ATL","NJN",3
"Regular Season","2011-12",21100129,2012-01-09,"CHA @ NYK","NYK","CHA",4
"Regular Season","2011-12",21100130,2012-01-09,"CHI vs. DET","CHI","DET",5
"Regular Season","2011-12",21100131,2012-01-09,"NOH @ DEN","NOH","DEN",6
"Regular Season","2011-12",21100132,2012-01-10,"PHI vs. SAC","PHI","SAC",1
"Regular Season","2011-12",21100133,2012-01-10,"TOR @ WAS","WAS","TOR",2
"Regular Season","2011-12",21100134,2012-01-10,"CHA vs. HOU","HOU","CHA",3
"Regular Season","2011-12",21100135,2012-01-10,"DAL @ DET","DAL","DET",4
"Regular Season","2011-12",21100136,2012-01-10,"SAS @ MIL","MIL","SAS",5
"Regular Season","2011-12",21100137,2012-01-10,"OKC @ MEM","OKC","MEM",6
"Regular Season","2011-12",21100138,2012-01-10,"CHI @ MIN","CHI","MIN",7
"Regular Season","2011-12",21100139,2012-01-10,"UTA vs. CLE","UTA","CLE",8
"Regular Season","2011-12",21100140,2012-01-10,"POR vs. LAC","POR","LAC",9
"Regular Season","2011-12",21100141,2012-01-10,"PHX @ LAL","LAL","PHX",10
"Regular Season","2011-12",21100142,2012-01-10,"MIA @ GSW","GSW","MIA",11
"Regular Season","2011-12",21100143,2012-01-11,"TOR vs. SAC","SAC","TOR",1
"Regular Season","2011-12",21100144,2012-01-11,"IND vs. ATL","IND","ATL",2
"Regular Season","2011-12",21100145,2012-01-11,"NYK vs. PHI","NYK","PHI",3
"Regular Season","2011-12",21100146,2012-01-11,"DAL @ BOS","DAL","BOS",4
"Regular Season","2011-12",21100147,2012-01-11,"WAS @ CHI","CHI","WAS",5
"Regular Season","2011-12",21100148,2012-01-11,"OKC @ NOH","OKC","NOH",6
"Regular Season","2011-12",21100149,2012-01-11,"HOU @ SAS","SAS","HOU",7
"Regular Season","2011-12",21100150,2012-01-11,"NJN @ DEN","DEN","NJN",8
"Regular Season","2011-12",21100151,2012-01-11,"UTA vs. LAL","LAL","UTA",9
"Regular Season","2011-12",21100152,2012-01-11,"ORL @ POR","ORL","POR",10
"Regular Season","2011-12",21100153,2012-01-11,"LAC vs. MIA","LAC","MIA",11
"Regular Season","2011-12",21100154,2012-01-12,"ATL vs. CHA","ATL","CHA",1
"Regular Season","2011-12",21100155,2012-01-12,"MIL vs. DET","MIL","DET",2
"Regular Season","2011-12",21100156,2012-01-12,"MEM vs. NYK","MEM","NYK",3
"Regular Season","2011-12",21100157,2012-01-12,"CLE @ PHX","CLE","PHX",4
"Regular Season","2011-12",21100158,2012-01-12,"GSW vs. ORL","ORL","GSW",5
"Regular Season","2011-12",21100159,2012-01-13,"TOR vs. IND","IND","TOR",1
"Regular Season","2011-12",21100160,2012-01-13,"PHI vs. WAS","PHI","WAS",2
"Regular Season","2011-12",21100161,2012-01-13,"CHA vs. DET","DET","CHA",3
"Regular Season","2011-12",21100162,2012-01-13,"BOS vs. CHI","CHI","BOS",4
"Regular Season","2011-12",21100163,2012-01-13,"NOH vs. MIN","MIN","NOH",5
"Regular Season","2011-12",21100164,2012-01-13,"HOU vs. SAC","HOU","SAC",6
"Regular Season","2011-12",21100165,2012-01-13,"MIL @ DAL","DAL","MIL",7
"Regular Season","2011-12",21100166,2012-01-13,"SAS vs. POR","SAS","POR",8
"Regular Season","2011-12",21100167,2012-01-13,"PHX vs. NJN","NJN","PHX",9
"Regular Season","2011-12",21100168,2012-01-13,"MIA @ DEN","DEN","MIA",10
"Regular Season","2011-12",21100169,2012-01-13,"CLE @ LAL","LAL","CLE",11
"Regular Season","2011-12",21100170,2012-01-14,"PHI @ WAS","PHI","WAS",1
"Regular Season","2011-12",21100171,2012-01-14,"GSW @ CHA","CHA","GSW",2
"Regular Season","2011-12",21100172,2012-01-14,"ATL vs. MIN","ATL","MIN",3
"Regular Season","2011-12",21100173,2012-01-14,"BOS @ IND","IND","BOS",4
"Regular Season","2011-12",21100174,2012-01-14,"TOR @ CHI","CHI","TOR",5
"Regular Season","2011-12",21100175,2012-01-14,"MEM vs. NOH","MEM","NOH",6
"Regular Season","2011-12",21100176,2012-01-14,"HOU vs. POR","HOU","POR",7
"Regular Season","2011-12",21100177,2012-01-14,"OKC vs. NYK","OKC","NYK",8
"Regular Season","2011-12",21100178,2012-01-14,"SAC @ DAL","DAL","SAC",9
"Regular Season","2011-12",21100179,2012-01-14,"NJN @ UTA","UTA","NJN",10
"Regular Season","2011-12",21100180,2012-01-14,"LAC vs. LAL","LAC","LAL",11
"Regular Season","2011-12",21100181,2012-01-15,"GSW @ DET","GSW","DET",1
"Regular Season","2011-12",21100182,2012-01-15,"DEN vs. UTA","UTA","DEN",2
"Regular Season","2011-12",21100183,2012-01-15,"SAS vs. PHX","SAS","PHX",3
"Regular Season","2011-12",21100184,2012-01-16,"NYK vs. ORL","ORL","NYK",1
"Regular Season","2011-12",21100185,2012-01-16,"MEM vs. CHI","MEM","CHI",2
"Regular Season","2011-12",21100186,2012-01-16,"PHI vs. MIL","PHI","MIL",3
"Regular Season","2011-12",21100187,2012-01-16,"WAS vs. HOU","HOU","WAS",4
"Regular Season","2011-12",21100188,2012-01-16,"CLE @ CHA","CLE","CHA",5
"Regular Season","2011-12",21100189,2012-01-16,"TOR @ ATL","ATL","TOR",6
"Regular Season","2011-12",21100190,2012-01-16,"POR @ NOH","POR","NOH",7
"Regular Season","2011-12",21100191,2012-01-16,"NJN @ LAC","LAC","NJN",8
"Regular Season","2011-12",21100192,2012-01-16,"BOS vs. OKC","OKC","BOS",9
"Regular Season","2011-12",21100193,2012-01-16,"SAC @ MIN","MIN","SAC",10
"Regular Season","2011-12",21100194,2012-01-16,"LAL vs. DAL","LAL","DAL",11
"Regular Season","2011-12",21100195,2012-01-17,"CHA @ ORL","ORL","CHA",1
"Regular Season","2011-12",21100196,2012-01-17,"GSW @ CLE","GSW","CLE",2
"Regular Season","2011-12",21100197,2012-01-17,"MIA vs. SAS","MIA","SAS",3
"Regular Season","2011-12",21100198,2012-01-17,"PHX @ CHI","CHI","PHX",4
"Regular Season","2011-12",21100199,2012-01-17,"MIL vs. DEN","DEN","MIL",5
"Regular Season","2011-12",21100200,2012-01-17,"DET @ HOU","HOU","DET",6
"Regular Season","2011-12",21100201,2012-01-17,"UTA vs. LAC","UTA","LAC",7
"Regular Season","2011-12",21100202,2012-01-18,"DEN @ PHI","DEN","PHI",1
"Regular Season","2011-12",21100203,2012-01-18,"OKC @ WAS","WAS","OKC",2
"Regular Season","2011-12",21100204,2012-01-18,"ORL vs. SAS","SAS","ORL",3
"Regular Season","2011-12",21100205,2012-01-18,"TOR @ BOS","BOS","TOR",4
"Regular Season","2011-12",21100206,2012-01-18,"GSW @ NJN","NJN","GSW",5
"Regular Season","2011-12",21100207,2012-01-18,"NYK vs. PHX","PHX","NYK",6
"Regular Season","2011-12",21100208,2012-01-18,"POR @ ATL","ATL","POR",7
"Regular Season","2011-12",21100209,2012-01-18,"NOH vs. MEM","MEM","NOH",8
"Regular Season","2011-12",21100210,2012-01-18,"MIN vs. DET","MIN","DET",9
"Regular Season","2011-12",21100211,2012-01-18,"SAC vs. IND","SAC","IND",10
"Regular Season","2011-12",21100212,2012-01-18,"LAC vs. DAL","LAC","DAL",11
"Regular Season","2011-12",21100213,2012-01-19,"LAL @ MIA","MIA","LAL",1
"Regular Season","2011-12",21100214,2012-01-19,"HOU vs. NOH","HOU","NOH",2
"Regular Season","2011-12",21100215,2012-01-19,"DAL @ UTA","DAL","UTA",3
"Regular Season","2011-12",21100216,2012-01-20,"TOR vs. POR","POR","TOR",1
"Regular Season","2011-12",21100217,2012-01-20,"PHI vs. ATL","PHI","ATL",2
"Regular Season","2011-12",21100218,2012-01-20,"DEN @ WAS","DEN","WAS",3
"Regular Season","2011-12",21100219,2012-01-20,"PHX @ BOS","PHX","BOS",4
"Regular Season","2011-12",21100220,2012-01-20,"MIL @ NYK","MIL","NYK",5
"Regular Season","2011-12",21100221,2012-01-20,"DET vs. MEM","MEM","DET",6
"Regular Season","2011-12",21100222,2012-01-20,"CLE vs. CHI","CHI","CLE",7
"Regular Season","2011-12",21100223,2012-01-20,"ORL vs. LAL","ORL","LAL",8
"Regular Season","2011-12",21100224,2012-01-20,"SAS vs. SAC","SAC","SAS",9
"Regular Season","2011-12",21100225,2012-01-20,"LAC vs. MIN","MIN","LAC",10
"Regular Season","2011-12",21100226,2012-01-20,"GSW vs. IND","IND","GSW",11
"Regular Season","2011-12",21100227,2012-01-21,"CLE @ ATL","ATL","CLE",1
"Regular Season","2011-12",21100228,2012-01-21,"NYK vs. DEN","DEN","NYK",2
"Regular Season","2011-12",21100229,2012-01-21,"MIA vs. PHI","MIA","PHI",3
"Regular Season","2011-12",21100230,2012-01-21,"DET vs. POR","DET","POR",4
"Regular Season","2011-12",21100231,2012-01-21,"NJN vs. OKC","OKC","NJN",5
"Regular Season","2011-12",21100232,2012-01-21,"CHA @ CHI","CHI","CHA",6
"Regular Season","2011-12",21100233,2012-01-21,"MEM vs. SAC","MEM","SAC",7
"Regular Season","2011-12",21100234,2012-01-21,"DAL @ NOH","DAL","NOH",8
"Regular Season","2011-12",21100235,2012-01-21,"HOU vs. SAS","HOU","SAS",9
"Regular Season","2011-12",21100236,2012-01-21,"MIN @ UTA","UTA","MIN",10
"Regular Season","2011-12",21100237,2012-01-22,"BOS @ WAS","BOS","WAS",1
"Regular Season","2011-12",21100238,2012-01-22,"LAC vs. TOR","LAC","TOR",2
"Regular Season","2011-12",21100239,2012-01-22,"CHA @ NJN","NJN","CHA",3
"Regular Season","2011-12",21100240,2012-01-22,"MIL @ MIA","MIL","MIA",4
"Regular Season","2011-12",21100241,2012-01-22,"LAL vs. IND","IND","LAL",5
"Regular Season","2011-12",21100242,2012-01-23,"WAS @ PHI","PHI","WAS",1
"Regular Season","2011-12",21100243,2012-01-23,"ORL @ BOS","BOS","ORL",2
"Regular Season","2011-12",21100244,2012-01-23,"CHI vs. NJN","CHI","NJN",3
"Regular Season","2011-12",21100245,2012-01-23,"ATL @ MIL","ATL","MIL",4
"Regular Season","2011-12",21100246,2012-01-23,"SAS @ NOH","SAS","NOH",5
"Regular Season","2011-12",21100247,2012-01-23,"DET @ OKC","OKC","DET",6
"Regular Season","2011-12",21100248,2012-01-23,"MIN vs. HOU","HOU","MIN",7
"Regular Season","2011-12",21100249,2012-01-23,"PHX @ DAL","DAL","PHX",8
"Regular Season","2011-12",21100250,2012-01-23,"SAC @ POR","POR","SAC",9
"Regular Season","2011-12",21100251,2012-01-23,"MEM @ GSW","MEM","GSW",10
"Regular Season","2011-12",21100252,2012-01-24,"CHA vs. NYK","NYK","CHA",1
"Regular Season","2011-12",21100253,2012-01-24,"IND vs. ORL","ORL","IND",2
"Regular Season","2011-12",21100254,2012-01-24,"CLE @ MIA","MIA","CLE",3
"Regular Season","2011-12",21100255,2012-01-24,"PHX vs. TOR","TOR","PHX",4
"Regular Season","2011-12",21100256,2012-01-24,"MEM @ POR","POR","MEM",5
"Regular Season","2011-12",21100257,2012-01-25,"NJN @ PHI","NJN","PHI",1
"Regular Season","2011-12",21100258,2012-01-25,"WAS vs. CHA","WAS","CHA",2
"Regular Season","2011-12",21100259,2012-01-25,"NYK @ CLE","CLE","NYK",3
"Regular Season","2011-12",21100260,2012-01-25,"DET vs. MIA","MIA","DET",4
"Regular Season","2011-12",21100261,2012-01-25,"CHI vs. IND","IND","CHI",5
"Regular Season","2011-12",21100262,2012-01-25,"MIL @ HOU","MIL","HOU",6
"Regular Season","2011-12",21100263,2012-01-25,"OKC vs. NOH","OKC","NOH",7
"Regular Season","2011-12",21100264,2012-01-25,"MIN @ DAL","MIN","DAL",8
"Regular Season","2011-12",21100265,2012-01-25,"ATL @ SAS","SAS","ATL",9
"Regular Season","2011-12",21100266,2012-01-25,"TOR @ UTA","TOR","UTA",10
"Regular Season","2011-12",21100267,2012-01-25,"DEN @ SAC","DEN","SAC",11
"Regular Season","2011-12",21100268,2012-01-25,"LAC @ LAL","LAL","LAC",12
"Regular Season","2011-12",21100269,2012-01-25,"POR @ GSW","GSW","POR",13
"Regular Season","2011-12",21100270,2012-01-26,"BOS @ ORL","BOS","ORL",1
"Regular Season","2011-12",21100271,2012-01-26,"MEM @ LAC","LAC","MEM",2
"Regular Season","2011-12",21100272,2012-01-27,"PHI vs. CHA","PHI","CHA",1
"Regular Season","2011-12",21100273,2012-01-27,"BOS vs. IND","BOS","IND",2
"Regular Season","2011-12",21100274,2012-01-27,"ATL @ DET","ATL","DET",3
"Regular Season","2011-12",21100275,2012-01-27,"NJN @ CLE","NJN","CLE",4
"Regular Season","2011-12",21100276,2012-01-27,"MIA vs. NYK","MIA","NYK",5
"Regular Season","2011-12",21100277,2012-01-27,"CHI vs. MIL","CHI","MIL",6
"Regular Season","2011-12",21100278,2012-01-27,"NOH vs. ORL","NOH","ORL",7
"Regular Season","2011-12",21100279,2012-01-27,"HOU vs. WAS","HOU","WAS",8
"Regular Season","2011-12",21100280,2012-01-27,"MIN vs. SAS","MIN","SAS",9
"Regular Season","2011-12",21100281,2012-01-27,"DAL vs. UTA","DAL","UTA",10
"Regular Season","2011-12",21100282,2012-01-27,"DEN vs. TOR","DEN","TOR",11
"Regular Season","2011-12",21100283,2012-01-27,"POR vs. PHX","POR","PHX",12
"Regular Season","2011-12",21100284,2012-01-27,"OKC @ GSW","OKC","GSW",13
"Regular Season","2011-12",21100285,2012-01-28,"PHI vs. DET","PHI","DET",1
"Regular Season","2011-12",21100286,2012-01-28,"CHA vs. WAS","WAS","CHA",2
"Regular Season","2011-12",21100287,2012-01-28,"NYK @ HOU","HOU","NYK",3
"Regular Season","2011-12",21100288,2012-01-28,"MIL vs. LAL","MIL","LAL",4
"Regular Season","2011-12",21100289,2012-01-28,"SAC @ UTA","UTA","SAC",5
"Regular Season","2011-12",21100290,2012-01-28,"MEM @ PHX","PHX","MEM",6
"Regular Season","2011-12",21100291,2012-01-29,"CHI @ MIA","MIA","CHI",1
"Regular Season","2011-12",21100292,2012-01-29,"CLE @ BOS","CLE","BOS",2
"Regular Season","2011-12",21100293,2012-01-29,"TOR @ NJN","TOR","NJN",3
"Regular Season","2011-12",21100294,2012-01-29,"ORL vs. IND","IND","ORL",4
"Regular Season","2011-12",21100295,2012-01-29,"SAS @ DAL","DAL","SAS",5
"Regular Season","2011-12",21100296,2012-01-29,"ATL @ NOH","ATL","NOH",6
"Regular Season","2011-12",21100297,2012-01-29,"MIN vs. LAL","LAL","MIN",7
"Regular Season","2011-12",21100298,2012-01-29,"LAC @ DEN","LAC","DEN",8
"Regular Season","2011-12",21100299,2012-01-30,"PHI vs. ORL","PHI","ORL",1
"Regular Season","2011-12",21100300,2012-01-30,"WAS vs. CHI","CHI","WAS",2
"Regular Season","2011-12",21100301,2012-01-30,"MIA vs. NOH","MIA","NOH",3
"Regular Season","2011-12",21100302,2012-01-30,"MIL vs. DET","MIL","DET",4
"Regular Season","2011-12",21100303,2012-01-30,"SAS @ MEM","SAS","MEM",5
"Regular Season","2011-12",21100304,2012-01-30,"MIN @ HOU","MIN","HOU",6
"Regular Season","2011-12",21100305,2012-01-30,"POR @ UTA","UTA","POR",7
"Regular Season","2011-12",21100306,2012-01-30,"DAL @ PHX","DAL","PHX",8
"Regular Season","2011-12",21100307,2012-01-30,"LAC vs. OKC","LAC","OKC",9
"Regular Season","2011-12",21100308,2012-01-31,"ATL @ TOR","ATL","TOR",1
"Regular Season","2011-12",21100309,2012-01-31,"BOS @ CLE","BOS","CLE",2
"Regular Season","2011-12",21100310,2012-01-31,"NJN @ IND","IND","NJN",3
"Regular Season","2011-12",21100311,2012-01-31,"DET @ NYK","NYK","DET",4
"Regular Season","2011-12",21100312,2012-01-31,"DEN @ MEM","MEM","DEN",5
"Regular Season","2011-12",21100313,2012-01-31,"LAL vs. CHA","LAL","CHA",6
"Regular Season","2011-12",21100314,2012-01-31,"SAC @ GSW","GSW","SAC",7
"Regular Season","2011-12",21100315,2012-02-01,"CHI @ PHI","PHI","CHI",1
"Regular Season","2011-12",21100316,2012-02-01,"WAS @ ORL","ORL","WAS",2
"Regular Season","2011-12",21100317,2012-02-01,"BOS vs. TOR","BOS","TOR",3
"Regular Season","2011-12",21100318,2012-02-01,"NJN vs. DET","NJN","DET",4
"Regular Season","2011-12",21100319,2012-02-01,"MIL vs. MIA","MIL","MIA",5
"Regular Season","2011-12",21100320,2012-02-01,"PHX @ NOH","PHX","NOH",6
"Regular Season","2011-12",21100321,2012-02-01,"DAL vs. OKC","OKC","DAL",7
"Regular Season","2011-12",21100322,2012-02-01,"MIN vs. IND","IND","MIN",8
