"typeSeason","slugSeason","idGame","dateGame","slugMatchup","slugTeamWinner","slugTeamLoser","numberGameDay"
"Regular Season","2018-19",21800042,2018-10-22,"MIL vs. NYK","MIL","NYK",3
"Regular Season","2018-19",21800043,2018-10-22,"IND @ MIN","MIN","IND",4
"Regular Season","2018-19",21800044,2018-10-22,"DAL vs. CHI","DAL","CHI",5
"Regular Season","2018-19",21800045,2018-10-22,"MEM @ UTA","MEM","UTA",6
"Regular Season","2018-19",21800046,2018-10-22,"POR vs. WAS","WAS","POR",7
"Regular Season","2018-19",21800047,2018-10-22,"PHX @ GSW","GSW","PHX",8
"Regular Season","2018-19",21800048,2018-10-22,"SAS @ LAL","SAS","LAL",9
"Regular Season","2018-19",21800049,2018-10-23,"PHI @ DET","DET","PHI",1
"Regular Season","2018-19",21800050,2018-10-23,"NOP vs. LAC","NOP","LAC",2
"Regular Season","2018-19",21800051,2018-10-23,"SAC @ DEN","DEN","SAC",3
"Regular Season","2018-19",21800052,2018-10-24,"DAL @ ATL","ATL","DAL",1
"Regular Season","2018-19",21800053,2018-10-24,"CLE vs. BKN","BKN","CLE",2
"Regular Season","2018-19",21800054,2018-10-24,"NYK @ MIA","MIA","NYK",3
"Regular Season","2018-19",21800055,2018-10-24,"MIN @ TOR","TOR","MIN",4
"Regular Season","2018-19",21800056,2018-10-24,"CHI vs. CHA","CHI","CHA",5
"Regular Season","2018-19",21800057,2018-10-24,"UTA @ HOU","UTA","HOU",6
"Regular Season","2018-19",21800058,2018-10-24,"SAS vs. IND","IND","SAS",7
"Regular Season","2018-19",21800059,2018-10-24,"PHI @ MIL","MIL","PHI",8
"Regular Season","2018-19",21800060,2018-10-24,"PHX vs. LAL","LAL","PHX",9
"Regular Season","2018-19",21800061,2018-10-24,"MEM @ SAC","SAC","MEM",10
"Regular Season","2018-19",21800062,2018-10-24,"GSW vs. WAS","GSW","WAS",11
"Regular Season","2018-19",21800063,2018-10-25,"CLE @ DET","DET","CLE",1
"Regular Season","2018-19",21800064,2018-10-25,"ORL vs. POR","POR","ORL",2
"Regular Season","2018-19",21800065,2018-10-25,"OKC vs. BOS","BOS","OKC",3
"Regular Season","2018-19",21800066,2018-10-25,"DEN @ LAL","LAL","DEN",4
"Regular Season","2018-19",21800067,2018-10-26,"CHI @ CHA","CHA","CHI",1
"Regular Season","2018-19",21800068,2018-10-26,"NYK vs. GSW","GSW","NYK",2
"Regular Season","2018-19",21800069,2018-10-26,"TOR vs. DAL","TOR","DAL",3
"Regular Season","2018-19",21800070,2018-10-26,"HOU vs. LAC","LAC","HOU",4
"Regular Season","2018-19",21800071,2018-10-26,"MIL @ MIN","MIL","MIN",5
"Regular Season","2018-19",21800072,2018-10-26,"BKN @ NOP","NOP","BKN",6
"Regular Season","2018-19",21800073,2018-10-26,"SAC vs. WAS","SAC","WAS",7
"Regular Season","2018-19",21800074,2018-10-27,"BOS @ DET","BOS","DET",1
"Regular Season","2018-19",21800075,2018-10-27,"NOP vs. UTA","UTA","NOP",2
"Regular Season","2018-19",21800076,2018-10-27,"ATL vs. CHI","CHI","ATL",3
"Regular Season","2018-19",21800077,2018-10-27,"IND @ CLE","IND","CLE",4
"Regular Season","2018-19",21800078,2018-10-27,"CHA @ PHI","PHI","CHA",5
"Regular Season","2018-19",21800079,2018-10-27,"POR @ MIA","MIA","POR",6
"Regular Season","2018-19",21800080,2018-10-27,"MEM vs. PHX","MEM","PHX",7
"Regular Season","2018-19",21800081,2018-10-27,"ORL @ MIL","MIL","ORL",8
"Regular Season","2018-19",21800082,2018-10-27,"SAS vs. LAL","SAS","LAL",9
"Regular Season","2018-19",21800083,2018-10-28,"GSW @ BKN","GSW","BKN",1
"Regular Season","2018-19",21800084,2018-10-28,"DAL vs. UTA","UTA","DAL",2
"Regular Season","2018-19",21800085,2018-10-28,"OKC vs. PHX","OKC","PHX",3
"Regular Season","2018-19",21800086,2018-10-28,"LAC vs. WAS","LAC","WAS",4
"Regular Season","2018-19",21800087,2018-10-29,"IND vs. POR","POR","IND",1
"Regular Season","2018-19",21800088,2018-10-29,"PHI vs. ATL","PHI","ATL",2
"Regular Season","2018-19",21800089,2018-10-29,"SAC @ MIA","SAC","MIA",3
"Regular Season","2018-19",21800090,2018-10-29,"BKN @ NYK","NYK","BKN",4
"Regular Season","2018-19",21800091,2018-10-29,"CHI vs. GSW","GSW","CHI",5
"Regular Season","2018-19",21800092,2018-10-29,"TOR @ MIL","MIL","TOR",6
"Regular Season","2018-19",21800093,2018-10-29,"LAL @ MIN","MIN","LAL",7
"Regular Season","2018-19",21800094,2018-10-29,"DAL @ SAS","SAS","DAL",8
"Regular Season","2018-19",21800095,2018-10-29,"DEN vs. NOP","DEN","NOP",9
"Regular Season","2018-19",21800096,2018-10-30,"CHA vs. MIA","CHA","MIA",1
"Regular Season","2018-19",21800097,2018-10-30,"ATL @ CLE","CLE","ATL",2
"Regular Season","2018-19",21800098,2018-10-30,"SAC @ ORL","SAC","ORL",3
"Regular Season","2018-19",21800099,2018-10-30,"BOS vs. DET","BOS","DET",4
"Regular Season","2018-19",21800100,2018-10-30,"TOR vs. PHI","TOR","PHI",5
"Regular Season","2018-19",21800101,2018-10-30,"HOU vs. POR","POR","HOU",6
"Regular Season","2018-19",21800102,2018-10-30,"MEM vs. WAS","MEM","WAS",7
"Regular Season","2018-19",21800103,2018-10-30,"LAC @ OKC","OKC","LAC",8
"Regular Season","2018-19",21800104,2018-10-31,"DET @ BKN","BKN","DET",1
"Regular Season","2018-19",21800105,2018-10-31,"IND @ NYK","IND","NYK",2
"Regular Season","2018-19",21800106,2018-10-31,"DEN @ CHI","DEN","CHI",3
"Regular Season","2018-19",21800107,2018-10-31,"UTA @ MIN","MIN","UTA",4
"Regular Season","2018-19",21800108,2018-10-31,"GSW vs. NOP","GSW","NOP",5
"Regular Season","2018-19",21800109,2018-10-31,"DAL @ LAL","LAL","DAL",6
"Regular Season","2018-19",21800110,2018-10-31,"PHX vs. SAS","SAS","PHX",7
"Regular Season","2018-19",21800111,2018-11-01,"OKC @ CHA","OKC","CHA",1
"Regular Season","2018-19",21800112,2018-11-01,"CLE vs. DEN","DEN","CLE",2
"Regular Season","2018-19",21800113,2018-11-01,"PHI vs. LAC","PHI","LAC",3
"Regular Season","2018-19",21800114,2018-11-01,"SAC @ ATL","SAC","ATL",4
"Regular Season","2018-19",21800115,2018-11-01,"BOS vs. MIL","BOS","MIL",5
"Regular Season","2018-19",21800116,2018-11-01,"NOP @ POR","POR","NOP",6
"Regular Season","2018-19",21800117,2018-11-02,"LAC @ ORL","LAC","ORL",1
"Regular Season","2018-19",21800118,2018-11-02,"HOU @ BKN","HOU","BKN",2
"Regular Season","2018-19",21800119,2018-11-02,"OKC @ WAS","OKC","WAS",3
"Regular Season","2018-19",21800120,2018-11-02,"IND @ CHI","IND","CHI",4
"Regular Season","2018-19",21800121,2018-11-02,"DAL vs. NYK","NYK","DAL",5
"Regular Season","2018-19",21800122,2018-11-02,"UTA vs. MEM","MEM","UTA",6
"Regular Season","2018-19",21800123,2018-11-02,"PHX vs. TOR","TOR","PHX",7
"Regular Season","2018-19",21800124,2018-11-02,"MIN @ GSW","GSW","MIN",8
"Regular Season","2018-19",21800125,2018-11-03,"PHI vs. DET","PHI","DET",1
"Regular Season","2018-19",21800126,2018-11-03,"CLE @ CHA","CHA","CLE",2
"Regular Season","2018-19",21800127,2018-11-03,"BOS @ IND","IND","BOS",3
"Regular Season","2018-19",21800128,2018-11-03,"ATL vs. MIA","ATL","MIA",4
"Regular Season","2018-19",21800129,2018-11-03,"HOU @ CHI","HOU","CHI",5
"Regular Season","2018-19",21800130,2018-11-03,"NOP @ SAS","SAS","NOP",6
"Regular Season","2018-19",21800131,2018-11-03,"UTA @ DEN","DEN","UTA",7
"Regular Season","2018-19",21800132,2018-11-03,"POR vs. LAL","LAL","POR",8
"Regular Season","2018-19",21800133,2018-11-04,"MIL vs. SAC","MIL","SAC",1
"Regular Season","2018-19",21800134,2018-11-04,"PHI @ BKN","BKN","PHI",2
"Regular Season","2018-19",21800135,2018-11-04,"WAS vs. NYK","WAS","NYK",3
"Regular Season","2018-19",21800136,2018-11-04,"MEM @ PHX","PHX","MEM",4
"Regular Season","2018-19",21800137,2018-11-04,"ORL @ SAS","ORL","SAS",5
"Regular Season","2018-19",21800138,2018-11-04,"POR vs. MIN","POR","MIN",6
"Regular Season","2018-19",21800139,2018-11-04,"TOR @ LAL","TOR","LAL",7
"Regular Season","2018-19",21800140,2018-11-05,"MIA @ DET","MIA","DET",1
"Regular Season","2018-19",21800141,2018-11-05,"HOU @ IND","HOU","IND",2
"Regular Season","2018-19",21800142,2018-11-05,"ORL vs. CLE","ORL","CLE",3
"Regular Season","2018-19",21800143,2018-11-05,"NYK vs. CHI","CHI","NYK",4
"Regular Season","2018-19",21800144,2018-11-05,"OKC vs. NOP","OKC","NOP",5
"Regular Season","2018-19",21800145,2018-11-05,"DEN vs. BOS","DEN","BOS",6
"Regular Season","2018-19",21800146,2018-11-05,"TOR @ UTA","TOR","UTA",7
"Regular Season","2018-19",21800147,2018-11-05,"MEM @ GSW","GSW","MEM",8
"Regular Season","2018-19",21800148,2018-11-05,"LAC vs. MIN","LAC","MIN",9
"Regular Season","2018-19",21800149,2018-11-06,"ATL @ CHA","CHA","ATL",1
"Regular Season","2018-19",21800150,2018-11-06,"WAS @ DAL","DAL","WAS",2
"Regular Season","2018-19",21800151,2018-11-06,"BKN @ PHX","BKN","PHX",3
"Regular Season","2018-19",21800152,2018-11-06,"MIL @ POR","POR","MIL",4
"Regular Season","2018-19",21800153,2018-11-07,"CLE vs. OKC","OKC","CLE",1
"Regular Season","2018-19",21800154,2018-11-07,"ORL vs. DET","DET","ORL",2
"Regular Season","2018-19",21800155,2018-11-07,"ATL vs. NYK","NYK","ATL",3
"Regular Season","2018-19",21800156,2018-11-07,"MIA vs. SAS","MIA","SAS",4
"Regular Season","2018-19",21800157,2018-11-07,"IND vs. PHI","PHI","IND",5
"Regular Season","2018-19",21800158,2018-11-07,"MEM vs. DEN","MEM","DEN",6
"Regular Season","2018-19",21800159,2018-11-07,"NOP vs. CHI","NOP","CHI",7
"Regular Season","2018-19",21800160,2018-11-07,"UTA vs. DAL","UTA","DAL",8
"Regular Season","2018-19",21800161,2018-11-07,"SAC vs. TOR","TOR","SAC",9
"Regular Season","2018-19",21800162,2018-11-07,"LAL vs. MIN","LAL","MIN",10
"Regular Season","2018-19",21800163,2018-11-08,"OKC vs. HOU","OKC","HOU",1
"Regular Season","2018-19",21800164,2018-11-08,"BOS @ PHX","BOS","PHX",2
"Regular Season","2018-19",21800165,2018-11-08,"LAC @ POR","POR","LAC",3
"Regular Season","2018-19",21800166,2018-11-08,"MIL @ GSW","MIL","GSW",4
"Regular Season","2018-19",21800167,2018-11-09,"WAS @ ORL","ORL","WAS",1
"Regular Season","2018-19",21800168,2018-11-09,"CHA @ PHI","PHI","CHA",2
"Regular Season","2018-19",21800169,2018-11-09,"DET @ ATL","DET","ATL",3
"Regular Season","2018-19",21800170,2018-11-09,"MIA vs. IND","IND","MIA",4
"Regular Season","2018-19",21800171,2018-11-09,"DEN vs. BKN","BKN","DEN",5
"Regular Season","2018-19",21800172,2018-11-09,"UTA vs. BOS","UTA","BOS",6
"Regular Season","2018-19",21800173,2018-11-09,"SAC vs. MIN","SAC","MIN",7
"Regular Season","2018-19",21800174,2018-11-10,"NYK @ TOR","TOR","NYK",1
"Regular Season","2018-19",21800175,2018-11-10,"LAC vs. MIL","LAC","MIL",2
"Regular Season","2018-19",21800176,2018-11-10,"NOP vs. PHX","NOP","PHX",3
"Regular Season","2018-19",21800177,2018-11-10,"MIA vs. WAS","WAS","MIA",4
"Regular Season","2018-19",21800178,2018-11-10,"CHI vs. CLE","CHI","CLE",5
"Regular Season","2018-19",21800179,2018-11-10,"MEM vs. PHI","MEM","PHI",6
"Regular Season","2018-19",21800180,2018-11-10,"SAS vs. HOU","SAS","HOU",7
"Regular Season","2018-19",21800181,2018-11-10,"OKC @ DAL","DAL","OKC",8
"Regular Season","2018-19",21800182,2018-11-10,"GSW vs. BKN","GSW","BKN",9
"Regular Season","2018-19",21800183,2018-11-10,"SAC vs. LAL","LAL","SAC",10
"Regular Season","2018-19",21800184,2018-11-11,"CHA @ DET","CHA","DET",1
"Regular Season","2018-19",21800185,2018-11-11,"HOU vs. IND","HOU","IND",2
"Regular Season","2018-19",21800186,2018-11-11,"ORL @ NYK","ORL","NYK",3
"Regular Season","2018-19",21800187,2018-11-11,"DEN vs. MIL","MIL","DEN",4
"Regular Season","2018-19",21800188,2018-11-11,"POR vs. BOS","POR","BOS",5
"Regular Season","2018-19",21800189,2018-11-11,"LAL vs. ATL","LAL","ATL",6
"Regular Season","2018-19",21800190,2018-11-12,"WAS vs. ORL","WAS","ORL",1
"Regular Season","2018-19",21800191,2018-11-12,"MIA vs. PHI","PHI","MIA",2
"Regular Season","2018-19",21800192,2018-11-12,"NOP @ TOR","NOP","TOR",3
"Regular Season","2018-19",21800193,2018-11-12,"CHI vs. DAL","DAL","CHI",4
"Regular Season","2018-19",21800194,2018-11-12,"UTA @ MEM","UTA","MEM",5
"Regular Season","2018-19",21800195,2018-11-12,"MIN vs. BKN","MIN","BKN",6
"Regular Season","2018-19",21800196,2018-11-12,"OKC vs. PHX","OKC","PHX",7
"Regular Season","2018-19",21800197,2018-11-12,"SAC vs. SAS","SAC","SAS",8
"Regular Season","2018-19",21800198,2018-11-12,"GSW @ LAC","LAC","GSW",9
"Regular Season","2018-19",21800199,2018-11-13,"CLE vs. CHA","CLE","CHA",1
"Regular Season","2018-19",21800200,2018-11-13,"DEN vs. HOU","HOU","DEN",2
"Regular Season","2018-19",21800201,2018-11-13,"GSW vs. ATL","GSW","ATL",3
"Regular Season","2018-19",21800202,2018-11-14,"ORL vs. PHI","ORL","PHI",1
"Regular Season","2018-19",21800203,2018-11-14,"WAS vs. CLE","WAS","CLE",2
"Regular Season","2018-19",21800204,2018-11-14,"CHI @ BOS","BOS","CHI",3
"Regular Season","2018-19",21800205,2018-11-14,"MIA @ BKN","MIA","BKN",4
"Regular Season","2018-19",21800206,2018-11-14,"DET @ TOR","DET","TOR",5
"Regular Season","2018-19",21800207,2018-11-14,"MEM @ MIL","MEM","MIL",6
"Regular Season","2018-19",21800208,2018-11-14,"MIN vs. NOP","MIN","NOP",7
"Regular Season","2018-19",21800209,2018-11-14,"NYK @ OKC","OKC","NYK",8
"Regular Season","2018-19",21800210,2018-11-14,"DAL vs. UTA","DAL","UTA",9
"Regular Season","2018-19",21800211,2018-11-14,"SAS @ PHX","PHX","SAS",10
"Regular Season","2018-19",21800212,2018-11-14,"POR @ LAL","LAL","POR",11
"Regular Season","2018-19",21800213,2018-11-15,"GSW @ HOU","HOU","GSW",1
"Regular Season","2018-19",21800214,2018-11-15,"ATL @ DEN","DEN","ATL",2
"Regular Season","2018-19",21800215,2018-11-15,"LAC vs. SAS","LAC","SAS",3
"Regular Season","2018-19",21800216,2018-11-16,"BOS vs. TOR","BOS","TOR",1
"Regular Season","2018-19",21800217,2018-11-16,"IND vs. MIA","IND","MIA",2
"Regular Season","2018-19",21800218,2018-11-16,"PHI vs. UTA","PHI","UTA",3
"Regular Season","2018-19",21800219,2018-11-16,"BKN @ WAS","BKN","WAS",4
"Regular Season","2018-19",21800220,2018-11-16,"SAC @ MEM","MEM","SAC",5
"Regular Season","2018-19",21800221,2018-11-16,"MIN vs. POR","MIN","POR",6
"Regular Season","2018-19",21800222,2018-11-16,"NYK @ NOP","NOP","NYK",7
"Regular Season","2018-19",21800223,2018-11-16,"CHI @ MIL","MIL","CHI",8
"Regular Season","2018-19",21800224,2018-11-17,"BKN vs. LAC","LAC","BKN",1
"Regular Season","2018-19",21800225,2018-11-17,"CHA vs. PHI","PHI","CHA",2
"Regular Season","2018-19",21800226,2018-11-17,"ATL @ IND","IND","ATL",3
"Regular Season","2018-19",21800227,2018-11-17,"ORL vs. LAL","ORL","LAL",4
"Regular Season","2018-19",21800228,2018-11-17,"NOP vs. DEN","NOP","DEN",5
"Regular Season","2018-19",21800229,2018-11-17,"BOS vs. UTA","UTA","BOS",6
"Regular Season","2018-19",21800230,2018-11-17,"TOR @ CHI","TOR","CHI",7
"Regular Season","2018-19",21800231,2018-11-17,"HOU vs. SAC","HOU","SAC",8
"Regular Season","2018-19",21800232,2018-11-17,"GSW @ DAL","DAL","GSW",9
"Regular Season","2018-19",21800233,2018-11-17,"OKC @ PHX","OKC","PHX",10
"Regular Season","2018-19",21800234,2018-11-18,"MEM @ MIN","MEM","MIN",1
"Regular Season","2018-19",21800235,2018-11-18,"LAL @ MIA","LAL","MIA",2
"Regular Season","2018-19",21800236,2018-11-18,"NYK @ ORL","ORL","NYK",3
"Regular Season","2018-19",21800237,2018-11-18,"WAS vs. POR","POR","WAS",4
"Regular Season","2018-19",21800238,2018-11-18,"GSW @ SAS","SAS","GSW",5
"Regular Season","2018-19",21800239,2018-11-19,"CHA vs. BOS","CHA","BOS",1
"Regular Season","2018-19",21800240,2018-11-19,"DET vs. CLE","DET","CLE",2
"Regular Season","2018-19",21800241,2018-11-19,"UTA @ IND","IND","UTA",3
"Regular Season","2018-19",21800242,2018-11-19,"PHI vs. PHX","PHI","PHX",4
"Regular Season","2018-19",21800243,2018-11-19,"LAC @ ATL","LAC","ATL",5
"Regular Season","2018-19",21800244,2018-11-19,"DAL @ MEM","MEM","DAL",6
"Regular Season","2018-19",21800245,2018-11-19,"MIL vs. DEN","MIL","DEN",7
"Regular Season","2018-19",21800246,2018-11-19,"SAS @ NOP","NOP","SAS",8
"Regular Season","2018-19",21800247,2018-11-19,"OKC @ SAC","SAC","OKC",9
"Regular Season","2018-19",21800248,2018-11-20,"TOR @ ORL","TOR","ORL",1
"Regular Season","2018-19",21800249,2018-11-20,"WAS vs. LAC","WAS","LAC",2
"Regular Season","2018-19",21800250,2018-11-20,"BKN @ MIA","BKN","MIA",3
"Regular Season","2018-19",21800251,2018-11-20,"POR @ NYK","POR","NYK",4
"Regular Season","2018-19",21800252,2018-11-21,"CHA vs. IND","CHA","IND",1
"Regular Season","2018-19",21800253,2018-11-21,"NOP @ PHI","PHI","NOP",2
"Regular Season","2018-19",21800254,2018-11-21,"TOR @ ATL","TOR","ATL",3
"Regular Season","2018-19",21800255,2018-11-21,"NYK @ BOS","NYK","BOS",4
"Regular Season","2018-19",21800256,2018-11-21,"LAL @ CLE","LAL","CLE",5
"Regular Season","2018-19",21800257,2018-11-21,"PHX @ CHI","CHI","PHX",6
"Regular Season","2018-19",21800258,2018-11-21,"DET @ HOU","HOU","DET",7
"Regular Season","2018-19",21800259,2018-11-21,"MIL vs. POR","MIL","POR",8
"Regular Season","2018-19",21800260,2018-11-21,"DEN @ MIN","DEN","MIN",9
"Regular Season","2018-19",21800261,2018-11-21,"BKN @ DAL","DAL","BKN",10
"Regular Season","2018-19",21800262,2018-11-21,"SAS vs. MEM","MEM","SAS",11
"Regular Season","2018-19",21800263,2018-11-21,"UTA vs. SAC","SAC","UTA",12
"Regular Season","2018-19",21800264,2018-11-21,"OKC @ GSW","OKC","GSW",13
"Regular Season","2018-19",21800265,2018-11-23,"MIN @ BKN","MIN","BKN",1
"Regular Season","2018-19",21800266,2018-11-23,"MEM @ LAC","LAC","MEM",2
"Regular Season","2018-19",21800267,2018-11-23,"DET vs. HOU","DET","HOU",3
"Regular Season","2018-19",21800268,2018-11-23,"ATL vs. BOS","BOS","ATL",4
"Regular Season","2018-19",21800269,2018-11-23,"NOP @ NYK","NYK","NOP",5
"Regular Season","2018-19",21800270,2018-11-23,"PHI vs. CLE","CLE","PHI",6
"Regular Season","2018-19",21800271,2018-11-23,"TOR vs. WAS","TOR","WAS",7
"Regular Season","2018-19",21800272,2018-11-23,"SAS @ IND","SAS","IND",8
"Regular Season","2018-19",21800273,2018-11-23,"CHI vs. MIA","MIA","CHI",9
"Regular Season","2018-19",21800274,2018-11-23,"CHA @ OKC","OKC","CHA",10
"Regular Season","2018-19",21800275,2018-11-23,"PHX @ MIL","PHX","MIL",11
"Regular Season","2018-19",21800276,2018-11-23,"DEN vs. ORL","DEN","ORL",12
"Regular Season","2018-19",21800277,2018-11-23,"POR @ GSW","GSW","POR",13
"Regular Season","2018-19",21800278,2018-11-23,"UTA @ LAL","LAL","UTA",14
"Regular Season","2018-19",21800279,2018-11-24,"CLE vs. HOU","CLE","HOU",1
"Regular Season","2018-19",21800280,2018-11-24,"WAS vs. NOP","WAS","NOP",2
"Regular Season","2018-19",21800281,2018-11-24,"CHI @ MIN","MIN","CHI",3
"Regular Season","2018-19",21800282,2018-11-24,"OKC vs. DEN","DEN","OKC",4
"Regular Season","2018-19",21800283,2018-11-24,"BOS @ DAL","DAL","BOS",5
"Regular Season","2018-19",21800284,2018-11-24,"SAS @ MIL","MIL","SAS",6
"Regular Season","2018-19",21800285,2018-11-24,"GSW vs. SAC","GSW","SAC",7
"Regular Season","2018-19",21800286,2018-11-25,"ORL @ LAL","ORL","LAL",1
"Regular Season","2018-19",21800287,2018-11-25,"DET vs. PHX","DET","PHX",2
"Regular Season","2018-19",21800288,2018-11-25,"CHA @ ATL","ATL","CHA",3
"Regular Season","2018-19",21800289,2018-11-25,"PHI @ BKN","PHI","BKN",4
"Regular Season","2018-19",21800290,2018-11-25,"TOR vs. MIA","TOR","MIA",5
"Regular Season","2018-19",21800291,2018-11-25,"NYK @ MEM","NYK","MEM",6
"Regular Season","2018-19",21800292,2018-11-25,"UTA @ SAC","UTA","SAC",7
"Regular Season","2018-19",21800293,2018-11-25,"POR vs. LAC","LAC","POR",8
"Regular Season","2018-19",21800294,2018-11-26,"MIL @ CHA","CHA","MIL",1
"Regular Season","2018-19",21800295,2018-11-26,"CLE vs. MIN","MIN","CLE",2
"Regular Season","2018-19",21800296,2018-11-26,"WAS vs. HOU","WAS","HOU",3
"Regular Season","2018-19",21800297,2018-11-26,"CHI vs. SAS","SAS","CHI",4
"Regular Season","2018-19",21800298,2018-11-26,"NOP vs. BOS","BOS","NOP",5
"Regular Season","2018-19",21800299,2018-11-26,"UTA vs. IND","IND","UTA",6
"Regular Season","2018-19",21800300,2018-11-26,"ORL @ GSW","GSW","ORL",7
"Regular Season","2018-19",21800301,2018-11-27,"NYK @ DET","DET","NYK",1
"Regular Season","2018-19",21800302,2018-11-27,"ATL @ MIA","ATL","MIA",2
"Regular Season","2018-19",21800303,2018-11-27,"MEM vs. TOR","TOR","MEM",3
"Regular Season","2018-19",21800304,2018-11-27,"DEN vs. LAL","DEN","LAL",4
"Regular Season","2018-19",21800305,2018-11-27,"IND @ PHX","IND","PHX",5
"Regular Season","2018-19",21800306,2018-11-28,"CHA vs. ATL","CHA","ATL",1
"Regular Season","2018-19",21800307,2018-11-28,"PHI vs. NYK","PHI","NYK",2
"Regular Season","2018-19",21800308,2018-11-28,"UTA @ BKN","UTA","BKN",3
"Regular Season","2018-19",21800309,2018-11-28,"DAL @ HOU","DAL","HOU",4
"Regular Season","2018-19",21800310,2018-11-28,"CHI @ MIL","MIL","CHI",5
"Regular Season","2018-19",21800311,2018-11-28,"MIN vs. SAS","MIN","SAS",6
"Regular Season","2018-19",21800312,2018-11-28,"NOP vs. WAS","NOP","WAS",7
"Regular Season","2018-19",21800313,2018-11-28,"OKC vs. CLE","OKC","CLE",8
"Regular Season","2018-19",21800314,2018-11-28,"POR vs. ORL","POR","ORL",9
"Regular Season","2018-19",21800315,2018-11-28,"PHX @ LAC","LAC","PHX",10
"Regular Season","2018-19",21800316,2018-11-29,"TOR vs. GSW","TOR","GSW",1
"Regular Season","2018-19",21800317,2018-11-29,"IND @ LAL","LAL","IND",2
"Regular Season","2018-19",21800318,2018-11-29,"SAC vs. LAC","LAC","SAC",3
"Regular Season","2018-19",21800319,2018-11-30,"CLE @ BOS","BOS","CLE",1
"Regular Season","2018-19",21800320,2018-11-30,"CHA vs. UTA","UTA","CHA",2
"Regular Season","2018-19",21800321,2018-11-30,"DET vs. CHI","DET","CHI",3
"Regular Season","2018-19",21800322,2018-11-30,"PHI vs. WAS","PHI","WAS",4
