"typeSeason","slugSeason","idGame","dateGame","slugMatchup","slugTeamWinner","slugTeamLoser","numberGameDay"
"Regular Season","2017-18",21700064,2017-10-25,"LAL vs. WAS","LAL","WAS",10
"Regular Season","2017-18",21700065,2017-10-26,"ATL @ CHI","CHI","ATL",1
"Regular Season","2017-18",21700066,2017-10-26,"DAL @ MEM","MEM","DAL",2
"Regular Season","2017-18",21700067,2017-10-26,"BOS @ MIL","BOS","MIL",3
"Regular Season","2017-18",21700068,2017-10-26,"POR vs. LAC","LAC","POR",4
"Regular Season","2017-18",21700069,2017-10-26,"NOP @ SAC","NOP","SAC",5
"Regular Season","2017-18",21700070,2017-10-27,"CHA vs. HOU","HOU","CHA",1
"Regular Season","2017-18",21700071,2017-10-27,"ORL vs. SAS","ORL","SAS",2
"Regular Season","2017-18",21700072,2017-10-27,"DEN @ ATL","DEN","ATL",3
"Regular Season","2017-18",21700073,2017-10-27,"BKN @ NYK","NYK","BKN",4
"Regular Season","2017-18",21700074,2017-10-27,"OKC @ MIN","MIN","OKC",5
"Regular Season","2017-18",21700075,2017-10-27,"GSW vs. WAS","GSW","WAS",6
"Regular Season","2017-18",21700076,2017-10-27,"TOR @ LAL","TOR","LAL",7
"Regular Season","2017-18",21700077,2017-10-28,"NOP vs. CLE","NOP","CLE",1
"Regular Season","2017-18",21700078,2017-10-28,"BOS @ MIA","BOS","MIA",2
"Regular Season","2017-18",21700079,2017-10-28,"OKC @ CHI","OKC","CHI",3
"Regular Season","2017-18",21700080,2017-10-28,"HOU @ MEM","MEM","HOU",4
"Regular Season","2017-18",21700081,2017-10-28,"DAL vs. PHI","PHI","DAL",5
"Regular Season","2017-18",21700082,2017-10-28,"LAL @ UTA","UTA","LAL",6
"Regular Season","2017-18",21700083,2017-10-28,"POR vs. PHX","POR","PHX",7
"Regular Season","2017-18",21700084,2017-10-28,"DET @ LAC","DET","LAC",8
"Regular Season","2017-18",21700085,2017-10-29,"ATL vs. MIL","MIL","ATL",1
"Regular Season","2017-18",21700086,2017-10-29,"IND vs. SAS","IND","SAS",2
"Regular Season","2017-18",21700087,2017-10-29,"BKN vs. DEN","DEN","BKN",3
"Regular Season","2017-18",21700088,2017-10-29,"ORL @ CHA","CHA","ORL",4
"Regular Season","2017-18",21700089,2017-10-29,"SAC vs. WAS","WAS","SAC",5
"Regular Season","2017-18",21700090,2017-10-29,"CLE vs. NYK","NYK","CLE",6
"Regular Season","2017-18",21700091,2017-10-29,"DET @ GSW","DET","GSW",7
"Regular Season","2017-18",21700092,2017-10-30,"BOS vs. SAS","BOS","SAS",1
"Regular Season","2017-18",21700093,2017-10-30,"MIA vs. MIN","MIN","MIA",2
"Regular Season","2017-18",21700094,2017-10-30,"NYK vs. DEN","NYK","DEN",3
"Regular Season","2017-18",21700095,2017-10-30,"HOU vs. PHI","PHI","HOU",4
"Regular Season","2017-18",21700096,2017-10-30,"MEM vs. CHA","CHA","MEM",5
"Regular Season","2017-18",21700097,2017-10-30,"NOP vs. ORL","ORL","NOP",6
"Regular Season","2017-18",21700098,2017-10-30,"DAL @ UTA","UTA","DAL",7
"Regular Season","2017-18",21700099,2017-10-30,"TOR @ POR","TOR","POR",8
"Regular Season","2017-18",21700100,2017-10-30,"GSW @ LAC","GSW","LAC",9
"Regular Season","2017-18",21700101,2017-10-31,"IND vs. SAC","IND","SAC",1
"Regular Season","2017-18",21700102,2017-10-31,"BKN vs. PHX","PHX","BKN",2
"Regular Season","2017-18",21700103,2017-10-31,"MIL vs. OKC","OKC","MIL",3
"Regular Season","2017-18",21700104,2017-10-31,"LAL vs. DET","LAL","DET",4
"Regular Season","2017-18",21700105,2017-11-01,"CHA vs. MIL","CHA","MIL",1
"Regular Season","2017-18",21700106,2017-11-01,"CLE vs. IND","IND","CLE",2
"Regular Season","2017-18",21700107,2017-11-01,"ATL @ PHI","PHI","ATL",3
"Regular Season","2017-18",21700108,2017-11-01,"PHX @ WAS","PHX","WAS",4
"Regular Season","2017-18",21700109,2017-11-01,"SAC @ BOS","BOS","SAC",5
"Regular Season","2017-18",21700110,2017-11-01,"MIA vs. CHI","MIA","CHI",6
"Regular Season","2017-18",21700111,2017-11-01,"NYK vs. HOU","HOU","NYK",7
"Regular Season","2017-18",21700112,2017-11-01,"MEM vs. ORL","ORL","MEM",8
"Regular Season","2017-18",21700113,2017-11-01,"MIN @ NOP","MIN","NOP",9
"Regular Season","2017-18",21700114,2017-11-01,"TOR @ DEN","DEN","TOR",10
"Regular Season","2017-18",21700115,2017-11-01,"POR @ UTA","UTA","POR",11
"Regular Season","2017-18",21700116,2017-11-01,"LAC vs. DAL","LAC","DAL",12
"Regular Season","2017-18",21700117,2017-11-02,"GSW @ SAS","GSW","SAS",1
"Regular Season","2017-18",21700118,2017-11-02,"POR vs. LAL","POR","LAL",2
"Regular Season","2017-18",21700119,2017-11-03,"MIL @ DET","DET","MIL",1
"Regular Season","2017-18",21700120,2017-11-03,"ORL vs. CHI","CHI","ORL",2
"Regular Season","2017-18",21700121,2017-11-03,"PHI vs. IND","PHI","IND",3
"Regular Season","2017-18",21700122,2017-11-03,"WAS vs. CLE","CLE","WAS",4
"Regular Season","2017-18",21700123,2017-11-03,"ATL vs. HOU","HOU","ATL",5
"Regular Season","2017-18",21700124,2017-11-03,"NYK vs. PHX","NYK","PHX",6
"Regular Season","2017-18",21700125,2017-11-03,"NOP @ DAL","NOP","DAL",7
"Regular Season","2017-18",21700126,2017-11-03,"SAS vs. CHA","SAS","CHA",8
"Regular Season","2017-18",21700127,2017-11-03,"MIA @ DEN","DEN","MIA",9
"Regular Season","2017-18",21700128,2017-11-03,"UTA vs. TOR","TOR","UTA",10
"Regular Season","2017-18",21700129,2017-11-03,"BOS @ OKC","BOS","OKC",11
"Regular Season","2017-18",21700130,2017-11-03,"LAL vs. BKN","LAL","BKN",12
"Regular Season","2017-18",21700131,2017-11-04,"LAC vs. MEM","MEM","LAC",1
"Regular Season","2017-18",21700132,2017-11-04,"DET vs. SAC","DET","SAC",2
"Regular Season","2017-18",21700133,2017-11-04,"CHI vs. NOP","NOP","CHI",3
"Regular Season","2017-18",21700134,2017-11-04,"DAL @ MIN","MIN","DAL",4
"Regular Season","2017-18",21700135,2017-11-04,"GSW @ DEN","GSW","DEN",5
"Regular Season","2017-18",21700136,2017-11-05,"ATL @ CLE","ATL","CLE",1
"Regular Season","2017-18",21700137,2017-11-05,"LAC vs. MIA","MIA","LAC",2
"Regular Season","2017-18",21700138,2017-11-05,"ORL vs. BOS","BOS","ORL",3
"Regular Season","2017-18",21700139,2017-11-05,"TOR vs. WAS","WAS","TOR",4
"Regular Season","2017-18",21700140,2017-11-05,"UTA @ HOU","HOU","UTA",5
"Regular Season","2017-18",21700141,2017-11-05,"PHX @ SAS","SAS","PHX",6
"Regular Season","2017-18",21700142,2017-11-05,"NYK vs. IND","NYK","IND",7
"Regular Season","2017-18",21700143,2017-11-05,"MIN vs. CHA","MIN","CHA",8
"Regular Season","2017-18",21700144,2017-11-05,"POR vs. OKC","POR","OKC",9
"Regular Season","2017-18",21700145,2017-11-05,"LAL vs. MEM","LAL","MEM",10
"Regular Season","2017-18",21700146,2017-11-06,"BOS @ ATL","BOS","ATL",1
"Regular Season","2017-18",21700147,2017-11-06,"PHX vs. BKN","BKN","PHX",2
"Regular Season","2017-18",21700148,2017-11-06,"MIA @ GSW","GSW","MIA",3
"Regular Season","2017-18",21700149,2017-11-07,"MIL @ CLE","CLE","MIL",1
"Regular Season","2017-18",21700150,2017-11-07,"NOP @ IND","NOP","IND",2
"Regular Season","2017-18",21700151,2017-11-07,"DAL @ WAS","DAL","WAS",3
"Regular Season","2017-18",21700152,2017-11-07,"NYK vs. CHA","NYK","CHA",4
"Regular Season","2017-18",21700153,2017-11-07,"TOR vs. CHI","TOR","CHI",5
"Regular Season","2017-18",21700154,2017-11-07,"SAS vs. LAC","SAS","LAC",6
"Regular Season","2017-18",21700155,2017-11-07,"BKN @ DEN","DEN","BKN",7
"Regular Season","2017-18",21700156,2017-11-07,"PHI @ UTA","PHI","UTA",8
"Regular Season","2017-18",21700157,2017-11-07,"POR vs. MEM","MEM","POR",9
"Regular Season","2017-18",21700158,2017-11-07,"OKC @ SAC","SAC","OKC",10
"Regular Season","2017-18",21700159,2017-11-08,"DET vs. IND","DET","IND",1
"Regular Season","2017-18",21700160,2017-11-08,"ORL vs. NYK","ORL","NYK",2
"Regular Season","2017-18",21700161,2017-11-08,"BOS vs. LAL","BOS","LAL",3
"Regular Season","2017-18",21700162,2017-11-08,"PHX vs. MIA","MIA","PHX",4
"Regular Season","2017-18",21700163,2017-11-08,"GSW vs. MIN","GSW","MIN",5
"Regular Season","2017-18",21700164,2017-11-09,"LAL @ WAS","WAS","LAL",1
"Regular Season","2017-18",21700165,2017-11-09,"TOR vs. NOP","TOR","NOP",2
"Regular Season","2017-18",21700166,2017-11-09,"HOU vs. CLE","HOU","CLE",3
"Regular Season","2017-18",21700167,2017-11-09,"PHI @ SAC","SAC","PHI",4
"Regular Season","2017-18",21700168,2017-11-09,"OKC @ DEN","DEN","OKC",5
"Regular Season","2017-18",21700169,2017-11-10,"DET vs. ATL","DET","ATL",1
"Regular Season","2017-18",21700170,2017-11-10,"BOS vs. CHA","BOS","CHA",2
"Regular Season","2017-18",21700171,2017-11-10,"CHI vs. IND","IND","CHI",3
"Regular Season","2017-18",21700172,2017-11-10,"OKC vs. LAC","OKC","LAC",4
"Regular Season","2017-18",21700173,2017-11-10,"MIL @ SAS","MIL","SAS",5
"Regular Season","2017-18",21700174,2017-11-10,"PHX vs. ORL","ORL","PHX",6
"Regular Season","2017-18",21700175,2017-11-10,"MIA @ UTA","MIA","UTA",7
"Regular Season","2017-18",21700176,2017-11-10,"BKN @ POR","BKN","POR",8
"Regular Season","2017-18",21700177,2017-11-11,"ATL @ WAS","WAS","ATL",1
"Regular Season","2017-18",21700178,2017-11-11,"LAC @ NOP","NOP","LAC",2
"Regular Season","2017-18",21700179,2017-11-11,"NYK vs. SAC","NYK","SAC",3
"Regular Season","2017-18",21700180,2017-11-11,"HOU vs. MEM","HOU","MEM",4
"Regular Season","2017-18",21700181,2017-11-11,"DAL vs. CLE","CLE","DAL",5
"Regular Season","2017-18",21700182,2017-11-11,"LAL @ MIL","MIL","LAL",6
"Regular Season","2017-18",21700183,2017-11-11,"CHI @ SAS","SAS","CHI",7
"Regular Season","2017-18",21700184,2017-11-11,"PHI @ GSW","GSW","PHI",8
"Regular Season","2017-18",21700185,2017-11-11,"DEN vs. ORL","DEN","ORL",9
"Regular Season","2017-18",21700186,2017-11-11,"PHX vs. MIN","PHX","MIN",10
"Regular Season","2017-18",21700187,2017-11-11,"UTA vs. BKN","UTA","BKN",11
"Regular Season","2017-18",21700188,2017-11-12,"BOS vs. TOR","BOS","TOR",1
"Regular Season","2017-18",21700189,2017-11-12,"DET vs. MIA","DET","MIA",2
"Regular Season","2017-18",21700190,2017-11-12,"IND vs. HOU","HOU","IND",3
"Regular Season","2017-18",21700191,2017-11-12,"OKC vs. DAL","OKC","DAL",4
"Regular Season","2017-18",21700192,2017-11-13,"WAS vs. SAC","WAS","SAC",1
"Regular Season","2017-18",21700193,2017-11-13,"NYK vs. CLE","CLE","NYK",2
"Regular Season","2017-18",21700194,2017-11-13,"MEM @ MIL","MIL","MEM",3
"Regular Season","2017-18",21700195,2017-11-13,"ATL @ NOP","NOP","ATL",4
"Regular Season","2017-18",21700196,2017-11-13,"PHX vs. LAL","LAL","PHX",5
"Regular Season","2017-18",21700197,2017-11-13,"UTA vs. MIN","MIN","UTA",6
"Regular Season","2017-18",21700198,2017-11-13,"DEN @ POR","POR","DEN",7
"Regular Season","2017-18",21700199,2017-11-13,"ORL @ GSW","GSW","ORL",8
"Regular Season","2017-18",21700200,2017-11-13,"PHI @ LAC","PHI","LAC",9
"Regular Season","2017-18",21700201,2017-11-14,"BOS @ BKN","BOS","BKN",1
"Regular Season","2017-18",21700202,2017-11-14,"TOR @ HOU","TOR","HOU",2
"Regular Season","2017-18",21700203,2017-11-14,"SAS @ DAL","SAS","DAL",3
"Regular Season","2017-18",21700204,2017-11-15,"SAC @ ATL","ATL","SAC",1
"Regular Season","2017-18",21700205,2017-11-15,"MIA vs. WAS","WAS","MIA",2
"Regular Season","2017-18",21700206,2017-11-15,"UTA @ NYK","NYK","UTA",3
"Regular Season","2017-18",21700207,2017-11-15,"CHA vs. CLE","CLE","CHA",4
"Regular Season","2017-18",21700208,2017-11-15,"MEM vs. IND","IND","MEM",5
"Regular Season","2017-18",21700209,2017-11-15,"MIL vs. DET","MIL","DET",6
"Regular Season","2017-18",21700210,2017-11-15,"SAS @ MIN","MIN","SAS",7
"Regular Season","2017-18",21700211,2017-11-15,"NOP vs. TOR","TOR","NOP",8
"Regular Season","2017-18",21700212,2017-11-15,"CHI @ OKC","OKC","CHI",9
"Regular Season","2017-18",21700213,2017-11-15,"ORL @ POR","POR","ORL",10
"Regular Season","2017-18",21700214,2017-11-15,"PHI @ LAL","PHI","LAL",11
"Regular Season","2017-18",21700215,2017-11-16,"GSW @ BOS","BOS","GSW",1
"Regular Season","2017-18",21700216,2017-11-16,"HOU @ PHX","HOU","PHX",2
"Regular Season","2017-18",21700217,2017-11-17,"IND vs. DET","IND","DET",1
"Regular Season","2017-18",21700218,2017-11-17,"WAS vs. MIA","MIA","WAS",2
"Regular Season","2017-18",21700219,2017-11-17,"BKN vs. UTA","BKN","UTA",3
"Regular Season","2017-18",21700220,2017-11-17,"LAC @ CLE","CLE","LAC",4
"Regular Season","2017-18",21700221,2017-11-17,"TOR vs. NYK","TOR","NYK",5
"Regular Season","2017-18",21700222,2017-11-17,"CHA @ CHI","CHI","CHA",6
"Regular Season","2017-18",21700223,2017-11-17,"OKC @ SAS","SAS","OKC",7
"Regular Season","2017-18",21700224,2017-11-17,"DAL vs. MIN","MIN","DAL",8
"Regular Season","2017-18",21700225,2017-11-17,"SAC vs. POR","SAC","POR",9
"Regular Season","2017-18",21700226,2017-11-17,"NOP @ DEN","DEN","NOP",10
"Regular Season","2017-18",21700227,2017-11-17,"PHX @ LAL","PHX","LAL",11
"Regular Season","2017-18",21700228,2017-11-18,"LAC @ CHA","CHA","LAC",1
"Regular Season","2017-18",21700229,2017-11-18,"ORL vs. UTA","UTA","ORL",2
"Regular Season","2017-18",21700230,2017-11-18,"BOS @ ATL","BOS","ATL",3
"Regular Season","2017-18",21700231,2017-11-18,"GSW @ PHI","GSW","PHI",4
"Regular Season","2017-18",21700232,2017-11-18,"MEM vs. HOU","HOU","MEM",5
"Regular Season","2017-18",21700233,2017-11-18,"DAL vs. MIL","DAL","MIL",6
"Regular Season","2017-18",21700234,2017-11-18,"SAC @ POR","POR","SAC",7
"Regular Season","2017-18",21700235,2017-11-19,"MIA vs. IND","IND","MIA",1
"Regular Season","2017-18",21700236,2017-11-19,"GSW @ BKN","GSW","BKN",2
"Regular Season","2017-18",21700237,2017-11-19,"TOR vs. WAS","TOR","WAS",3
"Regular Season","2017-18",21700238,2017-11-19,"MIN vs. DET","DET","MIN",4
"Regular Season","2017-18",21700239,2017-11-19,"CHI @ PHX","PHX","CHI",5
"Regular Season","2017-18",21700240,2017-11-19,"LAL vs. DEN","LAL","DEN",6
"Regular Season","2017-18",21700241,2017-11-20,"MIN @ CHA","CHA","MIN",1
"Regular Season","2017-18",21700242,2017-11-20,"DET vs. CLE","CLE","DET",2
"Regular Season","2017-18",21700243,2017-11-20,"IND @ ORL","IND","ORL",3
"Regular Season","2017-18",21700244,2017-11-20,"UTA @ PHI","PHI","UTA",4
"Regular Season","2017-18",21700245,2017-11-20,"NYK vs. LAC","NYK","LAC",5
"Regular Season","2017-18",21700246,2017-11-20,"POR @ MEM","POR","MEM",6
"Regular Season","2017-18",21700247,2017-11-20,"MIL vs. WAS","WAS","MIL",7
"Regular Season","2017-18",21700248,2017-11-20,"OKC @ NOP","NOP","OKC",8
"Regular Season","2017-18",21700249,2017-11-20,"BOS @ DAL","BOS","DAL",9
"Regular Season","2017-18",21700250,2017-11-20,"SAS vs. ATL","SAS","ATL",10
"Regular Season","2017-18",21700251,2017-11-20,"SAC vs. DEN","DEN","SAC",11
"Regular Season","2017-18",21700252,2017-11-21,"LAL vs. CHI","LAL","CHI",1
"Regular Season","2017-18",21700253,2017-11-22,"CHA vs. WAS","CHA","WAS",1
"Regular Season","2017-18",21700254,2017-11-22,"CLE vs. BKN","CLE","BKN",2
"Regular Season","2017-18",21700255,2017-11-22,"PHI vs. POR","PHI","POR",3
"Regular Season","2017-18",21700256,2017-11-22,"LAC @ ATL","LAC","ATL",4
"Regular Season","2017-18",21700257,2017-11-22,"BOS @ MIA","MIA","BOS",5
"Regular Season","2017-18",21700258,2017-11-22,"TOR @ NYK","NYK","TOR",6
"Regular Season","2017-18",21700259,2017-11-22,"DEN @ HOU","HOU","DEN",7
"Regular Season","2017-18",21700260,2017-11-22,"DAL @ MEM","DAL","MEM",8
"Regular Season","2017-18",21700261,2017-11-22,"MIN vs. ORL","MIN","ORL",9
"Regular Season","2017-18",21700262,2017-11-22,"NOP vs. SAS","NOP","SAS",10
"Regular Season","2017-18",21700263,2017-11-22,"GSW @ OKC","OKC","GSW",11
"Regular Season","2017-18",21700264,2017-11-22,"MIL @ PHX","MIL","PHX",12
"Regular Season","2017-18",21700265,2017-11-22,"UTA vs. CHI","UTA","CHI",13
"Regular Season","2017-18",21700266,2017-11-22,"SAC vs. LAL","SAC","LAL",14
"Regular Season","2017-18",21700267,2017-11-24,"BKN vs. POR","POR","BKN",1
"Regular Season","2017-18",21700268,2017-11-24,"NYK @ ATL","ATL","NYK",2
"Regular Season","2017-18",21700269,2017-11-24,"BOS vs. ORL","BOS","ORL",3
"Regular Season","2017-18",21700270,2017-11-24,"CLE vs. CHA","CLE","CHA",4
"Regular Season","2017-18",21700271,2017-11-24,"TOR @ IND","IND","TOR",5
"Regular Season","2017-18",21700272,2017-11-24,"MIA @ MIN","MIA","MIN",6
"Regular Season","2017-18",21700273,2017-11-24,"OKC vs. DET","DET","OKC",7
"Regular Season","2017-18",21700274,2017-11-24,"MEM @ DEN","DEN","MEM",8
"Regular Season","2017-18",21700275,2017-11-24,"PHX vs. NOP","NOP","PHX",9
"Regular Season","2017-18",21700276,2017-11-24,"CHI @ GSW","GSW","CHI",10
"Regular Season","2017-18",21700277,2017-11-25,"CHA vs. SAS","SAS","CHA",1
"Regular Season","2017-18",21700278,2017-11-25,"ORL @ PHI","PHI","ORL",2
"Regular Season","2017-18",21700279,2017-11-25,"POR @ WAS","POR","WAS",3
"Regular Season","2017-18",21700280,2017-11-25,"TOR @ ATL","TOR","ATL",4
"Regular Season","2017-18",21700281,2017-11-25,"BOS @ IND","BOS","IND",5
"Regular Season","2017-18",21700282,2017-11-25,"NYK @ HOU","HOU","NYK",6
"Regular Season","2017-18",21700283,2017-11-25,"OKC @ DAL","DAL","OKC",7
"Regular Season","2017-18",21700284,2017-11-25,"NOP @ GSW","GSW","NOP",8
"Regular Season","2017-18",21700285,2017-11-25,"UTA vs. MIL","UTA","MIL",9
"Regular Season","2017-18",21700286,2017-11-25,"SAC vs. LAC","LAC","SAC",10
"Regular Season","2017-18",21700287,2017-11-26,"CHI vs. MIA","MIA","CHI",1
"Regular Season","2017-18",21700288,2017-11-26,"MIN vs. PHX","MIN","PHX",2
"Regular Season","2017-18",21700289,2017-11-26,"MEM vs. BKN","BKN","MEM",3
"Regular Season","2017-18",21700290,2017-11-27,"IND vs. ORL","IND","ORL",1
"Regular Season","2017-18",21700291,2017-11-27,"CLE @ PHI","CLE","PHI",2
"Regular Season","2017-18",21700292,2017-11-27,"BOS vs. DET","DET","BOS",3
"Regular Season","2017-18",21700293,2017-11-27,"NYK vs. POR","POR","NYK",4
"Regular Season","2017-18",21700294,2017-11-27,"HOU vs. BKN","HOU","BKN",5
"Regular Season","2017-18",21700295,2017-11-27,"DAL @ SAS","SAS","DAL",6
"Regular Season","2017-18",21700296,2017-11-27,"GSW vs. SAC","SAC","GSW",7
"Regular Season","2017-18",21700297,2017-11-27,"LAC vs. LAL","LAC","LAL",8
"Regular Season","2017-18",21700298,2017-11-28,"CLE vs. MIA","CLE","MIA",1
"Regular Season","2017-18",21700299,2017-11-28,"PHX @ CHI","PHX","CHI",2
"Regular Season","2017-18",21700300,2017-11-28,"MIN vs. WAS","WAS","MIN",3
"Regular Season","2017-18",21700301,2017-11-28,"UTA vs. DEN","UTA","DEN",4
"Regular Season","2017-18",21700302,2017-11-28,"SAC vs. MIL","MIL","SAC",5
"Regular Season","2017-18",21700303,2017-11-29,"DET vs. PHX","DET","PHX",1
"Regular Season","2017-18",21700304,2017-11-29,"OKC @ ORL","ORL","OKC",2
"Regular Season","2017-18",21700305,2017-11-29,"PHI vs. WAS","PHI","WAS",3
"Regular Season","2017-18",21700306,2017-11-29,"MIA @ NYK","NYK","MIA",4
"Regular Season","2017-18",21700307,2017-11-29,"TOR vs. CHA","TOR","CHA",5
"Regular Season","2017-18",21700308,2017-11-29,"HOU vs. IND","HOU","IND",6
"Regular Season","2017-18",21700309,2017-11-29,"MIN @ NOP","MIN","NOP",7
"Regular Season","2017-18",21700310,2017-11-29,"BKN @ DAL","BKN","DAL",8
"Regular Season","2017-18",21700311,2017-11-29,"MEM @ SAS","SAS","MEM",9
"Regular Season","2017-18",21700312,2017-11-29,"GSW @ LAL","GSW","LAL",10
"Regular Season","2017-18",21700313,2017-11-30,"CLE @ ATL","CLE","ATL",1
"Regular Season","2017-18",21700314,2017-11-30,"PHI @ BOS","BOS","PHI",2
"Regular Season","2017-18",21700315,2017-11-30,"CHI @ DEN","DEN","CHI",3
"Regular Season","2017-18",21700316,2017-11-30,"POR vs. MIL","MIL","POR",4
"Regular Season","2017-18",21700317,2017-11-30,"LAC vs. UTA","UTA","LAC",5
"Regular Season","2017-18",21700318,2017-12-01,"ORL vs. GSW","GSW","ORL",1
"Regular Season","2017-18",21700319,2017-12-01,"TOR vs. IND","TOR","IND",2
"Regular Season","2017-18",21700320,2017-12-01,"DET @ WAS","WAS","DET",3
"Regular Season","2017-18",21700321,2017-12-01,"MIA vs. CHA","MIA","CHA",4
"Regular Season","2017-18",21700322,2017-12-01,"SAC @ CHI","SAC","CHI",5
