"typeSeason","slugSeason","idGame","dateGame","slugMatchup","slugTeamWinner","slugTeamLoser","numberGameDay"
"Regular Season","2014-15",21400032,2014-11-01,"IND @ ATL","ATL","IND",6
"Regular Season","2014-15",21400033,2014-11-01,"DET vs. BKN","BKN","DET",7
"Regular Season","2014-15",21400034,2014-11-01,"HOU vs. BOS","HOU","BOS",8
"Regular Season","2014-15",21400035,2014-11-01,"MIN vs. CHI","CHI","MIN",9
"Regular Season","2014-15",21400036,2014-11-01,"OKC vs. DEN","OKC","DEN",10
"Regular Season","2014-15",21400037,2014-11-01,"PHX @ UTA","UTA","PHX",11
"Regular Season","2014-15",21400038,2014-11-01,"GSW vs. LAL","GSW","LAL",12
"Regular Season","2014-15",21400039,2014-11-02,"SAC @ LAC","SAC","LAC",1
"Regular Season","2014-15",21400040,2014-11-02,"MIA vs. TOR","MIA","TOR",2
"Regular Season","2014-15",21400041,2014-11-02,"CHA @ NYK","NYK","CHA",3
"Regular Season","2014-15",21400042,2014-11-02,"POR vs. GSW","GSW","POR",4
"Regular Season","2014-15",21400043,2014-11-03,"PHI vs. HOU","HOU","PHI",1
"Regular Season","2014-15",21400044,2014-11-03,"OKC @ BKN","BKN","OKC",2
"Regular Season","2014-15",21400045,2014-11-03,"NOP @ MEM","MEM","NOP",3
"Regular Season","2014-15",21400046,2014-11-03,"BOS @ DAL","DAL","BOS",4
"Regular Season","2014-15",21400047,2014-11-03,"SAC @ DEN","SAC","DEN",5
"Regular Season","2014-15",21400048,2014-11-03,"UTA @ LAC","LAC","UTA",6
"Regular Season","2014-15",21400049,2014-11-04,"IND vs. MIL","MIL","IND",1
"Regular Season","2014-15",21400050,2014-11-04,"HOU @ MIA","HOU","MIA",2
"Regular Season","2014-15",21400051,2014-11-04,"WAS @ NYK","WAS","NYK",3
"Regular Season","2014-15",21400052,2014-11-04,"OKC @ TOR","TOR","OKC",4
"Regular Season","2014-15",21400053,2014-11-04,"ORL @ CHI","CHI","ORL",5
"Regular Season","2014-15",21400054,2014-11-04,"NOP vs. CHA","NOP","CHA",6
"Regular Season","2014-15",21400055,2014-11-04,"POR vs. CLE","POR","CLE",7
"Regular Season","2014-15",21400056,2014-11-04,"PHX @ LAL","PHX","LAL",8
"Regular Season","2014-15",21400057,2014-11-05,"CHA vs. MIA","CHA","MIA",1
"Regular Season","2014-15",21400058,2014-11-05,"ORL @ PHI","ORL","PHI",2
"Regular Season","2014-15",21400059,2014-11-05,"TOR @ BOS","TOR","BOS",3
"Regular Season","2014-15",21400060,2014-11-05,"BKN vs. MIN","MIN","BKN",4
"Regular Season","2014-15",21400061,2014-11-05,"DET vs. NYK","DET","NYK",5
"Regular Season","2014-15",21400062,2014-11-05,"CHI @ MIL","CHI","MIL",6
"Regular Season","2014-15",21400063,2014-11-05,"WAS vs. IND","WAS","IND",7
"Regular Season","2014-15",21400064,2014-11-05,"SAS vs. ATL","SAS","ATL",8
"Regular Season","2014-15",21400065,2014-11-05,"MEM @ PHX","MEM","PHX",9
"Regular Season","2014-15",21400066,2014-11-05,"UTA vs. CLE","UTA","CLE",10
"Regular Season","2014-15",21400067,2014-11-05,"DEN @ SAC","SAC","DEN",11
"Regular Season","2014-15",21400068,2014-11-05,"LAC @ GSW","GSW","LAC",12
"Regular Season","2014-15",21400069,2014-11-06,"HOU vs. SAS","HOU","SAS",1
"Regular Season","2014-15",21400070,2014-11-06,"POR vs. DAL","POR","DAL",2
"Regular Season","2014-15",21400071,2014-11-07,"ATL @ CHA","CHA","ATL",1
"Regular Season","2014-15",21400072,2014-11-07,"ORL vs. MIN","ORL","MIN",2
"Regular Season","2014-15",21400073,2014-11-07,"PHI vs. CHI","CHI","PHI",3
"Regular Season","2014-15",21400074,2014-11-07,"BOS vs. IND","BOS","IND",4
"Regular Season","2014-15",21400075,2014-11-07,"NYK @ BKN","BKN","NYK",5
"Regular Season","2014-15",21400076,2014-11-07,"DET vs. MIL","DET","MIL",6
"Regular Season","2014-15",21400077,2014-11-07,"WAS @ TOR","TOR","WAS",7
"Regular Season","2014-15",21400078,2014-11-07,"OKC vs. MEM","MEM","OKC",8
"Regular Season","2014-15",21400079,2014-11-07,"SAC @ PHX","SAC","PHX",9
"Regular Season","2014-15",21400080,2014-11-07,"UTA vs. DAL","DAL","UTA",10
"Regular Season","2014-15",21400081,2014-11-07,"DEN vs. CLE","CLE","DEN",11
"Regular Season","2014-15",21400082,2014-11-08,"POR @ LAC","LAC","POR",1
"Regular Season","2014-15",21400083,2014-11-08,"WAS @ IND","WAS","IND",2
"Regular Season","2014-15",21400084,2014-11-08,"ATL vs. NYK","ATL","NYK",3
"Regular Season","2014-15",21400085,2014-11-08,"MIA vs. MIN","MIA","MIN",4
"Regular Season","2014-15",21400086,2014-11-08,"BOS @ CHI","BOS","CHI",5
"Regular Season","2014-15",21400087,2014-11-08,"HOU vs. GSW","GSW","HOU",6
"Regular Season","2014-15",21400088,2014-11-08,"MIL vs. MEM","MIL","MEM",7
"Regular Season","2014-15",21400089,2014-11-08,"SAS vs. NOP","NOP","SAS",8
"Regular Season","2014-15",21400090,2014-11-09,"BKN vs. ORL","BKN","ORL",1
"Regular Season","2014-15",21400091,2014-11-09,"UTA @ DET","UTA","DET",2
"Regular Season","2014-15",21400092,2014-11-09,"OKC vs. SAC","OKC","SAC",3
"Regular Season","2014-15",21400093,2014-11-09,"PHI @ TOR","TOR","PHI",4
"Regular Season","2014-15",21400094,2014-11-09,"MIA @ DAL","MIA","DAL",5
"Regular Season","2014-15",21400095,2014-11-09,"GSW @ PHX","PHX","GSW",6
"Regular Season","2014-15",21400096,2014-11-09,"DEN @ POR","POR","DEN",7
"Regular Season","2014-15",21400097,2014-11-09,"CHA @ LAL","LAL","CHA",8
"Regular Season","2014-15",21400098,2014-11-10,"CLE vs. NOP","CLE","NOP",1
"Regular Season","2014-15",21400099,2014-11-10,"UTA @ IND","IND","UTA",2
"Regular Season","2014-15",21400100,2014-11-10,"ATL @ NYK","ATL","NYK",3
"Regular Season","2014-15",21400101,2014-11-10,"DET @ CHI","CHI","DET",4
"Regular Season","2014-15",21400102,2014-11-10,"LAC vs. SAS","SAS","LAC",5
"Regular Season","2014-15",21400103,2014-11-11,"ORL @ TOR","TOR","ORL",1
"Regular Season","2014-15",21400104,2014-11-11,"MEM vs. LAL","MEM","LAL",2
"Regular Season","2014-15",21400105,2014-11-11,"MIL vs. OKC","MIL","OKC",3
"Regular Season","2014-15",21400106,2014-11-11,"DAL vs. SAC","DAL","SAC",4
"Regular Season","2014-15",21400107,2014-11-11,"POR vs. CHA","POR","CHA",5
"Regular Season","2014-15",21400108,2014-11-11,"GSW vs. SAS","SAS","GSW",6
"Regular Season","2014-15",21400109,2014-11-12,"DET @ WAS","WAS","DET",1
"Regular Season","2014-15",21400110,2014-11-12,"ATL vs. UTA","ATL","UTA",2
"Regular Season","2014-15",21400111,2014-11-12,"BOS vs. OKC","OKC","BOS",3
"Regular Season","2014-15",21400112,2014-11-12,"MIA vs. IND","IND","MIA",4
"Regular Season","2014-15",21400113,2014-11-12,"ORL @ NYK","ORL","NYK",5
"Regular Season","2014-15",21400114,2014-11-12,"NOP vs. LAL","NOP","LAL",6
"Regular Season","2014-15",21400115,2014-11-12,"POR @ DEN","POR","DEN",7
"Regular Season","2014-15",21400116,2014-11-12,"PHX vs. BKN","PHX","BKN",8
"Regular Season","2014-15",21400117,2014-11-12,"HOU @ MIN","HOU","MIN",9
"Regular Season","2014-15",21400118,2014-11-13,"MEM vs. SAC","MEM","SAC",1
"Regular Season","2014-15",21400119,2014-11-13,"CHI @ TOR","CHI","TOR",2
"Regular Season","2014-15",21400120,2014-11-13,"DAL vs. PHI","DAL","PHI",3
"Regular Season","2014-15",21400121,2014-11-13,"GSW vs. BKN","GSW","BKN",4
"Regular Season","2014-15",21400122,2014-11-14,"DEN @ IND","DEN","IND",1
"Regular Season","2014-15",21400123,2014-11-14,"ORL vs. MIL","ORL","MIL",2
"Regular Season","2014-15",21400124,2014-11-14,"ATL vs. MIA","ATL","MIA",3
"Regular Season","2014-15",21400125,2014-11-14,"BOS vs. CLE","CLE","BOS",4
"Regular Season","2014-15",21400126,2014-11-14,"NYK vs. UTA","UTA","NYK",5
"Regular Season","2014-15",21400127,2014-11-14,"PHI @ HOU","HOU","PHI",6
"Regular Season","2014-15",21400128,2014-11-14,"NOP vs. MIN","NOP","MIN",7
"Regular Season","2014-15",21400129,2014-11-14,"DET @ OKC","DET","OKC",8
"Regular Season","2014-15",21400130,2014-11-14,"CHA @ PHX","CHA","PHX",9
"Regular Season","2014-15",21400131,2014-11-14,"SAS @ LAL","SAS","LAL",10
"Regular Season","2014-15",21400132,2014-11-15,"ORL @ WAS","WAS","ORL",1
"Regular Season","2014-15",21400133,2014-11-15,"CLE vs. ATL","CLE","ATL",2
"Regular Season","2014-15",21400134,2014-11-15,"TOR vs. UTA","TOR","UTA",3
"Regular Season","2014-15",21400135,2014-11-15,"IND @ CHI","IND","CHI",4
"Regular Season","2014-15",21400136,2014-11-15,"DET @ MEM","MEM","DET",5
"Regular Season","2014-15",21400137,2014-11-15,"DAL vs. MIN","DAL","MIN",6
"Regular Season","2014-15",21400138,2014-11-15,"BKN @ POR","POR","BKN",7
"Regular Season","2014-15",21400139,2014-11-15,"SAC vs. SAS","SAC","SAS",8
"Regular Season","2014-15",21400140,2014-11-15,"GSW vs. CHA","GSW","CHA",9
"Regular Season","2014-15",21400141,2014-11-15,"LAC vs. PHX","LAC","PHX",10
"Regular Season","2014-15",21400142,2014-11-16,"NYK vs. DEN","NYK","DEN",1
"Regular Season","2014-15",21400143,2014-11-16,"MIL @ MIA","MIL","MIA",2
"Regular Season","2014-15",21400144,2014-11-16,"HOU @ OKC","HOU","OKC",3
"Regular Season","2014-15",21400145,2014-11-16,"GSW @ LAL","GSW","LAL",4
"Regular Season","2014-15",21400146,2014-11-17,"CHA vs. DAL","DAL","CHA",1
"Regular Season","2014-15",21400147,2014-11-17,"CLE vs. DEN","DEN","CLE",2
"Regular Season","2014-15",21400148,2014-11-17,"PHX @ BOS","PHX","BOS",3
"Regular Season","2014-15",21400149,2014-11-17,"BKN vs. MIA","MIA","BKN",4
"Regular Season","2014-15",21400150,2014-11-17,"DET vs. ORL","ORL","DET",5
"Regular Season","2014-15",21400151,2014-11-17,"MEM vs. HOU","MEM","HOU",6
"Regular Season","2014-15",21400152,2014-11-17,"SAS vs. PHI","SAS","PHI",7
"Regular Season","2014-15",21400153,2014-11-17,"NOP @ POR","POR","NOP",8
"Regular Season","2014-15",21400154,2014-11-17,"CHI @ LAC","CHI","LAC",9
"Regular Season","2014-15",21400155,2014-11-18,"ATL vs. LAL","LAL","ATL",1
"Regular Season","2014-15",21400156,2014-11-18,"MIL vs. NYK","MIL","NYK",2
"Regular Season","2014-15",21400157,2014-11-18,"UTA vs. OKC","UTA","OKC",3
"Regular Season","2014-15",21400158,2014-11-18,"NOP @ SAC","NOP","SAC",4
"Regular Season","2014-15",21400159,2014-11-19,"CLE vs. SAS","SAS","CLE",1
"Regular Season","2014-15",21400160,2014-11-19,"CHA @ IND","IND","CHA",2
"Regular Season","2014-15",21400161,2014-11-19,"ORL vs. LAC","LAC","ORL",3
"Regular Season","2014-15",21400162,2014-11-19,"BOS @ PHI","BOS","PHI",4
"Regular Season","2014-15",21400163,2014-11-19,"WAS vs. DAL","DAL","WAS",5
"Regular Season","2014-15",21400164,2014-11-19,"MIL @ BKN","MIL","BKN",6
"Regular Season","2014-15",21400165,2014-11-19,"PHX @ DET","PHX","DET",7
"Regular Season","2014-15",21400166,2014-11-19,"TOR vs. MEM","TOR","MEM",8
"Regular Season","2014-15",21400167,2014-11-19,"MIN vs. NYK","MIN","NYK",9
"Regular Season","2014-15",21400168,2014-11-19,"OKC @ DEN","DEN","OKC",10
"Regular Season","2014-15",21400169,2014-11-19,"HOU vs. LAL","LAL","HOU",11
"Regular Season","2014-15",21400170,2014-11-20,"MIA vs. LAC","LAC","MIA",1
"Regular Season","2014-15",21400171,2014-11-20,"CHI @ SAC","SAC","CHI",2
"Regular Season","2014-15",21400172,2014-11-21,"CHA vs. ORL","ORL","CHA",1
"Regular Season","2014-15",21400173,2014-11-21,"PHI vs. PHX","PHX","PHI",2
"Regular Season","2014-15",21400174,2014-11-21,"DET @ ATL","ATL","DET",3
"Regular Season","2014-15",21400175,2014-11-21,"TOR vs. MIL","TOR","MIL",4
"Regular Season","2014-15",21400176,2014-11-21,"MEM vs. BOS","MEM","BOS",5
"Regular Season","2014-15",21400177,2014-11-21,"MIN vs. SAS","SAS","MIN",6
"Regular Season","2014-15",21400178,2014-11-21,"OKC vs. BKN","BKN","OKC",7
"Regular Season","2014-15",21400179,2014-11-21,"CLE @ WAS","WAS","CLE",8
"Regular Season","2014-15",21400180,2014-11-21,"DAL vs. LAL","DAL","LAL",9
"Regular Season","2014-15",21400181,2014-11-21,"DEN vs. NOP","DEN","NOP",10
"Regular Season","2014-15",21400182,2014-11-21,"UTA @ GSW","GSW","UTA",11
"Regular Season","2014-15",21400183,2014-11-21,"POR vs. CHI","POR","CHI",12
"Regular Season","2014-15",21400184,2014-11-22,"PHX @ IND","PHX","IND",1
"Regular Season","2014-15",21400185,2014-11-22,"ORL vs. MIA","MIA","ORL",2
"Regular Season","2014-15",21400186,2014-11-22,"TOR @ CLE","TOR","CLE",3
"Regular Season","2014-15",21400187,2014-11-22,"PHI @ NYK","NYK","PHI",4
"Regular Season","2014-15",21400188,2014-11-22,"DAL @ HOU","HOU","DAL",5
"Regular Season","2014-15",21400189,2014-11-22,"SAC @ MIN","SAC","MIN",6
"Regular Season","2014-15",21400190,2014-11-22,"MIL vs. WAS","WAS","MIL",7
"Regular Season","2014-15",21400191,2014-11-22,"SAS vs. BKN","SAS","BKN",8
"Regular Season","2014-15",21400192,2014-11-22,"UTA vs. NOP","NOP","UTA",9
"Regular Season","2014-15",21400193,2014-11-23,"MEM vs. LAC","MEM","LAC",1
"Regular Season","2014-15",21400194,2014-11-23,"BOS vs. POR","POR","BOS",2
"Regular Season","2014-15",21400195,2014-11-23,"CHA @ MIA","MIA","CHA",3
"Regular Season","2014-15",21400196,2014-11-23,"GSW @ OKC","GSW","OKC",4
"Regular Season","2014-15",21400197,2014-11-23,"LAL vs. DEN","DEN","LAL",5
"Regular Season","2014-15",21400198,2014-11-24,"CHA vs. LAC","LAC","CHA",1
"Regular Season","2014-15",21400199,2014-11-24,"ORL @ CLE","CLE","ORL",2
"Regular Season","2014-15",21400200,2014-11-24,"PHI vs. POR","POR","PHI",3
"Regular Season","2014-15",21400201,2014-11-24,"TOR vs. PHX","TOR","PHX",4
"Regular Season","2014-15",21400202,2014-11-24,"NYK @ HOU","HOU","NYK",5
"Regular Season","2014-15",21400203,2014-11-24,"DAL vs. IND","IND","DAL",6
"Regular Season","2014-15",21400204,2014-11-24,"UTA vs. CHI","CHI","UTA",7
"Regular Season","2014-15",21400205,2014-11-25,"WAS vs. ATL","ATL","WAS",1
"Regular Season","2014-15",21400206,2014-11-25,"MIA vs. GSW","GSW","MIA",2
"Regular Season","2014-15",21400207,2014-11-25,"MIL vs. DET","MIL","DET",3
"Regular Season","2014-15",21400208,2014-11-25,"NOP vs. SAC","SAC","NOP",4
"Regular Season","2014-15",21400209,2014-11-25,"CHI @ DEN","DEN","CHI",5
"Regular Season","2014-15",21400210,2014-11-26,"CHA vs. POR","POR","CHA",1
"Regular Season","2014-15",21400211,2014-11-26,"WAS @ CLE","CLE","WAS",2
"Regular Season","2014-15",21400212,2014-11-26,"GSW @ ORL","GSW","ORL",3
"Regular Season","2014-15",21400213,2014-11-26,"BKN @ PHI","BKN","PHI",4
"Regular Season","2014-15",21400214,2014-11-26,"DAL vs. NYK","DAL","NYK",5
"Regular Season","2014-15",21400215,2014-11-26,"ATL vs. TOR","TOR","ATL",6
"Regular Season","2014-15",21400216,2014-11-26,"LAC @ DET","LAC","DET",7
"Regular Season","2014-15",21400217,2014-11-26,"SAC @ HOU","HOU","SAC",8
"Regular Season","2014-15",21400218,2014-11-26,"MIL @ MIN","MIL","MIN",9
"Regular Season","2014-15",21400219,2014-11-26,"UTA @ OKC","OKC","UTA",10
"Regular Season","2014-15",21400220,2014-11-26,"IND @ SAS","SAS","IND",11
"Regular Season","2014-15",21400221,2014-11-26,"PHX vs. DEN","PHX","DEN",12
"Regular Season","2014-15",21400222,2014-11-26,"LAL vs. MEM","MEM","LAL",13
"Regular Season","2014-15",21400223,2014-11-28,"BOS vs. CHI","CHI","BOS",1
"Regular Season","2014-15",21400224,2014-11-28,"GSW @ CHA","GSW","CHA",2
"Regular Season","2014-15",21400225,2014-11-28,"NOP @ ATL","ATL","NOP",3
"Regular Season","2014-15",21400226,2014-11-28,"MIL @ DET","MIL","DET",4
"Regular Season","2014-15",21400227,2014-11-28,"TOR vs. DAL","DAL","TOR",5
"Regular Season","2014-15",21400228,2014-11-28,"LAC @ HOU","LAC","HOU",6
"Regular Season","2014-15",21400229,2014-11-28,"OKC vs. NYK","OKC","NYK",7
"Regular Season","2014-15",21400230,2014-11-28,"IND vs. ORL","IND","ORL",8
"Regular Season","2014-15",21400231,2014-11-28,"SAS vs. SAC","SAS","SAC",9
"Regular Season","2014-15",21400232,2014-11-28,"PHX @ DEN","DEN","PHX",10
"Regular Season","2014-15",21400233,2014-11-28,"MEM @ POR","MEM","POR",11
"Regular Season","2014-15",21400234,2014-11-28,"LAL vs. MIN","MIN","LAL",12
"Regular Season","2014-15",21400235,2014-11-29,"DAL @ PHI","DAL","PHI",1
"Regular Season","2014-15",21400236,2014-11-29,"WAS vs. NOP","WAS","NOP",2
"Regular Season","2014-15",21400237,2014-11-29,"CHA @ ATL","ATL","CHA",3
"Regular Season","2014-15",21400238,2014-11-29,"IND @ CLE","CLE","IND",4
"Regular Season","2014-15",21400239,2014-11-29,"LAC @ UTA","LAC","UTA",5
"Regular Season","2014-15",21400240,2014-11-29,"HOU @ MIL","HOU","MIL",6
"Regular Season","2014-15",21400241,2014-11-30,"SAS @ BOS","SAS","BOS",1
"Regular Season","2014-15",21400242,2014-11-30,"BKN vs. CHI","CHI","BKN",2
"Regular Season","2014-15",21400243,2014-11-30,"DET vs. GSW","GSW","DET",3
"Regular Season","2014-15",21400244,2014-11-30,"MEM @ SAC","MEM","SAC",4
"Regular Season","2014-15",21400245,2014-11-30,"MIA @ NYK","MIA","NYK",5
"Regular Season","2014-15",21400246,2014-11-30,"ORL @ PHX","ORL","PHX",6
"Regular Season","2014-15",21400247,2014-11-30,"POR vs. MIN","POR","MIN",7
"Regular Season","2014-15",21400248,2014-11-30,"TOR @ LAL","LAL","TOR",8
"Regular Season","2014-15",21400249,2014-12-01,"PHI vs. SAS","SAS","PHI",1
"Regular Season","2014-15",21400250,2014-12-01,"WAS vs. MIA","WAS","MIA",2
"Regular Season","2014-15",21400251,2014-12-01,"DEN @ UTA","DEN","UTA",3
"Regular Season","2014-15",21400252,2014-12-01,"MIN @ LAC","LAC","MIN",4
"Regular Season","2014-15",21400253,2014-12-02,"CLE vs. MIL","CLE","MIL",1
"Regular Season","2014-15",21400254,2014-12-02,"ATL vs. BOS","ATL","BOS",2
"Regular Season","2014-15",21400255,2014-12-02,"DET vs. LAL","LAL","DET",3
"Regular Season","2014-15",21400256,2014-12-02,"BKN @ NYK","BKN","NYK",4
"Regular Season","2014-15",21400257,2014-12-02,"DAL @ CHI","DAL","CHI",5
"Regular Season","2014-15",21400258,2014-12-02,"OKC @ NOP","NOP","OKC",6
"Regular Season","2014-15",21400259,2014-12-02,"DEN vs. POR","POR","DEN",7
"Regular Season","2014-15",21400260,2014-12-02,"PHX vs. IND","PHX","IND",8
"Regular Season","2014-15",21400261,2014-12-02,"SAC vs. TOR","TOR","SAC",9
"Regular Season","2014-15",21400262,2014-12-02,"ORL @ GSW","GSW","ORL",10
"Regular Season","2014-15",21400263,2014-12-03,"CHA vs. CHI","CHI","CHA",1
"Regular Season","2014-15",21400264,2014-12-03,"LAL @ WAS","WAS","LAL",2
"Regular Season","2014-15",21400265,2014-12-03,"BOS vs. DET","BOS","DET",3
"Regular Season","2014-15",21400266,2014-12-03,"SAS @ BKN","BKN","SAS",4
"Regular Season","2014-15",21400267,2014-12-03,"ATL @ MIA","ATL","MIA",5
"Regular Season","2014-15",21400268,2014-12-03,"MEM @ HOU","HOU","MEM",6
"Regular Season","2014-15",21400269,2014-12-03,"DAL @ MIL","DAL","MIL",7
"Regular Season","2014-15",21400270,2014-12-03,"PHI @ MIN","PHI","MIN",8
"Regular Season","2014-15",21400271,2014-12-03,"UTA vs. TOR","TOR","UTA",9
"Regular Season","2014-15",21400272,2014-12-03,"LAC vs. ORL","LAC","ORL",10
"Regular Season","2014-15",21400273,2014-12-04,"CLE @ NYK","CLE","NYK",1
"Regular Season","2014-15",21400274,2014-12-04,"IND @ POR","POR","IND",2
"Regular Season","2014-15",21400275,2014-12-04,"GSW vs. NOP","GSW","NOP",3
"Regular Season","2014-15",21400276,2014-12-05,"CHA vs. NYK","CHA","NYK",1
"Regular Season","2014-15",21400277,2014-12-05,"OKC @ PHI","OKC","PHI",2
"Regular Season","2014-15",21400278,2014-12-05,"WAS vs. DEN","WAS","DEN",3
"Regular Season","2014-15",21400279,2014-12-05,"LAL @ BOS","BOS","LAL",4
"Regular Season","2014-15",21400280,2014-12-05,"ATL @ BKN","ATL","BKN",5
"Regular Season","2014-15",21400281,2014-12-05,"CLE @ TOR","CLE","TOR",6
"Regular Season","2014-15",21400282,2014-12-05,"SAS @ MEM","SAS","MEM",7
"Regular Season","2014-15",21400283,2014-12-05,"HOU @ MIN","HOU","MIN",8
"Regular Season","2014-15",21400284,2014-12-05,"PHX @ DAL","PHX","DAL",9
"Regular Season","2014-15",21400285,2014-12-05,"MIA @ MIL","MIL","MIA",10
"Regular Season","2014-15",21400286,2014-12-05,"ORL @ UTA","ORL","UTA",11
"Regular Season","2014-15",21400287,2014-12-05,"IND @ SAC","SAC","IND",12
"Regular Season","2014-15",21400288,2014-12-06,"DET vs. PHI","PHI","DET",1
"Regular Season","2014-15",21400289,2014-12-06,"GSW @ CHI","GSW","CHI",2
"Regular Season","2014-15",21400290,2014-12-06,"PHX @ HOU","HOU","PHX",3
"Regular Season","2014-15",21400291,2014-12-06,"MIN @ SAS","SAS","MIN",4
"Regular Season","2014-15",21400292,2014-12-06,"ORL @ SAC","ORL","SAC",5
"Regular Season","2014-15",21400293,2014-12-06,"LAC vs. NOP","LAC","NOP",6
"Regular Season","2014-15",21400294,2014-12-07,"BOS vs. WAS","BOS","WAS",1
"Regular Season","2014-15",21400295,2014-12-07,"ATL vs. DEN","ATL","DEN",2
"Regular Season","2014-15",21400296,2014-12-07,"MEM vs. MIA","MEM","MIA",3
"Regular Season","2014-15",21400297,2014-12-07,"OKC @ DET","OKC","DET",4
"Regular Season","2014-15",21400298,2014-12-07,"MIL @ DAL","DAL","MIL",5
"Regular Season","2014-15",21400299,2014-12-07,"NYK vs. POR","POR","NYK",6
"Regular Season","2014-15",21400300,2014-12-07,"NOP @ LAL","NOP","LAL",7
"Regular Season","2014-15",21400301,2014-12-08,"ATL @ IND","ATL","IND",1
"Regular Season","2014-15",21400302,2014-12-08,"WAS vs. BOS","WAS","BOS",2
"Regular Season","2014-15",21400303,2014-12-08,"BKN vs. CLE","CLE","BKN",3
"Regular Season","2014-15",21400304,2014-12-08,"DEN @ TOR","TOR","DEN",4
"Regular Season","2014-15",21400305,2014-12-08,"MIN vs. GSW","GSW","MIN",5
"Regular Season","2014-15",21400306,2014-12-08,"UTA @ SAC","SAC","UTA",6
"Regular Season","2014-15",21400307,2014-12-08,"PHX @ LAC","LAC","PHX",7
"Regular Season","2014-15",21400308,2014-12-09,"CLE vs. TOR","CLE","TOR",1
"Regular Season","2014-15",21400309,2014-12-09,"POR @ DET","POR","DET",2
"Regular Season","2014-15",21400310,2014-12-09,"DAL @ MEM","MEM","DAL",3
"Regular Season","2014-15",21400311,2014-12-09,"NYK @ NOP","NOP","NYK",4
"Regular Season","2014-15",21400312,2014-12-09,"OKC vs. MIL","OKC","MIL",5
"Regular Season","2014-15",21400313,2014-12-09,"PHX vs. MIA","MIA","PHX",6
"Regular Season","2014-15",21400314,2014-12-09,"UTA vs. SAS","UTA","SAS",7
"Regular Season","2014-15",21400315,2014-12-09,"SAC @ LAL","LAL","SAC",8
"Regular Season","2014-15",21400316,2014-12-10,"BOS @ CHA","CHA","BOS",1
"Regular Season","2014-15",21400317,2014-12-10,"IND vs. LAC","LAC","IND",2
"Regular Season","2014-15",21400318,2014-12-10,"ORL vs. WAS","WAS","ORL",3
"Regular Season","2014-15",21400319,2014-12-10,"ATL vs. PHI","ATL","PHI",4
"Regular Season","2014-15",21400320,2014-12-10,"BKN @ CHI","CHI","BKN",5
"Regular Season","2014-15",21400321,2014-12-10,"POR @ MIN","MIN","POR",6
"Regular Season","2014-15",21400322,2014-12-10,"SAS vs. NYK","SAS","NYK",7
