"typeSeason","slugSeason","idGame","dateGame","slugMatchup","slugTeamWinner","slugTeamLoser","numberGameDay"
"Regular Season","2019-20",21900221,2019-11-22,"CLE @ DAL","DAL","CLE",7
"Regular Season","2019-20",21900222,2019-11-22,"DEN vs. BOS","DEN","BOS",8
"Regular Season","2019-20",21900223,2019-11-22,"UTA vs. GSW","UTA","GSW",9
"Regular Season","2019-20",21900224,2019-11-22,"LAC vs. HOU","LAC","HOU",10
"Regular Season","2019-20",21900225,2019-11-23,"MIN vs. PHX","PHX","MIN",1
"Regular Season","2019-20",21900226,2019-11-23,"CHI @ CHA","CHI","CHA",2
"Regular Season","2019-20",21900227,2019-11-23,"ORL @ IND","IND","ORL",3
"Regular Season","2019-20",21900228,2019-11-23,"TOR @ ATL","TOR","ATL",4
"Regular Season","2019-20",21900229,2019-11-23,"SAS @ NYK","SAS","NYK",5
"Regular Season","2019-20",21900230,2019-11-23,"MIA @ PHI","PHI","MIA",6
"Regular Season","2019-20",21900231,2019-11-23,"POR @ CLE","CLE","POR",7
"Regular Season","2019-20",21900232,2019-11-23,"MEM vs. LAL","LAL","MEM",8
"Regular Season","2019-20",21900233,2019-11-23,"MIL vs. DET","MIL","DET",9
"Regular Season","2019-20",21900234,2019-11-23,"UTA vs. NOP","UTA","NOP",10
"Regular Season","2019-20",21900235,2019-11-24,"HOU vs. DAL","DAL","HOU",1
"Regular Season","2019-20",21900236,2019-11-24,"NYK vs. BKN","BKN","NYK",2
"Regular Season","2019-20",21900237,2019-11-24,"SAC @ WAS","SAC","WAS",3
"Regular Season","2019-20",21900238,2019-11-24,"DEN vs. PHX","DEN","PHX",4
"Regular Season","2019-20",21900239,2019-11-24,"LAC vs. NOP","LAC","NOP",5
"Regular Season","2019-20",21900240,2019-11-25,"CLE vs. BKN","BKN","CLE",1
"Regular Season","2019-20",21900241,2019-11-25,"DET vs. ORL","DET","ORL",2
"Regular Season","2019-20",21900242,2019-11-25,"IND vs. MEM","IND","MEM",3
"Regular Season","2019-20",21900243,2019-11-25,"MIN @ ATL","MIN","ATL",4
"Regular Season","2019-20",21900244,2019-11-25,"BOS vs. SAC","BOS","SAC",5
"Regular Season","2019-20",21900245,2019-11-25,"MIA vs. CHA","MIA","CHA",6
"Regular Season","2019-20",21900246,2019-11-25,"TOR vs. PHI","TOR","PHI",7
"Regular Season","2019-20",21900247,2019-11-25,"POR @ CHI","POR","CHI",8
"Regular Season","2019-20",21900248,2019-11-25,"UTA @ MIL","MIL","UTA",9
"Regular Season","2019-20",21900249,2019-11-25,"SAS vs. LAL","LAL","SAS",10
"Regular Season","2019-20",21900250,2019-11-25,"OKC @ GSW","OKC","GSW",11
"Regular Season","2019-20",21900251,2019-11-26,"LAC @ DAL","LAC","DAL",1
"Regular Season","2019-20",21900252,2019-11-26,"DEN vs. WAS","DEN","WAS",2
"Regular Season","2019-20",21900253,2019-11-27,"BKN @ BOS","BOS","BKN",1
"Regular Season","2019-20",21900254,2019-11-27,"CHA vs. DET","CHA","DET",2
"Regular Season","2019-20",21900255,2019-11-27,"ORL @ CLE","ORL","CLE",3
"Regular Season","2019-20",21900256,2019-11-27,"IND vs. UTA","IND","UTA",4
"Regular Season","2019-20",21900257,2019-11-27,"SAC @ PHI","PHI","SAC",5
"Regular Season","2019-20",21900258,2019-11-27,"TOR vs. NYK","TOR","NYK",6
"Regular Season","2019-20",21900259,2019-11-27,"MIA @ HOU","HOU","MIA",7
"Regular Season","2019-20",21900260,2019-11-27,"MEM vs. LAC","LAC","MEM",8
"Regular Season","2019-20",21900261,2019-11-27,"MIL vs. ATL","MIL","ATL",9
"Regular Season","2019-20",21900262,2019-11-27,"MIN @ SAS","MIN","SAS",10
"Regular Season","2019-20",21900263,2019-11-27,"PHX vs. WAS","WAS","PHX",11
"Regular Season","2019-20",21900264,2019-11-27,"NOP vs. LAL","LAL","NOP",12
"Regular Season","2019-20",21900265,2019-11-27,"POR vs. OKC","POR","OKC",13
"Regular Season","2019-20",21900266,2019-11-27,"CHI @ GSW","GSW","CHI",14
"Regular Season","2019-20",21900267,2019-11-29,"BOS @ BKN","BKN","BOS",1
"Regular Season","2019-20",21900268,2019-11-29,"DET vs. CHA","CHA","DET",2
"Regular Season","2019-20",21900269,2019-11-29,"TOR @ ORL","TOR","ORL",3
"Regular Season","2019-20",21900270,2019-11-29,"CLE vs. MIL","MIL","CLE",4
"Regular Season","2019-20",21900271,2019-11-29,"PHI @ NYK","PHI","NYK",5
"Regular Season","2019-20",21900272,2019-11-29,"ATL @ IND","IND","ATL",6
"Regular Season","2019-20",21900273,2019-11-29,"MIA vs. GSW","MIA","GSW",7
"Regular Season","2019-20",21900274,2019-11-29,"UTA @ MEM","UTA","MEM",8
"Regular Season","2019-20",21900275,2019-11-29,"NOP @ OKC","OKC","NOP",9
"Regular Season","2019-20",21900276,2019-11-29,"SAS vs. LAC","SAS","LAC",10
"Regular Season","2019-20",21900277,2019-11-29,"DAL @ PHX","DAL","PHX",11
"Regular Season","2019-20",21900278,2019-11-29,"POR vs. CHI","POR","CHI",12
"Regular Season","2019-20",21900279,2019-11-29,"LAL vs. WAS","LAL","WAS",13
"Regular Season","2019-20",21900280,2019-11-30,"SAC vs. DEN","SAC","DEN",1
"Regular Season","2019-20",21900281,2019-11-30,"PHI vs. IND","PHI","IND",2
"Regular Season","2019-20",21900282,2019-11-30,"ATL @ HOU","HOU","ATL",3
"Regular Season","2019-20",21900283,2019-11-30,"CHA @ MIL","MIL","CHA",4
"Regular Season","2019-20",21900284,2019-12-01,"MIA @ BKN","MIA","BKN",1
"Regular Season","2019-20",21900285,2019-12-01,"BOS @ NYK","BOS","NYK",2
"Regular Season","2019-20",21900286,2019-12-01,"MEM @ MIN","MEM","MIN",3
"Regular Season","2019-20",21900287,2019-12-01,"DAL @ LAL","DAL","LAL",4
"Regular Season","2019-20",21900288,2019-12-01,"DET vs. SAS","DET","SAS",5
"Regular Season","2019-20",21900289,2019-12-01,"NOP vs. OKC","OKC","NOP",6
"Regular Season","2019-20",21900290,2019-12-01,"ORL vs. GSW","ORL","GSW",7
"Regular Season","2019-20",21900291,2019-12-01,"TOR vs. UTA","TOR","UTA",8
"Regular Season","2019-20",21900292,2019-12-01,"WAS @ LAC","LAC","WAS",9
"Regular Season","2019-20",21900293,2019-12-02,"CHA vs. PHX","PHX","CHA",1
"Regular Season","2019-20",21900294,2019-12-02,"UTA @ PHI","PHI","UTA",2
"Regular Season","2019-20",21900295,2019-12-02,"GSW @ ATL","ATL","GSW",3
"Regular Season","2019-20",21900296,2019-12-02,"MEM vs. IND","IND","MEM",4
"Regular Season","2019-20",21900297,2019-12-02,"MIL vs. NYK","MIL","NYK",5
"Regular Season","2019-20",21900298,2019-12-02,"CHI @ SAC","CHI","SAC",6
"Regular Season","2019-20",21900299,2019-12-03,"DET @ CLE","DET","CLE",1
"Regular Season","2019-20",21900300,2019-12-03,"WAS vs. ORL","ORL","WAS",2
"Regular Season","2019-20",21900301,2019-12-03,"TOR vs. MIA","MIA","TOR",3
"Regular Season","2019-20",21900302,2019-12-03,"DAL @ NOP","DAL","NOP",4
"Regular Season","2019-20",21900303,2019-12-03,"HOU @ SAS","SAS","HOU",5
"Regular Season","2019-20",21900304,2019-12-03,"LAL @ DEN","LAL","DEN",6
"Regular Season","2019-20",21900305,2019-12-03,"LAC vs. POR","LAC","POR",7
"Regular Season","2019-20",21900306,2019-12-04,"GSW @ CHA","CHA","GSW",1
"Regular Season","2019-20",21900307,2019-12-04,"DET vs. MIL","MIL","DET",2
"Regular Season","2019-20",21900308,2019-12-04,"PHX @ ORL","ORL","PHX",3
"Regular Season","2019-20",21900309,2019-12-04,"BKN @ ATL","BKN","ATL",4
"Regular Season","2019-20",21900310,2019-12-04,"MIA @ BOS","BOS","MIA",5
"Regular Season","2019-20",21900311,2019-12-04,"MEM @ CHI","CHI","MEM",6
"Regular Season","2019-20",21900312,2019-12-04,"OKC vs. IND","IND","OKC",7
"Regular Season","2019-20",21900313,2019-12-04,"DAL vs. MIN","DAL","MIN",8
"Regular Season","2019-20",21900314,2019-12-04,"UTA vs. LAL","LAL","UTA",9
"Regular Season","2019-20",21900315,2019-12-04,"POR vs. SAC","POR","SAC",10
"Regular Season","2019-20",21900316,2019-12-05,"WAS vs. PHI","WAS","PHI",1
"Regular Season","2019-20",21900317,2019-12-05,"DEN @ NYK","DEN","NYK",2
"Regular Season","2019-20",21900318,2019-12-05,"HOU @ TOR","HOU","TOR",3
"Regular Season","2019-20",21900319,2019-12-05,"PHX @ NOP","PHX","NOP",4
"Regular Season","2019-20",21900320,2019-12-06,"BKN @ CHA","BKN","CHA",1
"Regular Season","2019-20",21900321,2019-12-06,"ORL @ CLE","ORL","CLE",2
"Regular Season","2019-20",21900322,2019-12-06,"DET vs. IND","DET","IND",3
