"typeSeason","slugSeason","idGame","dateGame","slugMatchup","slugTeamWinner","slugTeamLoser","numberGameDay"
"Regular Season","2015-16",21500034,2015-10-31,"NYK @ WAS","NYK","WAS",2
"Regular Season","2015-16",21500035,2015-10-31,"NOP vs. GSW","GSW","NOP",3
"Regular Season","2015-16",21500036,2015-10-31,"MEM vs. BKN","MEM","BKN",4
"Regular Season","2015-16",21500037,2015-10-31,"POR vs. PHX","PHX","POR",5
"Regular Season","2015-16",21500038,2015-10-31,"SAC @ LAC","LAC","SAC",6
"Regular Season","2015-16",21500039,2015-11-01,"ATL @ CHA","ATL","CHA",1
"Regular Season","2015-16",21500040,2015-11-01,"BOS vs. SAS","SAS","BOS",2
"Regular Season","2015-16",21500041,2015-11-01,"HOU @ MIA","MIA","HOU",3
"Regular Season","2015-16",21500042,2015-11-01,"TOR vs. MIL","TOR","MIL",4
"Regular Season","2015-16",21500043,2015-11-01,"ORL @ CHI","CHI","ORL",5
"Regular Season","2015-16",21500044,2015-11-01,"OKC vs. DEN","OKC","DEN",6
"Regular Season","2015-16",21500045,2015-11-01,"LAL vs. DAL","DAL","LAL",7
"Regular Season","2015-16",21500046,2015-11-02,"CLE @ PHI","CLE","PHI",1
"Regular Season","2015-16",21500047,2015-11-02,"BKN vs. MIL","MIL","BKN",2
"Regular Season","2015-16",21500048,2015-11-02,"SAS @ NYK","SAS","NYK",3
"Regular Season","2015-16",21500049,2015-11-02,"OKC @ HOU","HOU","OKC",4
"Regular Season","2015-16",21500050,2015-11-02,"POR @ MIN","POR","MIN",5
"Regular Season","2015-16",21500051,2015-11-02,"MEM @ GSW","GSW","MEM",6
"Regular Season","2015-16",21500052,2015-11-02,"LAC vs. PHX","LAC","PHX",7
"Regular Season","2015-16",21500053,2015-11-03,"CHI @ CHA","CHA","CHI",1
"Regular Season","2015-16",21500054,2015-11-03,"IND @ DET","IND","DET",2
"Regular Season","2015-16",21500055,2015-11-03,"MIA vs. ATL","ATL","MIA",3
"Regular Season","2015-16",21500056,2015-11-03,"ORL @ NOP","ORL","NOP",4
"Regular Season","2015-16",21500057,2015-11-03,"TOR @ DAL","TOR","DAL",5
"Regular Season","2015-16",21500058,2015-11-03,"MEM @ SAC","MEM","SAC",6
"Regular Season","2015-16",21500059,2015-11-03,"DEN @ LAL","DEN","LAL",7
"Regular Season","2015-16",21500060,2015-11-04,"IND vs. BOS","IND","BOS",1
"Regular Season","2015-16",21500061,2015-11-04,"WAS vs. SAS","WAS","SAS",2
"Regular Season","2015-16",21500062,2015-11-04,"BKN @ ATL","ATL","BKN",3
"Regular Season","2015-16",21500063,2015-11-04,"NYK @ CLE","CLE","NYK",4
"Regular Season","2015-16",21500064,2015-11-04,"ORL @ HOU","HOU","ORL",5
"Regular Season","2015-16",21500065,2015-11-04,"MIL vs. PHI","MIL","PHI",6
"Regular Season","2015-16",21500066,2015-11-04,"TOR @ OKC","TOR","OKC",7
"Regular Season","2015-16",21500067,2015-11-04,"SAC @ PHX","PHX","SAC",8
"Regular Season","2015-16",21500068,2015-11-04,"POR @ UTA","POR","UTA",9
"Regular Season","2015-16",21500069,2015-11-04,"GSW vs. LAC","GSW","LAC",10
"Regular Season","2015-16",21500070,2015-11-05,"OKC @ CHI","CHI","OKC",1
"Regular Season","2015-16",21500071,2015-11-05,"MIN vs. MIA","MIA","MIN",2
"Regular Season","2015-16",21500072,2015-11-05,"DAL vs. CHA","CHA","DAL",3
"Regular Season","2015-16",21500073,2015-11-05,"UTA @ DEN","UTA","DEN",4
"Regular Season","2015-16",21500074,2015-11-05,"POR vs. MEM","POR","MEM",5
"Regular Season","2015-16",21500075,2015-11-06,"ORL vs. TOR","ORL","TOR",1
"Regular Season","2015-16",21500076,2015-11-06,"BOS vs. WAS","BOS","WAS",2
"Regular Season","2015-16",21500077,2015-11-06,"LAL @ BKN","LAL","BKN",3
"Regular Season","2015-16",21500078,2015-11-06,"CLE vs. PHI","CLE","PHI",4
"Regular Season","2015-16",21500079,2015-11-06,"NYK vs. MIL","MIL","NYK",5
"Regular Season","2015-16",21500080,2015-11-06,"MIA @ IND","IND","MIA",6
"Regular Season","2015-16",21500081,2015-11-06,"ATL @ NOP","ATL","NOP",7
"Regular Season","2015-16",21500082,2015-11-06,"PHX vs. DET","DET","PHX",8
"Regular Season","2015-16",21500083,2015-11-06,"GSW vs. DEN","GSW","DEN",9
"Regular Season","2015-16",21500084,2015-11-06,"SAC vs. HOU","HOU","SAC",10
"Regular Season","2015-16",21500085,2015-11-07,"MIN @ CHI","MIN","CHI",1
"Regular Season","2015-16",21500086,2015-11-07,"WAS @ ATL","ATL","WAS",2
"Regular Season","2015-16",21500087,2015-11-07,"ORL @ PHI","ORL","PHI",3
"Regular Season","2015-16",21500088,2015-11-07,"DAL vs. NOP","DAL","NOP",4
"Regular Season","2015-16",21500089,2015-11-07,"BKN @ MIL","MIL","BKN",5
"Regular Season","2015-16",21500090,2015-11-07,"SAS vs. CHA","SAS","CHA",6
"Regular Season","2015-16",21500091,2015-11-07,"UTA vs. MEM","UTA","MEM",7
"Regular Season","2015-16",21500092,2015-11-07,"GSW @ SAC","GSW","SAC",8
"Regular Season","2015-16",21500093,2015-11-07,"LAC vs. HOU","HOU","LAC",9
"Regular Season","2015-16",21500094,2015-11-08,"CLE vs. IND","CLE","IND",1
"Regular Season","2015-16",21500095,2015-11-08,"NYK vs. LAL","NYK","LAL",2
"Regular Season","2015-16",21500096,2015-11-08,"TOR @ MIA","MIA","TOR",3
"Regular Season","2015-16",21500097,2015-11-08,"PHX @ OKC","OKC","PHX",4
"Regular Season","2015-16",21500098,2015-11-08,"POR vs. DET","DET","POR",5
"Regular Season","2015-16",21500099,2015-11-09,"ORL @ IND","IND","ORL",1
"Regular Season","2015-16",21500100,2015-11-09,"PHI vs. CHI","CHI","PHI",2
"Regular Season","2015-16",21500101,2015-11-09,"ATL vs. MIN","MIN","ATL",3
"Regular Season","2015-16",21500102,2015-11-09,"POR @ DEN","DEN","POR",4
"Regular Season","2015-16",21500103,2015-11-09,"SAS @ SAC","SAS","SAC",5
"Regular Season","2015-16",21500104,2015-11-09,"GSW vs. DET","GSW","DET",6
"Regular Season","2015-16",21500105,2015-11-09,"LAC vs. MEM","LAC","MEM",7
"Regular Season","2015-16",21500106,2015-11-10,"UTA @ CLE","CLE","UTA",1
"Regular Season","2015-16",21500107,2015-11-10,"WAS vs. OKC","OKC","WAS",2
"Regular Season","2015-16",21500108,2015-11-10,"MIA vs. LAL","MIA","LAL",3
"Regular Season","2015-16",21500109,2015-11-10,"TOR vs. NYK","NYK","TOR",4
"Regular Season","2015-16",21500110,2015-11-10,"MIL vs. BOS","BOS","MIL",5
"Regular Season","2015-16",21500111,2015-11-10,"CHA @ MIN","CHA","MIN",6
"Regular Season","2015-16",21500112,2015-11-10,"DAL @ NOP","NOP","DAL",7
"Regular Season","2015-16",21500113,2015-11-11,"CHA vs. NYK","CHA","NYK",1
"Regular Season","2015-16",21500114,2015-11-11,"ORL vs. LAL","ORL","LAL",2
"Regular Season","2015-16",21500115,2015-11-11,"PHI vs. TOR","TOR","PHI",3
"Regular Season","2015-16",21500116,2015-11-11,"IND @ BOS","IND","BOS",4
"Regular Season","2015-16",21500117,2015-11-11,"ATL vs. NOP","ATL","NOP",5
"Regular Season","2015-16",21500118,2015-11-11,"LAC @ DAL","DAL","LAC",6
"Regular Season","2015-16",21500119,2015-11-11,"BKN @ HOU","BKN","HOU",7
"Regular Season","2015-16",21500120,2015-11-11,"MEM vs. GSW","GSW","MEM",8
"Regular Season","2015-16",21500121,2015-11-11,"MIL @ DEN","DEN","MIL",9
"Regular Season","2015-16",21500122,2015-11-11,"DET @ SAC","SAC","DET",10
"Regular Season","2015-16",21500123,2015-11-11,"SAS @ POR","SAS","POR",11
"Regular Season","2015-16",21500124,2015-11-12,"UTA @ MIA","MIA","UTA",1
"Regular Season","2015-16",21500125,2015-11-12,"GSW @ MIN","GSW","MIN",2
"Regular Season","2015-16",21500126,2015-11-12,"LAC @ PHX","PHX","LAC",3
"Regular Season","2015-16",21500127,2015-11-13,"IND vs. MIN","IND","MIN",1
"Regular Season","2015-16",21500128,2015-11-13,"UTA @ ORL","ORL","UTA",2
"Regular Season","2015-16",21500129,2015-11-13,"BOS vs. ATL","BOS","ATL",3
"Regular Season","2015-16",21500130,2015-11-13,"CLE @ NYK","CLE","NYK",4
"Regular Season","2015-16",21500131,2015-11-13,"NOP @ TOR","TOR","NOP",5
"Regular Season","2015-16",21500132,2015-11-13,"CHI vs. CHA","CHI","CHA",6
"Regular Season","2015-16",21500133,2015-11-13,"MEM vs. POR","MEM","POR",7
"Regular Season","2015-16",21500134,2015-11-13,"PHI @ OKC","OKC","PHI",8
"Regular Season","2015-16",21500135,2015-11-13,"DAL vs. LAL","DAL","LAL",9
"Regular Season","2015-16",21500136,2015-11-13,"DEN vs. HOU","DEN","HOU",10
"Regular Season","2015-16",21500137,2015-11-13,"BKN @ SAC","SAC","BKN",11
"Regular Season","2015-16",21500138,2015-11-14,"LAC vs. DET","LAC","DET",1
"Regular Season","2015-16",21500139,2015-11-14,"ORL @ WAS","WAS","ORL",2
"Regular Season","2015-16",21500140,2015-11-14,"HOU vs. DAL","DAL","HOU",3
"Regular Season","2015-16",21500141,2015-11-14,"CLE @ MIL","MIL","CLE",4
"Regular Season","2015-16",21500142,2015-11-14,"SAS vs. PHI","SAS","PHI",5
"Regular Season","2015-16",21500143,2015-11-14,"DEN @ PHX","PHX","DEN",6
"Regular Season","2015-16",21500144,2015-11-14,"GSW vs. BKN","GSW","BKN",7
"Regular Season","2015-16",21500145,2015-11-15,"NYK vs. NOP","NYK","NOP",1
"Regular Season","2015-16",21500146,2015-11-15,"MIN vs. MEM","MEM","MIN",2
"Regular Season","2015-16",21500147,2015-11-15,"CHA vs. POR","CHA","POR",3
"Regular Season","2015-16",21500148,2015-11-15,"ATL vs. UTA","UTA","ATL",4
"Regular Season","2015-16",21500149,2015-11-15,"BOS @ OKC","BOS","OKC",5
"Regular Season","2015-16",21500150,2015-11-15,"SAC vs. TOR","SAC","TOR",6
"Regular Season","2015-16",21500151,2015-11-15,"LAL vs. DET","LAL","DET",7
"Regular Season","2015-16",21500152,2015-11-16,"PHI vs. DAL","DAL","PHI",1
"Regular Season","2015-16",21500153,2015-11-16,"IND @ CHI","CHI","IND",2
"Regular Season","2015-16",21500154,2015-11-16,"HOU vs. BOS","BOS","HOU",3
"Regular Season","2015-16",21500155,2015-11-16,"MEM vs. OKC","MEM","OKC",4
"Regular Season","2015-16",21500156,2015-11-16,"SAS vs. POR","SAS","POR",5
"Regular Season","2015-16",21500157,2015-11-16,"PHX vs. LAL","PHX","LAL",6
"Regular Season","2015-16",21500158,2015-11-17,"MIL @ WAS","WAS","MIL",1
"Regular Season","2015-16",21500159,2015-11-17,"BKN vs. ATL","BKN","ATL",2
"Regular Season","2015-16",21500160,2015-11-17,"CLE @ DET","DET","CLE",3
"Regular Season","2015-16",21500161,2015-11-17,"MIN @ MIA","MIN","MIA",4
"Regular Season","2015-16",21500162,2015-11-17,"CHA @ NYK","NYK","CHA",5
"Regular Season","2015-16",21500163,2015-11-17,"NOP vs. DEN","DEN","NOP",6
"Regular Season","2015-16",21500164,2015-11-17,"GSW vs. TOR","GSW","TOR",7
"Regular Season","2015-16",21500165,2015-11-18,"BKN @ CHA","CHA","BKN",1
"Regular Season","2015-16",21500166,2015-11-18,"ORL vs. MIN","ORL","MIN",2
"Regular Season","2015-16",21500167,2015-11-18,"IND @ PHI","IND","PHI",3
"Regular Season","2015-16",21500168,2015-11-18,"BOS vs. DAL","DAL","BOS",4
"Regular Season","2015-16",21500169,2015-11-18,"ATL vs. SAC","ATL","SAC",5
"Regular Season","2015-16",21500170,2015-11-18,"POR @ HOU","HOU","POR",6
"Regular Season","2015-16",21500171,2015-11-18,"NOP @ OKC","OKC","NOP",7
"Regular Season","2015-16",21500172,2015-11-18,"SAS vs. DEN","SAS","DEN",8
"Regular Season","2015-16",21500173,2015-11-18,"UTA vs. TOR","UTA","TOR",9
"Regular Season","2015-16",21500174,2015-11-18,"PHX vs. CHI","CHI","PHX",10
"Regular Season","2015-16",21500175,2015-11-19,"SAC @ MIA","MIA","SAC",1
"Regular Season","2015-16",21500176,2015-11-19,"CLE vs. MIL","CLE","MIL",2
"Regular Season","2015-16",21500177,2015-11-19,"LAC vs. GSW","GSW","LAC",3
"Regular Season","2015-16",21500178,2015-11-20,"CHA vs. PHI","CHA","PHI",1
"Regular Season","2015-16",21500179,2015-11-20,"BOS vs. BKN","BOS","BKN",2
"Regular Season","2015-16",21500180,2015-11-20,"MEM vs. HOU","MEM","HOU",3
"Regular Season","2015-16",21500181,2015-11-20,"DET @ MIN","DET","MIN",4
"Regular Season","2015-16",21500182,2015-11-20,"SAS @ NOP","NOP","SAS",5
"Regular Season","2015-16",21500183,2015-11-20,"NYK @ OKC","NYK","OKC",6
"Regular Season","2015-16",21500184,2015-11-20,"DAL vs. UTA","DAL","UTA",7
"Regular Season","2015-16",21500185,2015-11-20,"DEN vs. PHX","PHX","DEN",8
"Regular Season","2015-16",21500186,2015-11-20,"POR vs. LAC","POR","LAC",9
"Regular Season","2015-16",21500187,2015-11-20,"CHI @ GSW","GSW","CHI",10
"Regular Season","2015-16",21500188,2015-11-20,"LAL vs. TOR","TOR","LAL",11
"Regular Season","2015-16",21500189,2015-11-21,"ORL vs. SAC","SAC","ORL",1
"Regular Season","2015-16",21500190,2015-11-21,"MIL @ IND","IND","MIL",2
"Regular Season","2015-16",21500191,2015-11-21,"CLE vs. ATL","CLE","ATL",3
"Regular Season","2015-16",21500192,2015-11-21,"DET vs. WAS","WAS","DET",4
"Regular Season","2015-16",21500193,2015-11-21,"MIA vs. PHI","MIA","PHI",5
"Regular Season","2015-16",21500194,2015-11-21,"HOU vs. NYK","NYK","HOU",6
"Regular Season","2015-16",21500195,2015-11-21,"MEM @ SAS","SAS","MEM",7
"Regular Season","2015-16",21500196,2015-11-22,"LAC vs. TOR","TOR","LAC",1
"Regular Season","2015-16",21500197,2015-11-22,"BOS @ BKN","BKN","BOS",2
"Regular Season","2015-16",21500198,2015-11-22,"PHX @ NOP","NOP","PHX",3
"Regular Season","2015-16",21500199,2015-11-22,"OKC vs. DAL","OKC","DAL",4
"Regular Season","2015-16",21500200,2015-11-22,"GSW @ DEN","GSW","DEN",5
"Regular Season","2015-16",21500201,2015-11-22,"POR @ LAL","POR","LAL",6
"Regular Season","2015-16",21500202,2015-11-23,"SAC @ CHA","CHA","SAC",1
"Regular Season","2015-16",21500203,2015-11-23,"CLE vs. ORL","CLE","ORL",2
"Regular Season","2015-16",21500204,2015-11-23,"MIA vs. NYK","MIA","NYK",3
"Regular Season","2015-16",21500205,2015-11-23,"DET @ MIL","MIL","DET",4
"Regular Season","2015-16",21500206,2015-11-23,"MIN vs. PHI","MIN","PHI",5
"Regular Season","2015-16",21500207,2015-11-23,"PHX @ SAS","SAS","PHX",6
"Regular Season","2015-16",21500208,2015-11-23,"UTA vs. OKC","OKC","UTA",7
"Regular Season","2015-16",21500209,2015-11-24,"IND @ WAS","IND","WAS",1
"Regular Season","2015-16",21500210,2015-11-24,"ATL vs. BOS","ATL","BOS",2
"Regular Season","2015-16",21500211,2015-11-24,"MEM vs. DAL","MEM","DAL",3
"Regular Season","2015-16",21500212,2015-11-24,"DEN vs. LAC","LAC","DEN",4
"Regular Season","2015-16",21500213,2015-11-24,"CHI @ POR","CHI","POR",5
"Regular Season","2015-16",21500214,2015-11-24,"GSW vs. LAL","GSW","LAL",6
"Regular Season","2015-16",21500215,2015-11-25,"CHA vs. WAS","CHA","WAS",1
"Regular Season","2015-16",21500216,2015-11-25,"NYK @ ORL","ORL","NYK",2
"Regular Season","2015-16",21500217,2015-11-25,"PHI @ BOS","BOS","PHI",3
"Regular Season","2015-16",21500218,2015-11-25,"MIA @ DET","DET","MIA",4
"Regular Season","2015-16",21500219,2015-11-25,"CLE @ TOR","TOR","CLE",5
"Regular Season","2015-16",21500220,2015-11-25,"MEM @ HOU","MEM","HOU",6
"Regular Season","2015-16",21500221,2015-11-25,"SAC @ MIL","SAC","MIL",7
"Regular Season","2015-16",21500222,2015-11-25,"ATL @ MIN","MIN","ATL",8
"Regular Season","2015-16",21500223,2015-11-25,"BKN @ OKC","OKC","BKN",9
"Regular Season","2015-16",21500224,2015-11-25,"DAL @ SAS","SAS","DAL",10
"Regular Season","2015-16",21500225,2015-11-25,"PHX vs. NOP","NOP","PHX",11
"Regular Season","2015-16",21500226,2015-11-25,"UTA @ LAC","UTA","LAC",12
"Regular Season","2015-16",21500227,2015-11-27,"CLE @ CHA","CLE","CHA",1
"Regular Season","2015-16",21500228,2015-11-27,"ORL vs. MIL","ORL","MIL",2
"Regular Season","2015-16",21500229,2015-11-27,"WAS @ BOS","BOS","WAS",3
"Regular Season","2015-16",21500230,2015-11-27,"MIA @ NYK","MIA","NYK",4
"Regular Season","2015-16",21500231,2015-11-27,"IND vs. CHI","IND","CHI",5
"Regular Season","2015-16",21500232,2015-11-27,"PHI @ HOU","HOU","PHI",6
"Regular Season","2015-16",21500233,2015-11-27,"ATL @ MEM","ATL","MEM",7
"Regular Season","2015-16",21500234,2015-11-27,"OKC vs. DET","OKC","DET",8
"Regular Season","2015-16",21500235,2015-11-27,"SAS @ DEN","SAS","DEN",9
"Regular Season","2015-16",21500236,2015-11-27,"PHX vs. GSW","GSW","PHX",10
"Regular Season","2015-16",21500237,2015-11-27,"SAC vs. MIN","MIN","SAC",11
"Regular Season","2015-16",21500238,2015-11-27,"NOP @ LAC","LAC","NOP",12
"Regular Season","2015-16",21500239,2015-11-28,"WAS vs. TOR","TOR","WAS",1
"Regular Season","2015-16",21500240,2015-11-28,"CLE vs. BKN","CLE","BKN",2
"Regular Season","2015-16",21500241,2015-11-28,"DAL vs. DEN","DAL","DEN",3
"Regular Season","2015-16",21500242,2015-11-28,"SAS vs. ATL","SAS","ATL",4
"Regular Season","2015-16",21500243,2015-11-28,"NOP @ UTA","UTA","NOP",5
"Regular Season","2015-16",21500244,2015-11-28,"LAL @ POR","POR","LAL",6
"Regular Season","2015-16",21500245,2015-11-28,"GSW vs. SAC","GSW","SAC",7
"Regular Season","2015-16",21500246,2015-11-29,"CHA vs. MIL","CHA","MIL",1
"Regular Season","2015-16",21500247,2015-11-29,"LAC vs. MIN","LAC","MIN",2
"Regular Season","2015-16",21500248,2015-11-29,"DET @ BKN","BKN","DET",3
"Regular Season","2015-16",21500249,2015-11-29,"ORL vs. BOS","ORL","BOS",4
"Regular Season","2015-16",21500250,2015-11-29,"TOR vs. PHX","PHX","TOR",5
"Regular Season","2015-16",21500251,2015-11-29,"MEM vs. PHI","MEM","PHI",6
"Regular Season","2015-16",21500252,2015-11-29,"NYK vs. HOU","HOU","NYK",7
"Regular Season","2015-16",21500253,2015-11-29,"IND @ LAL","IND","LAL",8
"Regular Season","2015-16",21500254,2015-11-30,"HOU @ DET","DET","HOU",1
"Regular Season","2015-16",21500255,2015-11-30,"BOS @ MIA","BOS","MIA",2
"Regular Season","2015-16",21500256,2015-11-30,"OKC @ ATL","ATL","OKC",3
"Regular Season","2015-16",21500257,2015-11-30,"SAS @ CHI","CHI","SAS",4
"Regular Season","2015-16",21500258,2015-11-30,"DEN @ MIL","MIL","DEN",5
"Regular Season","2015-16",21500259,2015-11-30,"GSW @ UTA","GSW","UTA",6
"Regular Season","2015-16",21500260,2015-11-30,"DAL @ SAC","SAC","DAL",7
"Regular Season","2015-16",21500261,2015-11-30,"POR @ LAC","LAC","POR",8
"Regular Season","2015-16",21500262,2015-12-01,"CLE vs. WAS","WAS","CLE",1
"Regular Season","2015-16",21500263,2015-12-01,"PHI vs. LAL","PHI","LAL",2
"Regular Season","2015-16",21500264,2015-12-01,"BKN vs. PHX","BKN","PHX",3
"Regular Season","2015-16",21500265,2015-12-01,"MIN vs. ORL","ORL","MIN",4
"Regular Season","2015-16",21500266,2015-12-01,"MEM @ NOP","MEM","NOP",5
"Regular Season","2015-16",21500267,2015-12-01,"DAL @ POR","DAL","POR",6
"Regular Season","2015-16",21500268,2015-12-02,"GSW @ CHA","GSW","CHA",1
"Regular Season","2015-16",21500269,2015-12-02,"LAL @ WAS","LAL","WAS",2
"Regular Season","2015-16",21500270,2015-12-02,"DET vs. PHX","DET","PHX",3
"Regular Season","2015-16",21500271,2015-12-02,"NYK vs. PHI","NYK","PHI",4
"Regular Season","2015-16",21500272,2015-12-02,"ATL vs. TOR","TOR","ATL",5
"Regular Season","2015-16",21500273,2015-12-02,"DEN @ CHI","CHI","DEN",6
"Regular Season","2015-16",21500274,2015-12-02,"NOP @ HOU","HOU","NOP",7
"Regular Season","2015-16",21500275,2015-12-02,"SAS vs. MIL","SAS","MIL",8
"Regular Season","2015-16",21500276,2015-12-02,"IND @ LAC","IND","LAC",9
"Regular Season","2015-16",21500277,2015-12-03,"OKC @ MIA","MIA","OKC",1
"Regular Season","2015-16",21500278,2015-12-03,"DEN @ TOR","DEN","TOR",2
"Regular Season","2015-16",21500279,2015-12-03,"UTA vs. ORL","ORL","UTA",3
"Regular Season","2015-16",21500280,2015-12-03,"MEM vs. SAS","SAS","MEM",4
"Regular Season","2015-16",21500281,2015-12-03,"POR vs. IND","POR","IND",5
"Regular Season","2015-16",21500282,2015-12-03,"BOS @ SAC","BOS","SAC",6
"Regular Season","2015-16",21500283,2015-12-04,"NYK vs. BKN","NYK","BKN",1
"Regular Season","2015-16",21500284,2015-12-04,"WAS vs. PHX","WAS","PHX",2
"Regular Season","2015-16",21500285,2015-12-04,"DET vs. MIL","DET","MIL",3
"Regular Season","2015-16",21500286,2015-12-04,"ATL vs. LAL","ATL","LAL",4
"Regular Season","2015-16",21500287,2015-12-04,"HOU @ DAL","HOU","DAL",5
"Regular Season","2015-16",21500288,2015-12-04,"CLE @ NOP","NOP","CLE",6
"Regular Season","2015-16",21500289,2015-12-05,"PHI vs. DEN","DEN","PHI",1
"Regular Season","2015-16",21500290,2015-12-05,"GSW @ TOR","GSW","TOR",2
"Regular Season","2015-16",21500291,2015-12-05,"MIA vs. CLE","MIA","CLE",3
"Regular Season","2015-16",21500292,2015-12-05,"CHI vs. CHA","CHA","CHI",4
"Regular Season","2015-16",21500293,2015-12-05,"SAC @ HOU","HOU","SAC",5
"Regular Season","2015-16",21500294,2015-12-05,"POR @ MIN","POR","MIN",6
"Regular Season","2015-16",21500295,2015-12-05,"NYK @ MIL","MIL","NYK",7
"Regular Season","2015-16",21500296,2015-12-05,"BOS @ SAS","SAS","BOS",8
"Regular Season","2015-16",21500297,2015-12-05,"UTA vs. IND","UTA","IND",9
"Regular Season","2015-16",21500298,2015-12-05,"LAC vs. ORL","LAC","ORL",10
"Regular Season","2015-16",21500299,2015-12-06,"PHX @ MEM","MEM","PHX",1
"Regular Season","2015-16",21500300,2015-12-06,"BKN vs. GSW","GSW","BKN",2
"Regular Season","2015-16",21500301,2015-12-06,"DET vs. LAL","DET","LAL",3
"Regular Season","2015-16",21500302,2015-12-06,"DAL @ WAS","DAL","WAS",4
"Regular Season","2015-16",21500303,2015-12-06,"SAC @ OKC","OKC","SAC",5
"Regular Season","2015-16",21500304,2015-12-07,"CHA vs. DET","CHA","DET",1
"Regular Season","2015-16",21500305,2015-12-07,"SAS @ PHI","SAS","PHI",2
"Regular Season","2015-16",21500306,2015-12-07,"WAS @ MIA","WAS","MIA",3
"Regular Season","2015-16",21500307,2015-12-07,"NYK vs. DAL","DAL","NYK",4
"Regular Season","2015-16",21500308,2015-12-07,"TOR vs. LAL","TOR","LAL",5
"Regular Season","2015-16",21500309,2015-12-07,"PHX @ CHI","PHX","CHI",6
"Regular Season","2015-16",21500310,2015-12-07,"MIL vs. POR","MIL","POR",7
"Regular Season","2015-16",21500311,2015-12-07,"LAC @ MIN","LAC","MIN",8
"Regular Season","2015-16",21500312,2015-12-07,"BOS @ NOP","BOS","NOP",9
"Regular Season","2015-16",21500313,2015-12-08,"CLE vs. POR","CLE","POR",1
"Regular Season","2015-16",21500314,2015-12-08,"IND vs. GSW","GSW","IND",2
"Regular Season","2015-16",21500315,2015-12-08,"BKN vs. HOU","BKN","HOU",3
"Regular Season","2015-16",21500316,2015-12-08,"MEM vs. OKC","OKC","MEM",4
"Regular Season","2015-16",21500317,2015-12-08,"ORL @ DEN","ORL","DEN",5
"Regular Season","2015-16",21500318,2015-12-08,"UTA @ SAC","SAC","UTA",6
"Regular Season","2015-16",21500319,2015-12-09,"CHI @ BOS","BOS","CHI",1
"Regular Season","2015-16",21500320,2015-12-09,"MIA @ CHA","CHA","MIA",2
"Regular Season","2015-16",21500321,2015-12-09,"WAS vs. HOU","HOU","WAS",3
"Regular Season","2015-16",21500322,2015-12-09,"MEM @ DET","MEM","DET",4
