"team_id","team_abbreviation","team_name","gp","w","l","min","min1","dist_feet","dist_miles","dist_miles_off","dist_miles_def","avg_speed","avg_speed_off","avg_speed_def","date"
1610612763,"MEM","Memphis Grizzlies",1,0,1,240,240,85596,16.21,9.1,7.11,4.03,4.2,3.82,"11/8/2014"
1610612748,"MIA","Miami Heat",1,1,0,240,240,90140,17.07,9.28,7.8,4.3,4.59,3.99,"11/8/2014"
1610612749,"MIL","Milwaukee Bucks",1,1,0,240.01,240.01,85925,16.27,8.19,8.08,4.05,4.41,3.74,"11/8/2014"
1610612750,"MIN","Minnesota Timberwolves",1,0,1,240,240,88044,16.68,8.92,7.75,4.19,4.56,3.84,"11/8/2014"
1610612740,"NOP","New Orleans Pelicans",1,1,0,240,240,88566,16.77,8.96,7.81,4.21,4.54,3.89,"11/8/2014"
1610612752,"NYK","New York Knicks",1,0,1,240,240,86855,16.45,8.84,7.61,4.11,4.4,3.82,"11/8/2014"
1610612757,"POR","Portland Trail Blazers",1,0,1,240,240,88289,16.72,9.41,7.31,4.18,4.62,3.73,"11/8/2014"
1610612759,"SAS","San Antonio Spurs",1,0,1,240,240,90431,17.13,9.48,7.65,4.28,4.74,3.83,"11/8/2014"
1610612764,"WAS","Washington Wizards",1,1,0,240,240,87586,16.59,8.68,7.91,4.16,4.5,3.84,"11/8/2014"
1610612751,"BKN","Brooklyn Nets",1,1,0,240,240,86696,16.42,8.82,7.6,4.11,4.33,3.88,"11/9/2014"
1610612766,"CHA","Charlotte Hornets",1,0,1,240,240,87341,16.54,9.22,7.32,4.13,4.48,3.75,"11/9/2014"
1610612742,"DAL","Dallas Mavericks",1,0,1,240.01,240.01,86985,16.47,8.48,8,4.13,4.66,3.69,"11/9/2014"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,90145,17.07,8.71,8.36,4.28,4.65,3.96,"11/9/2014"
1610612765,"DET","Detroit Pistons",1,0,1,240,240,90389,17.12,9.45,7.67,4.28,4.37,4.18,"11/9/2014"
1610612744,"GSW","Golden State Warriors",1,0,1,240.01,240.01,86942,16.47,9.26,7.21,4.14,4.63,3.64,"11/9/2014"
1610612747,"LAL","Los Angeles Lakers",1,1,0,240,240,87205,16.52,8.7,7.82,4.14,4.47,3.82,"11/9/2014"
1610612748,"MIA","Miami Heat",1,1,0,240,240,88187,16.7,9.29,7.42,4.18,4.3,4.05,"11/9/2014"
1610612760,"OKC","Oklahoma City Thunder",1,1,0,240,240,82822,15.69,8.72,6.97,3.93,4.16,3.68,"11/9/2014"
1610612753,"ORL","Orlando Magic",1,0,1,240,240,88407,16.74,8.98,7.76,4.18,4.59,3.83,"11/9/2014"
1610612755,"PHI","Philadelphia 76ers",1,0,1,240,240,93551,17.72,9.89,7.83,4.43,4.78,4.06,"11/9/2014"
1610612756,"PHX","Phoenix Suns",1,1,0,240,240,87788,16.63,8.56,8.07,4.16,4.35,4.03,"11/9/2014"
1610612757,"POR","Portland Trail Blazers",1,1,0,240,240,91013,17.24,9.82,7.42,4.31,4.63,3.96,"11/9/2014"
1610612758,"SAC","Sacramento Kings",1,0,1,240,240,82258,15.58,8.1,7.48,3.9,4.26,3.58,"11/9/2014"
1610612761,"TOR","Toronto Raptors",1,1,0,240,240,89979,17.04,8.75,8.3,4.26,4.52,4.01,"11/9/2014"
1610612762,"UTA","Utah Jazz",1,1,0,240,240,88328,16.73,8.73,8,4.18,4.72,3.72,"11/9/2014"
1610612737,"ATL","Atlanta Hawks",1,1,0,240,240,86203,16.33,8.58,7.75,4.08,4.44,3.75,"11/10/2014"
1610612741,"CHI","Chicago Bulls",1,1,0,240,240,90040,17.05,9.33,7.73,4.28,4.49,4,"11/10/2014"
1610612739,"CLE","Cleveland Cavaliers",1,1,0,240,240,87312,16.54,8.95,7.58,4.13,4.37,3.92,"11/10/2014"
1610612765,"DET","Detroit Pistons",1,0,1,240,240,87704,16.61,8.76,7.85,4.15,4.57,3.82,"11/10/2014"
1610612754,"IND","Indiana Pacers",1,1,0,240,240,89382,16.93,9.23,7.69,4.23,4.3,4.15,"11/10/2014"
1610612746,"LAC","Los Angeles Clippers",1,0,1,240,240,87163,16.51,8.57,7.94,4.13,4.4,3.88,"11/10/2014"
1610612740,"NOP","New Orleans Pelicans",1,0,1,240,240,87168,16.51,8.81,7.7,4.13,4.54,3.74,"11/10/2014"
1610612752,"NYK","New York Knicks",1,0,1,240.01,240.01,87120,16.5,9.05,7.45,4.13,4.43,3.82,"11/10/2014"
1610612759,"SAS","San Antonio Spurs",1,1,0,240.01,240.01,91552,17.34,9.59,7.75,4.33,4.72,3.94,"11/10/2014"
1610612762,"UTA","Utah Jazz",1,0,1,240,240,87006,16.48,8.63,7.85,4.14,4.64,3.65,"11/10/2014"
1610612766,"CHA","Charlotte Hornets",1,0,1,239.98,239.98,88732,16.81,9.12,7.69,4.21,4.52,3.89,"11/11/2014"
