"team_id","team_abbreviation","team_name","gp","w","l","min","min1","dist_feet","dist_miles","dist_miles_off","dist_miles_def","avg_speed","avg_speed_off","avg_speed_def","date","Team"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,93588,17.73,10,7.72,4.17,4.69,3.64,2019-12-20,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,96336,18.25,9.78,8.46,4.24,4.64,3.91,2019-11-20,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,95741,18.13,9.54,8.59,4.17,4.5,3.85,2019-11-06,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,93165,17.64,9.8,7.85,4.15,4.49,3.79,2020-01-14,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,93442,17.7,9.78,7.92,4.17,4.56,3.76,2019-11-22,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,94060,17.81,9.58,8.24,4.14,4.51,3.78,2019-11-16,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,91889,17.4,9.63,7.77,4.14,4.23,4.04,2020-03-06,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,89869,17.02,9.49,7.53,4.01,4.37,3.63,2020-01-27,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,1,0,240,240,92938,17.6,9.55,8.05,4.08,4.38,3.81,2020-02-12,"Dallas Mavericks"
1610612742,"DAL","Dallas Mavericks",1,0,1,240,240,95374,18.06,9.95,8.11,4.22,4.55,3.87,2019-11-26,"Dallas Mavericks"
1610612743,"DEN","Denver Nuggets",1,1,0,240.01,240.01,92729,17.56,9.39,8.18,4.13,4.37,3.89,2020-03-09,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,92622,17.54,9.33,8.21,4.09,4.28,3.89,2020-02-10,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240.03,240.03,91530,17.34,9.37,7.97,4.02,4.35,3.74,2020-02-04,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,91229,17.28,9.11,8.16,4.11,4.38,3.84,2020-03-11,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,94551,17.91,9.68,8.23,4.17,4.56,3.79,2020-01-19,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,265,265,103171,19.54,10.38,9.16,4.05,4.4,3.76,2020-08-03,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240.01,240.01,93310,17.67,9.31,8.36,4.2,4.71,3.75,2019-12-10,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,265.01,265.01,109001,20.64,10.96,9.69,4.3,4.61,4.04,2020-01-16,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,239.99,239.99,93487,17.71,9.47,8.23,4.13,4.45,3.82,2019-12-22,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,94526,17.9,9.4,8.51,4.21,4.45,3.98,2019-12-25,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,98239,18.61,10.72,7.88,4.36,4.4,4.29,2020-01-31,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,97131,18.4,9.94,8.45,4.26,4.49,4.02,2020-08-05,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,90263,17.1,9.54,7.55,4.01,4.21,3.78,2020-03-07,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,93360,17.68,9.51,8.17,4.09,4.35,3.82,2020-02-28,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,94388,17.88,9.96,7.92,4.24,4.54,3.92,2019-12-05,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240.01,240.01,93920,17.79,9.49,8.29,4.14,4.31,3.96,2019-12-29,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,97119,18.39,10.73,7.67,4.32,4.25,4.42,2020-01-24,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,239.98,239.98,95603,18.11,9.69,8.42,4.22,4.43,4,2020-01-08,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,93179,17.65,9.6,8.05,4.11,4.25,4,2020-02-23,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,94417,17.88,9.76,8.12,4.17,4.4,3.93,2019-12-28,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,94572,17.91,9.8,8.11,4.15,4.41,3.88,2020-08-14,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,92766,17.57,9.12,8.45,4.14,4.4,3.88,2020-01-15,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,90880,17.21,9.85,7.36,4.09,4.44,3.71,2020-08-10,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,265,265,103209,19.55,10.67,8.88,4.13,4.44,3.85,2019-11-10,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,95880,18.16,9.92,8.24,4.26,4.44,4.01,2020-08-12,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,93777,17.76,9.24,8.53,4.16,4.47,3.83,2020-02-08,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240.01,240.01,85351,16.16,8.85,7.32,4.24,4.47,3.93,2019-11-14,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,98086,18.58,10.15,8.43,4.34,4.64,3.99,2019-11-17,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,85281,16.15,9.22,6.93,4.11,4.21,3.93,2019-10-28,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,96528,18.28,9.85,8.43,4.23,4.55,3.87,2019-11-12,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,265.03,265.03,102337,19.38,10.06,9.32,4.14,4.4,3.89,2020-02-02,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,90749,17.19,9.18,8.01,4.03,4.27,3.78,2020-02-05,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,91122,17.26,9.17,8.09,4.06,4.45,3.69,2020-02-21,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,89824,17.01,9.12,7.89,3.99,4.24,3.75,2019-11-24,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,94597,17.92,9.88,8.04,4.21,4.52,3.88,2019-12-08,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240.01,240.01,92052,17.43,9.68,7.75,4.12,4.58,3.71,2020-01-20,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,85934,16.28,8.3,7.97,4.11,4.64,3.66,2019-11-08,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,91934,17.41,9.37,8.04,4.05,4.39,3.72,2020-01-30,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240.01,240.01,94187,17.84,9.86,7.98,4.15,4.35,3.96,2019-12-23,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,92509,17.52,9.69,7.83,4.12,4.51,3.73,2019-12-03,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,290,290,112877,21.38,11.69,9.69,4.1,4.3,3.89,2020-08-08,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,86692,16.42,8.81,7.61,4.11,4.31,3.91,2019-10-29,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,95759,18.14,9.84,8.29,4.17,4.51,3.84,2019-12-31,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,93347,17.68,9.73,7.95,4.18,4.45,3.85,2020-01-22,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,93116,17.64,9.57,8.06,4.07,4.33,3.85,2019-12-06,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,92502,17.52,9.54,7.98,4.08,4.38,3.77,2019-12-18,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,239.99,239.99,92135,17.45,9.86,7.59,4.04,4.16,3.94,2020-03-01,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240.01,240.01,89952,17.04,8.83,8.21,4.04,4.47,3.67,2020-01-11,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,265,265,96482,18.27,10.07,8.2,4.01,4.18,3.82,2019-10-25,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,94111,17.82,10,7.82,4.13,4.37,3.86,2019-11-22,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,91559,17.34,9.29,8.05,4.03,4.28,3.81,2019-12-20,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,91662,17.36,9.18,8.18,4.08,4.51,3.68,2020-08-06,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,239.98,239.98,91818,17.39,9.51,7.88,4.13,4.4,3.84,2019-12-15,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,239.99,239.99,81916,15.51,8.8,6.71,4.33,4.44,4.2,2019-10-31,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240.01,240.01,89490,16.95,8.95,8,3.93,4.32,3.58,2020-02-25,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,88595,16.78,9.19,7.59,4.05,4.43,3.67,2019-12-12,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,95592,18.1,9.84,8.26,4.17,4.3,4.02,2020-01-06,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240.03,240.03,94422,17.88,9.34,8.55,4.11,4.4,3.8,2020-01-28,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,95922,18.17,9.98,8.19,4.26,4.66,3.85,2019-11-26,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,91060,17.25,9.24,8.01,4.05,4.22,3.88,2020-03-05,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240.01,240.01,94979,17.99,10.04,7.94,4.24,4.47,3.93,2020-01-02,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,93775,17.76,9.78,7.98,4.2,4.44,3.95,2019-11-20,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240.01,240.01,86548,16.39,8.81,7.58,4.17,4.52,3.83,2019-11-05,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,239.98,239.98,91863,17.4,8.9,8.5,4.02,4.35,3.73,2020-03-03,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,93822,17.77,9.8,7.97,4.14,4.29,3.98,2020-01-12,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,93757,17.76,10.28,7.48,4.15,4.21,4.06,2020-01-26,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,265,265,101334,19.19,10.94,8.25,4.05,4.37,3.69,2020-02-12,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,265,265,101655,19.25,10.49,8.76,4.07,4.31,3.82,2019-11-30,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,95440,18.08,9.9,8.17,4.16,4.39,3.91,2020-08-01,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,96097,18.2,10.04,8.16,4.27,4.53,4,2019-10-23,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,94355,17.87,9.78,8.09,4.1,4.41,3.78,2019-12-14,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,0,1,240,240,95255,18.04,9.24,8.8,4.13,4.44,3.85,2020-01-04,"Denver Nuggets"
1610612743,"DEN","Denver Nuggets",1,1,0,240,240,85556,16.2,8.67,7.54,4.25,4.57,3.93,2019-11-02,"Denver Nuggets"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98072,18.57,10.07,8.5,4.42,4.7,4.13,2019-11-15,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,99282,18.8,10.29,8.51,4.37,4.99,3.8,2020-02-08,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,265,265,111266,21.07,11.44,9.64,4.35,4.65,4.01,2019-11-08,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240.02,240.02,98766,18.71,10.31,8.4,4.36,4.65,4.04,2020-02-03,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,90244,17.09,9.05,8.04,4.25,4.51,3.98,2019-11-13,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,265,265,107614,20.38,10.95,9.43,4.26,4.58,3.94,2020-01-16,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,100603,19.05,10.79,8.26,4.42,4.84,3.96,2020-03-05,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,94997,17.99,9.64,8.35,4.18,4.72,3.71,2020-01-28,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,92514,17.52,9.22,8.3,4.13,4.47,3.81,2020-01-14,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,99190,18.79,9.4,9.38,4.35,4.84,3.96,2019-10-30,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240.01,240.01,92091,17.44,9.36,8.08,4.51,4.83,4.24,2019-10-28,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,94986,17.99,9.85,8.14,4.18,4.51,3.84,2019-12-02,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98769,18.71,10.53,8.17,4.36,4.76,3.93,2020-02-27,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240.05,240.05,93552,17.72,8.9,8.81,4.16,4.53,3.85,2019-12-04,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,265.02,265.02,105929,20.06,10.86,9.21,4.29,4.56,4.02,2019-12-31,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,99720,18.89,9.92,8.97,4.42,4.69,4.16,2019-12-09,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,100937,19.12,10.49,8.62,4.53,4.83,4.22,2019-11-06,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,95933,18.17,9.87,8.3,4.2,4.58,3.83,2020-02-29,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,99693,18.88,9.91,8.97,4.43,4.88,4.03,2019-11-04,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98835,18.72,9.94,8.78,4.37,4.86,3.93,2019-12-18,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240.01,240.01,94420,17.88,9.15,8.73,4.24,4.65,3.85,2020-01-02,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240.01,240.01,93760,17.76,10.21,7.54,4.11,4.48,3.66,2020-03-03,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,93578,17.72,9.37,8.35,4.1,4.51,3.76,2019-12-15,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,94022,17.81,9.45,8.35,4.24,4.75,3.81,2020-02-01,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240.01,240.01,94791,17.95,9.41,8.54,4.23,4.46,3.95,2019-11-22,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,95433,18.07,9.83,8.24,4.28,4.6,3.9,2020-01-18,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240.01,240.01,87191,16.51,9.46,7.05,4.28,4.54,4.02,2019-11-02,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,239.98,239.98,93663,17.74,9.48,8.26,4.15,4.85,3.6,2020-03-07,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,99930,18.93,10.08,8.84,4.39,4.83,3.97,2019-11-11,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240.01,240.01,98345,18.63,9.89,8.73,4.33,4.62,4.04,2019-12-23,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,94730,17.94,9.22,8.72,4.18,4.66,3.77,2019-11-09,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,95757,18.14,9.91,8.23,4.22,4.55,3.88,2019-11-20,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,99046,18.76,9.8,8.96,4.4,4.6,4.2,2019-12-28,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,97563,18.48,10.21,8.27,4.38,4.68,4.06,2020-02-23,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,97243,18.42,9.8,8.62,4.29,4.93,3.75,2020-02-10,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,97694,18.5,9.54,8.97,4.27,4.42,4.11,2019-11-17,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,96169,18.21,9.59,8.62,4.26,4.73,3.83,2020-01-24,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,97421,18.45,9.78,8.67,4.38,4.68,4.07,2020-01-12,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98110,18.58,9.53,9.06,4.35,4.74,4,2019-11-01,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,96093,18.2,9.82,8.38,4.23,4.67,3.82,2020-03-10,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,101549,19.23,10.16,9.07,4.44,4.78,4.15,2020-01-06,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98024,18.57,10.82,7.75,4.32,4.71,3.83,2020-02-25,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,99666,18.88,10.02,8.86,4.41,4.68,4.14,2020-01-04,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,98589,18.67,9.99,8.68,4.39,4.53,4.23,2019-12-27,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98933,18.74,10.31,8.42,4.33,4.75,3.92,2020-03-01,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,265.01,265.01,106733,20.21,10.47,9.75,4.27,4.71,3.87,2019-12-11,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240.01,240.01,95152,18.02,9.81,8.21,4.19,4.4,3.96,2019-12-01,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,99019,18.75,10.54,8.21,4.38,4.73,3.96,2020-01-08,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,96418,18.26,9.49,8.77,4.25,4.62,3.91,2020-01-30,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98302,18.62,10.28,8.33,4.32,4.59,4.02,2020-01-10,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,92683,17.55,8.81,8.74,4.18,4.69,3.73,2020-02-05,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,95924,18.17,9.54,8.63,4.25,4.7,3.81,2020-02-12,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98283,18.61,10.25,8.36,4.41,4.9,3.97,2019-10-24,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,94669,17.93,10.07,7.86,4.22,4.57,3.88,2019-12-13,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,93595,17.73,9.08,8.65,4.14,4.52,3.79,2019-11-29,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,95774,18.14,9.91,8.23,4.2,4.47,3.92,2019-11-19,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,97629,18.49,9.56,8.93,4.43,4.82,4.07,2019-12-20,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,95337,18.06,10.27,7.78,4.26,4.72,3.76,2020-02-20,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,96402,18.26,10,8.26,4.3,4.44,4.13,2019-11-27,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,265.02,265.02,104492,19.79,10.68,9.11,4.18,4.7,3.71,2020-01-20,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240.03,240.03,96237,18.23,9.85,8.38,4.33,4.75,3.96,2019-12-25,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,98479,18.65,10.21,8.44,4.36,4.82,3.86,2019-10-27,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,1,0,240,240,91928,17.41,9.08,8.33,4.14,4.38,3.9,2019-12-06,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,95341,18.06,10.07,7.99,4.19,4.43,3.92,2019-11-25,"Golden State Warriors"
1610612744,"GSW","Golden State Warriors",1,0,1,240,240,95189,18.03,9.07,8.96,4.26,4.76,3.9,2020-01-22,"Golden State Warriors"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,89298,16.91,8.84,8.07,3.96,4.18,3.75,2019-12-19,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,89619,16.97,8.79,8.18,3.97,4.2,3.75,2019-11-15,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,83297,15.78,7.97,7.81,4.02,4.25,3.8,2019-10-30,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,86648,16.41,8.28,8.13,3.86,4.2,3.56,2020-03-07,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,86627,16.41,8.66,7.74,3.84,3.98,3.68,2019-12-05,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,88174,16.7,8.77,7.93,3.94,4.07,3.82,2020-01-14,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,87827,16.63,8.22,8.41,3.89,4.25,3.59,2020-01-29,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,91633,17.35,9.08,8.27,4.14,4.23,4.04,2020-02-02,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,86866,16.45,8.46,7.99,3.93,4.24,3.65,2020-02-04,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,92212,17.46,8.8,8.66,4.11,4.42,3.83,2020-03-05,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,89793,17.01,8.46,8.54,4,4.3,3.75,2019-12-07,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,83194,15.76,7.66,8.09,3.83,4.27,3.49,2019-10-28,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,93471,17.7,9.33,8.37,4.2,4.5,3.91,2019-12-29,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,90533,17.15,8.79,8.36,4.02,4.25,3.84,2019-11-04,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,93119,17.64,9.46,8.17,4.09,4.45,3.77,2020-01-27,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,88011,16.67,8.97,7.7,3.97,4.22,3.71,2020-02-06,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,89764,17,8.79,8.21,3.99,4.4,3.63,2020-03-08,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,89493,16.95,9.15,7.8,3.9,4.21,3.59,2019-12-31,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,89622,16.97,8.61,8.37,3.98,4.1,3.85,2020-02-07,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,90752,17.19,8.6,8.58,4,4.36,3.69,2019-12-09,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,90551,17.15,8.94,8.21,3.99,4.06,3.92,2020-08-06,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,88529,16.77,8.45,8.31,3.92,4.45,3.5,2020-01-03,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,93260,17.66,8.95,8.71,4.15,4.5,3.83,2019-11-18,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,87607,16.59,8.46,8.13,3.91,4.13,3.7,2020-01-31,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,94230,17.85,9.2,8.65,4.17,4.28,4.07,2020-08-09,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,90131,17.07,8.58,8.49,4.05,4.22,3.89,2020-02-24,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,93631,17.73,9.52,8.22,4.15,4.45,3.85,2020-01-11,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,87294,16.53,8.58,7.95,3.9,4.25,3.62,2019-11-20,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,265,265,98791,18.71,8.97,9.74,3.95,4.28,3.69,2020-07-31,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,89350,16.92,8.57,8.36,3.99,4.13,3.9,2019-12-21,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,88544,16.77,8.39,8.38,3.97,4.49,3.56,2020-08-14,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,88703,16.8,8.33,8.47,3.92,4.29,3.61,2020-02-26,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,84192,15.95,8.38,7.57,3.88,4.15,3.67,2019-11-13,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,265,265,95034,18,9.46,8.54,3.83,4.11,3.56,2020-02-29,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,94600,17.92,8.89,9.03,4.21,4.57,3.9,2019-12-16,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,90905,17.22,9.26,7.96,3.98,4.15,3.84,2020-01-08,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,0,1,240,240,89931,17.03,8.89,8.14,4.04,4.2,3.88,2019-12-25,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,88327,16.73,8.49,8.24,3.91,4.18,3.66,2020-01-24,"Houston Rockets"
1610612745,"HOU","Houston Rockets",1,1,0,240,240,91423,17.31,8.76,8.55,4.12,4.66,3.72,2020-08-02,"Houston Rockets"
